prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Kalimantan Tengah,Kab. Kotawaringin Barat,Arut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10C307C6-45DF-E111-BAA9-45F032FB2148,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30204197,SD - SMP SATU ATAP NEGERI 1 ARUT UTARA,30204197,Jl. Karnius Linjon RT. 05,KERABU,KEC. ARUT UTARA,KAB. KOTAWARINGIN BARAT,PROV. KALIMANTAN TENGAH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,208/KPTS/Dikjar,01-07-2007,208/KPTS/Dikjar,01-07-2007,Lihat SK Operasional,2018-10-25 11,B,"5,000",1. Telkomsel Flash,2. -,Tenaga Surya,00000000,,smpnsatap2aruta@yahoo.co.id,http,-2.050600000000,111.952500000000,3,11,10,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,250,3,0,0,2,3,0,0,0,0,0,3,0,2,1,0,3,0,1,0,0,2,0,0,0,0,3,1,1,1,0,3,0,0,0,0,0,0,,,,,,
Kalimantan Tengah,Kab. Kotawaringin Barat,Arut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/700A08C6-45DF-E111-BDD2-AD23035C0975,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30204266,SD - SMP SATU ATAP NEGERI 2 ARUT UTARA,30204266,Jl. P. Gajah Mada Rt. 02,PENAHAN,KEC. ARUT UTARA,KAB. KOTAWARINGIN BARAT,PROV. KALIMANTAN TENGAH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,75/KPTS/DIKPORA,18-07-2009,75/KPTS/DIKPORA,01-01-1910,Lihat SK Operasional,2018-10-25 11,C,"4,000",1. -,2. -,Tenaga Surya,,,sdsmpsatapn2aruta@gmail.com,,-1.888600000000,111.893200000000,4,17,21,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"10,000",3,0,0,4,2,0,0,2,2,0,2,0,1,3,1,3,0,1,1,2,0,0,0,0,1,3,1,1,1,0,0,3,0,0,0,0,0,,,,,,
Kalimantan Tengah,Kab. Kotawaringin Barat,Arut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/409E3735-30F5-E011-AC8A-BD2EE0FF7752,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30201920,SD NEGERI - 1 DAU,30201920,Jl. Batang Toras Sei Dau,SUNGAI DAU,KEC. ARUT UTARA,KAB. KOTAWARINGIN BARAT,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,539 Tahun 2017,01-08-2017,539 Tahun 2017,01-08-2017,Silakan Upload SK (link file tidak valid) => [433971-357844--],2021-03-31 11,B,"2,500",1. Telkomsel Flash,2. XL (GSM),PLN,,,sdnegeri1dau@gmail.com,,-1.969600000000,112.069800000000,5,13,13,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,0,0,3,0,0,2,3,2,0,0,2,3,0,5,0,1,1,2,1,0,0,0,0,5,,,,0,6,0,0,0,0,0,0,1,1,1,1,1,1
Kalimantan Tengah,Kab. Kotawaringin Barat,Arut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/903A3335-30F5-E011-8E19-87FD818C3D3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30201871,SD NEGERI - 1 GANDIS,30201871,Jl. Kaloka Rt.02 Desa Gandis,GANDIS,KEC. ARUT UTARA,KAB. KOTAWARINGIN BARAT,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,539 Tahun 2017,01-08-2017,539 Tahun 2017,01-08-2017,Lihat SK Operasional,2017-12-28 23,B,"6,557",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn1gandis@yahoo.com,http,-2.142600000000,111.943500000000,6,16,19,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",6,0,0,2,4,1,0,1,3,1,1,1,3,3,0,6,0,3,0,1,0,0,1,1,5,1,,,,4,0,2,2,0,0,0,0,1,1,1,1,1,1
Kalimantan Tengah,Kab. Kotawaringin Barat,Arut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0203335-30F5-E011-B4E8-1385FEE2C74E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30201869,SD NEGERI - 1 KERABU,30201869,Jl. Karnius Linjon RT. 05,KERABU,KEC. ARUT UTARA,KAB. KOTAWARINGIN BARAT,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,539 Tahun 2017,01-08-2017,539 Tahun 2017,01-08-2017,Lihat SK Operasional,2017-12-28 23,C,"23,000",1. -,2. -,Tidak Ada,,,sdn1kerabu2020@gmail.com,,-2.050900000000,111.952200000000,4,23,23,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,4,0,0,0,0,1,3,0,2,2,1,3,0,1,0,1,0,1,1,0,1,3,,,,0,5,1,0,0,0,0,0,1,1,1,1,1,1
Kalimantan Tengah,Kab. Kotawaringin Barat,Arut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00483335-30F5-E011-9481-1F1E11BC57A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30201859,SD NEGERI - 1 NANGA MUA,30201859,Jl.Sahida Abubakar RT.01,NANGA MUA,KEC. ARUT UTARA,KAB. KOTAWARINGIN BARAT,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,539 Tahun 2017,01-08-2017,539 Tahun 2017,01-08-2017,Lihat SK Operasional,2017-12-28 23,C,"9,270",1. -,2. Telkomsel Flash,Tenaga Surya,,,sdn1nangamuaaruta@gmail.com,,-2.211500000000,111.840300000000,7,16,18,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,000",6,0,1,0,4,1,0,2,6,1,0,0,3,4,0,5,2,0,2,3,1,1,0,0,1,6,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Kalimantan Tengah,Kab. Kotawaringin Barat,Arut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0063335-30F5-E011-A234-2570AD28A3A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30201715,SD NEGERI - 1 PANAHAN,30201715,Desa Panahan,PENAHAN,KEC. ARUT UTARA,KAB. KOTAWARINGIN BARAT,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,539 Tahun 2017,01-08-2017,539 Tahun 2017,01-08-2017,Lihat SK Operasional,2017-12-28 23,C,"4,000",1. -,2. -,Diesel,,,sdn1panahan@yahoo.com,http,-1.888800000000,111.893400000000,6,28,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,000",3,0,1,0,4,0,0,2,3,0,3,0,4,2,0,5,1,0,1,1,2,2,0,0,2,4,,,,0,0,3,3,0,0,1,0,1,1,1,1,1,1
Kalimantan Tengah,Kab. Kotawaringin Barat,Arut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60133335-30F5-E011-8270-5DB8234067A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30201872,SD NEGERI - 1 PANDAU,30201872,Desa Pandau,PANDAU,KEC. ARUT UTARA,KAB. KOTAWARINGIN BARAT,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,539 Tahun 2017,01-08-2017,539 Tahun 2017,01-08-2017,Lihat SK Operasional,2017-12-29 00,B,"15,000",1. -,2. -,Tenaga Surya,,,susilo@yahoo.co.id,,-1.983100000000,111.929300000000,5,28,20,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,100,0,0,1,2,3,0,0,2,2,1,2,0,3,2,1,3,1,0,0,3,0,0,1,1,3,2,,,,0,0,0,6,1,0,0,0,1,1,1,1,1,1
Kalimantan Tengah,Kab. Kotawaringin Barat,Arut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60EC3235-30F5-E011-AB19-554008415F3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30201891,SD NEGERI - 1 PANGKUT,30201891,Jl. Eji Junuh,PANGKUT,KEC. ARUT UTARA,KAB. KOTAWARINGIN BARAT,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,539 Tahun 2017,01-08-2017,539 Tahun 2017,01-08-2017,Lihat SK Operasional,2017-12-29 00,B,"3,660",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn1pangkut@gmail.com,http,-2.189400000000,111.920400000000,10,60,60,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,9,0,1,2,8,0,0,2,3,2,2,3,5,5,0,9,1,2,0,2,0,3,1,2,5,5,,,,0,3,6,0,0,0,1,0,1,1,1,1,1,1
Kalimantan Tengah,Kab. Kotawaringin Barat,Arut Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0553335-30F5-E011-8ED1-9D8605EBCE5D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30201889,SD NEGERI - 1 PENYOMBAAN,30201889,Jl. Pemuda,PENYOMBAAN,KEC. ARUT UTARA,KAB. KOTAWARINGIN BARAT,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,539 Tahun 2017,01-08-2017,539 Tahun 2017,01-08-2017,Lihat SK Operasional,2017-12-29 00,B,252,1. -,2. -,Tenaga Surya,,,sdn1penyombaan@gmail.com,http,-2.024500000000,111.949700000000,6,27,25,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,0,2,4,1,0,1,3,2,1,0,1,5,0,4,2,0,3,3,0,0,0,0,1,5,,,,6,0,0,0,0,0,0,0,1,1,1,1,1,1
