prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Batang,Limpung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04F82AEA-2668-4DBE-86B7-1E6EAB5550C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713231,MI ASY-SYAIRIYAH,60713231,JL. Humam,PLUMBON,KEC. LIMPUNG,KAB. BATANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Mk.15/5.a/PP.00.4/01835/1991,24-07-1991,Wk/5.b/PP.03.2/5305/93,23-12-1993,Lihat SK Operasional,2021-05-29 12,A,0,,2.,,,,,,-7.021200000000,109.935800000000,0,74,51,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Batang,Limpung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75ECD65D-3C16-4175-A2FA-D77220D5EB67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713229,MI BAITUL ULUM,60713229,Jalan Gunung Tumpeng RT 02 RW 01,DLISEN,KEC. LIMPUNG,KAB. BATANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,WK/56/264/PGM/MI/1990,22-11-1990,WK/56/264/PGM/MI/1990,22-11-1990,Silakan Upload SK,,A,0,,2.,,,,,,-7.026694000000,109.934414000000,0,56,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Batang,Limpung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/887945B7-CCA4-43D1-8793-5390390762C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713226,MI ISLAMIYAH AMONGROGO,60713226,JL. Sarmidi RT.01/06,AMONGROGO,KEC. LIMPUNG,KAB. BATANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,LK/S.c/300//PgmMI/1978,01-12-1978,LK/S.c/300//PgmMI/1978,01-12-1978,Silakan Upload SK,,A,0,,2.,,,,,,-7.004900000000,109.950200000000,0,42,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Batang,Limpung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/623A3EA9-60EA-4C1A-91A6-50AE12D4C8AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713224,MI ISLAMIYAH BABADAN,60713224,Jl. Syamsuri NO.28,BABADAN,KEC. LIMPUNG,KAB. BATANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Lk/3.c/2992/pgm/169/1978,12-01-1978,Lk/3.c/2992/pgm/169/1978,12-01-1978,Silakan Upload SK,,A,0,,2.,,,,,,-7.005100000000,109.939000000000,0,95,85,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Batang,Limpung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D3F22FD-1989-4B2E-B9F9-4636E6958C95,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713230,MI ISLAMIYAH DONOREJO,60713230,Jalan Kecing RT. 03 RW. 01,DONOREJO,KEC. LIMPUNG,KAB. BATANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,WK/5.b/272/Pgn/MI/1990,22-11-1990,504/Dd/I/Pdk/K.12/73,14-08-1973,Lihat SK Operasional,2015-10-15 09,B,0,,2.,,,,,,-7.024500000000,109.913300000000,0,49,67,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Batang,Limpung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F69CB85-0063-4E79-A7F0-3BFE2B4042BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713222,MI ISLAMIYAH KALISALAK,60713222,Jl. Masjid Nurul Jammal,SIDOMULYO,KEC. LIMPUNG,KAB. BATANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,LK/3C/3000/Pgm/MI/1978,01-12-1978,-LK/3C/3000/Pgm/MI/1978,01-12-1978,Silakan Upload SK,,A,0,,2.,,,,,,-7.005600000000,109.926500000000,0,59,60,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Batang,Limpung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D502602-BEC7-4046-AACD-811644EAB993,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713227,MI ISLAMIYAH ROWOSARI,60713227,Jalan Masjid Adiloko No.03 RT.04 RW.04,ROWOSARI,KEC. LIMPUNG,KAB. BATANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,509/Dd/I/Pda/K.12/73,14-08-1973,K.12/690/906/III/74,01-06-1974,Lihat SK Operasional,2016-12-19 09,B,0,,2.,,,,,,-6.991000000000,109.931600000000,0,70,76,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Batang,Limpung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA67B46F-11C5-4111-8B81-068DC331BDA6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713225,MI ISLAMIYAH SUKOREJO,60713225,Jl. Kartomanggolo No. 48 RT/RW. 04 / 01,SUKOREJO,KEC. LIMPUNG,KAB. BATANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Wk/5.b/260/Pgm/MI/1990,22-11-1990,Wk/5.b/260/Pgm/MI/1990,22-11-1990,Silakan Upload SK,,B,0,,2.,,,,,,-7.016400000000,109.939000000000,0,65,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Batang,Limpung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF8D071B-0ED2-4FA3-92E0-1895A467885C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713223,MI MUHAMMADIYAH KRANGKOAN,60713223,Jalan Masjid Al Abror Krangkoan No 28 Rt 04 Rw 02,NGALIYAN,KEC. LIMPUNG,KAB. BATANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Batang,AO5430,K.12/691/907/III/74,01-06-1974,K.12/691/907/III/74,01-06-1974,Silakan Upload SK,,A,0,,2.,,,,,,-7.019200000000,109.942800000000,0,29,18,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Batang,Limpung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A8FB342-B762-4270-99A7-A65C402805CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713228,MI RIFAIYAH,60713228,Jl. Cokronegoro No.05,LIMPUNG,KEC. LIMPUNG,KAB. BATANG,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,516/Dd/I/Pda/K12/73,14-08-1973,K.12/689/905/III/74,01-06-1974,Lihat SK Operasional,2015-10-10 14,A,0,,2.,,,,,,-7.020300000000,109.916300000000,0,240,227,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
