prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0E46B13-4F71-465F-8B3F-99EF57D3FDDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70026067,MI AL Karomah Mulyo Agung,70026067,Jl. Karomah Desa Mulyo Agung,MULYO AGUNG,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,,,504 TAHUN 2021,16-06-2021,Silakan Upload SK (link file tidak valid) => [196298-569964-https,2022-02-21 12,,0,,2.,,,,,,.000000000000,.000000000000,0,16,16,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85B070B5-5EAB-45BF-BA2C-93A811C18462,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705065,MIS NAHDHATUL ULAMA,60705065,DESA CIPTA MUDA,CIPTA MUDA,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,WF.6.2.08.189.91,10-01-1972,482 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-04-09 13,B,0,,2.,,,,,,-4.284205000000,104.479080000000,0,73,87,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2EC1A2D-8761-4C78-A748-4EF67419ACED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705058,MIS NAHDLATUL ULAMA,60705058,KUMPUL SARI,KURUNGAN NYAWA I,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,466 Tahun 2017,28-04-2017,466 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-04-04 08,A,0,,2.,,,,,,-4.270600000000,104.473500000000,0,83,79,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8242E91-FEA2-4301-88BD-601C64015A32,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705060,MIS NU SETIA MUKTI,60705060,"Setia Mukti, Kurungan Nyawa II",KURUNGAN NYAWA II,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,WF.6.2.08.176.91,11-09-1977,462 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-04-02 08,B,0,,2.,,,,,,-4.297100000000,104.472700000000,0,32,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBF2278F-A38D-4F79-9294-3026DAA13CD0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705061,MIS NU SUMBER AGUNG,60705061,Jl. Depati Agung Desa Sumber Agung Kec. Buay Madang Kab. OKU Timur,SUMBER AGUNG,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,wf.6.2.08.185.91,11-10-1967,477 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-03-28 14,B,0,,2.,,,,,,-4.233570000000,104.525978000000,0,118,92,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE82764F-B148-4086-9E31-6E6FB8A97DB2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705062,MIS NU TEBAT JAYA,60705062,Jl. Masjid No. 47 Desa Tebat Jaya Rt 002 Rw 003,TEBAT JAYA,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,Wf.62.08.168.91,01-01-1991,479 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-03-28 14,A,0,,2.,,,,,,-4.265708000000,104.508975000000,0,91,108,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/37AED70B-CD9C-4706-9AE2-95FE9BE9C0CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705059,MIS NU TUGASARI,60705059,DESA TUGASARI,KURUNGAN NYAWA I,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,wf.6.2.8.178.91,15-01-1969,461 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-04-02 08,A,0,,2.,,,,,,-4.270500000000,104.467100000000,0,64,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF300DDA-FA3B-486D-8B4F-D53B01DCA847,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705057,MIS NURUL HUDA,60705057,Jln. Kota Baru Sukaraja RT 6 / RW 2,SUKARAJA,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,YAYASAN PONDOK PESANTREN NURUL HUDA,AK6057,AHU-4274.AH.01.04.Tahun 2009,13-11-2009,459 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-03-29 11,A,0,,2.,,,,,,-4.214512000000,104.459835000000,0,216,179,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B842644-9F41-4426-8216-C31E2CE3893E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705063,MIS NURUSSALAM,60705063,DESA TANJUNG BULAN,TANJUNG BULAN,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,PP/XXI/1976,15-03-1976,480 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-04-09 13,B,0,,2.,,,,,,-4.218810000000,104.470672000000,0,71,65,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB9D6815-2442-4C84-A367-4FAA27A863C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70024902,MTs Riyadlussalamah,70024902,RT. 001 RW. 005 Desa Aman Jaya Kec. Buay Madang Kab. OKU Timur,AMAN JAYA,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,,,646,16-06-2021,529 TAHUN 2021,16-06-2021,Lihat SK Operasional,2022-05-25 09,,0,,2.,,,,,,.000000000000,.000000000000,0,47,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BE9DDA3-70DA-45DE-8571-C8E2BB42ADA8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648703,MTSS AL-ISLAMI TUGASARI,10648703,Tugasari Kurungan Nyawa I,KURUNGAN NYAWA I,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,,,Wf 630202188,05-01-1980,491 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-04-05 12,B,0,,2.,,,,,,-4.279900000000,104.489700000000,0,59,57,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58561B16-C43F-47FF-9E29-76311B6DD541,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648704,MTSS DARUSSALAMAH,10648704,JL.KAMPUNG TRENGGALEK MUDASENTOSA,MUDASENTOSA,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,,,kpts/kw.06.4/4/PP.03.2/415/2007,25-11-2007,498 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-03-28 15,B,0,,2.,,,,,,-4.284205000000,104.500567000000,0,41,38,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EF928F3-0419-4700-AB54-B37FDF67A2C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648702,MTSS NU SUMBER AGUNG,10648702,JL. DEPATI AGUNG,SUMBER AGUNG,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,,,490 Tahun 2017,28-04-2017,490 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-04-02 08,B,0,,2.,,,,,,-4.225162000000,104.480388000000,0,74,93,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF11AC99-8068-4695-83A3-8F3904A01833,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648701,MTSS NURUL HUDA,10648701,JLN. RAYA KOTABARU SUKARAJA,SUKARAJA,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,YAYASAN PONDOK PESANTREN NURUL HUDA,AK6057,WF/6.C.02/65.88,01-12-1988,489 Tahun 2017,01-12-1988,Lihat SK Operasional,2018-04-11 08,B,0,,2.,,,,,,-4.256000000000,104.457200000000,0,217,182,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A02EB695-2BF5-E011-BD50-41259965C0C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10606056,SD M MUDA SENTOSA,10606056,Jl. Pondok Darussalam Muda Sentosa,TEBAT JAYA,KEC. BUAY MADANG,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Ogan Komering Ulu Timur,AO5572,1993.A,09-05-1965,2556/M/504/III-59/1972,02-06-1972,Silakan Upload SK,,C,945,,2.,,,,timdata.10606056@gmail.com,,-4.261500000000,104.508200000000,4,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,3,1,1,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,SD 2013,,,,,,,,,,
