prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Barat,Kab. Sekadau,Belitang Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D07A6709-30F5-E011-AB39-51F4229789DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105772,SD NEGERI 01 KUMPANG ILONG,30105772,Dusun Kumpang Ilong,KUMPANG ILONG,KEC. BELITANG HULU,KAB. SEKADAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-11-1978,,01-01-1910,Silakan Upload SK,,B,"5,709",1. Telkomsel Flash,2. Indosat IM3,PLN,,,sdn01kumpangilong@gmail.co.id,,.355700000000,111.154700000000,8,33,48,6,SD 2013,Siang/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,0,5,0,0,3,3,0,5,0,1,7,0,8,0,0,2,3,1,1,1,0,3,5,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
Kalimantan Barat,Kab. Sekadau,Belitang Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60886709-30F5-E011-9B5B-B7C7C60F3AE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105874,SD NEGERI 02 BALAI SEPUAK,30105874,Jl. Dwikora RT. 08,BALAI SEPUAK,KEC. BELITANG HULU,KAB. SEKADAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,3 SD INPRES TAHUN 1978,27-04-1978,421.2/15/PDPK-AP,20-03-1990,Silakan Upload SK,,B,"5,400",1. -,2. Telkomsel Flash,PLN,0,0,sdn02_balaisepuak@yahoo.co.id,,.443100000000,111.205500000000,9,76,72,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",6,0,0,2,3,2,0,4,6,1,0,2,3,6,0,9,0,2,3,1,1,0,0,2,2,7,1,1,1,1,1,1,5,1,0,0,0,0,0,1,,,
Kalimantan Barat,Kab. Sekadau,Belitang Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0956709-30F5-E011-AE8E-93B2C8DE6427,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105924,SD NEGERI 03 SUNGAI TAPAH,30105924,Sungai Tapah,SEI TAPAH,KEC. BELITANG HULU,KAB. SEKADAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/027/SDN-03/2019,17-07-1977,145/01/PMD/2019,01-01-1910,Lihat SK Operasional,2019-10-31 07,B,"10,000",1. -,2. -,Tenaga Surya,,,tapahsdnsungai@gmail.com,,.462600000000,111.073700000000,8,75,73,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,200,6,0,1,3,6,1,0,1,3,0,5,0,4,4,0,8,0,2,0,0,2,0,2,2,5,3,1,1,1,1,1,1,0,1,5,0,0,0,1,0,,,
Kalimantan Barat,Kab. Sekadau,Belitang Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0A26709-30F5-E011-88E8-15A06E5A28AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105950,SD NEGERI 04 SEBETUNG,30105950,Sebetung,SEBETUNG,KEC. BELITANG HULU,KAB. SEKADAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-04-1975,,01-01-1910,Silakan Upload SK,,B,"8,300",1. -,2. -,Tenaga Surya,,,sdn04@gmail.com,,.494500000000,111.176400000000,6,50,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,0,1,4,1,0,1,3,1,1,1,2,4,1,3,2,0,1,1,2,0,2,0,4,2,1,1,1,1,1,1,0,6,0,0,0,0,0,1,,,
Kalimantan Barat,Kab. Sekadau,Belitang Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10B36709-30F5-E011-831A-EDEB627CAB7C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105966,SD NEGERI 05 TERDUK DAMPAK,30105966,Dusun Terduk Dampak,TERDUK DAMPAK,KEC. BELITANG HULU,KAB. SEKADAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-08-1978,,31-08-1978,Silakan Upload SK (link file tidak valid) => [753031-861241--],2023-01-10 14,B,"22,680",1. -,2. -,Tenaga Surya,,,sdn05terdukdampak@yahoo.co.id,,.598900000000,111.162600000000,5,45,38,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,000",6,0,1,3,0,2,0,3,5,0,0,0,0,5,0,3,2,0,3,1,1,0,0,0,0,5,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
Kalimantan Barat,Kab. Sekadau,Belitang Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0C06709-30F5-E011-865C-1DE371B54F41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105978,SD NEGERI 06 TABUK,30105978,Tabuk Hulu,TABUK HULU,KEC. BELITANG HULU,KAB. SEKADAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,03-01-1967,,01-01-1910,Silakan Upload SK,,C,"15,000",1. -,2. -,Tidak Ada,,,sdntabuk@gmail.com,,.503400000000,111.237000000000,5,56,55,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,1,0,2,2,0,1,3,0,2,0,3,2,0,4,1,0,1,1,1,0,1,1,2,3,1,1,1,1,1,1,0,6,0,0,1,0,0,0,,,
Kalimantan Barat,Kab. Sekadau,Belitang Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0CD6709-30F5-E011-B820-83DD33346D0C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105986,SD NEGERI 07 PAKIT MULAU,30105986,Pakit Mulau,PAKET MULAU,KEC. BELITANG HULU,KAB. SEKADAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1975,,01-01-1910,Silakan Upload SK,,B,"30,000",1. -,2. -,Tidak Ada,,,sdn07_pakitmulau@yahoo.co.id,,.453900000000,111.141300000000,6,26,28,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,3,1,0,2,3,1,1,1,1,5,0,3,3,1,1,1,0,0,2,1,4,2,1,1,1,1,1,1,3,0,3,0,0,0,1,0,,,
Kalimantan Barat,Kab. Sekadau,Belitang Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0DA6709-30F5-E011-9E8A-6F5C79C102A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105996,SD NEGERI 08 BATUK,30105996,Batuk Mulau,BATUK MULAU,KEC. BELITANG HULU,KAB. SEKADAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1974,,01-01-1910,Silakan Upload SK,,C,"3,479",1. -,2. -,Tenaga Surya,,,sdnbatuk08@gmail.com,,.444600000000,111.210000000000,5,15,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,12,6,0,1,2,5,0,0,0,0,3,2,0,2,3,0,4,1,0,0,3,0,0,0,2,4,1,1,1,1,1,1,1,3,3,0,0,0,0,1,0,,,
Kalimantan Barat,Kab. Sekadau,Belitang Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0E76709-30F5-E011-97C8-0B38CEDFF0D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30106021,SD NEGERI 09 SINGKAM,30106021,Singkam,BATUK MULAU,KEC. BELITANG HULU,KAB. SEKADAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/29PDPK-AP,01-01-1985,,01-01-1910,Silakan Upload SK,,C,243,1. -,2. -,Tenaga Surya,,,sdn09singkam@gmail.com,,.632100000000,111.075600000000,5,32,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,3,1,0,1,2,1,2,0,3,2,0,5,0,0,2,2,0,0,1,0,1,4,1,1,1,1,1,1,0,0,2,4,0,0,0,1,,,
Kalimantan Barat,Kab. Sekadau,Belitang Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0F46709-30F5-E011-81E0-0BFADB3B9192,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105643,SD NEGERI 10 SUNGAI ANTU HULU,30105643,Sungai Antu Hulu,SEI ANTU HULU,KEC. BELITANG HULU,KAB. SEKADAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1979,01-01-1956,,01-01-1910,Silakan Upload SK,,C,"12,000",1. -,2. -,Tidak Ada,,,sdn10sepuluh@gmail.com,,.679400000000,111.114600000000,2,37,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,1,2,2,0,0,0,1,0,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,2,1,1,1,1,1,1,5,1,0,0,0,1,0,0,,,
