prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Lampung,Kab. Pesawaran,Gedung Tataan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8789BF55-F542-4FFA-BAAD-F31E5792450C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69975991,MI NGUDI UTOMO,69975991,JL. TAMTAMA NO 96,BAGELEN,KEC. GEDUNG TATAAN,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,KW.08.2/HK.00.8/194/2016,28-06-2016,KW.08.2/HK.00.8/194/2016,28-06-2016,Silakan Upload SK (link file tidak valid) => [-],2018-05-04 08,B,0,,2.,,,,,,.000000000000,.000000000000,0,44,30,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Pesawaran,Gedung Tataan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2769DFFB-5AD6-4676-8D99-34A487ABF94E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728837,MIS DARUL HUFFAZ,60728837,Jalan Raya Bernung No. 36,BERNUNG,KEC. GEDUNG TATAAN,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,Kd.08.11/2/PP.00.4/      /2012,07-11-2012,Kd.08.11/2/PP.00.4/      /2012,07-11-2012,Silakan Upload SK,,A,"11,509",,2.,,,,,,-5.356977000000,105.137382000000,0,69,52,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Pesawaran,Gedung Tataan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/731DC89E-0236-4537-9038-826143DE7D06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705843,MIS DINIYYAH PUTRI,60705843,Jalan Raya Negeri Sakti,NEGERI SAKTI,KEC. GEDUNG TATAAN,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,Wh/6/PP.01.4/1395/2001,20-10-2001,KW.08.2/HK.00.8/331/2016,04-11-2016,Lihat SK Operasional,2019-12-05 15,A,"5,600",,2.,,,,,,-5.405884000000,105.088475000000,0,386,374,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Pesawaran,Gedung Tataan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C812831-8327-41AE-A646-B30E4FF6ACA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705845,MIS ISLAMIYAH,60705845,Jalan Sukasari,SUKADADI,KEC. GEDUNG TATAAN,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,Kd.08.11/2/PP.00.4/390/2010,15-10-2010,Kd.08.11/2/PP.00.4/390/2010,15-10-2010,Lihat SK Operasional,2020-06-19 19,B,473,,2.,,,,,,-5.391400000000,105.088400000000,0,74,60,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Pesawaran,Gedung Tataan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE123B64-B5D5-486E-AA00-B6A02AFC30A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705844,MIS TAMRINUL ATHFAL,60705844,Jalan Binong,WAYLAYAP,KEC. GEDUNG TATAAN,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,Kd.08.11/2/PP.00.4/504/2010,08-11-2010,Kd.08.11/2/PP.00.4/504/2010,08-11-2010,Lihat SK Operasional,2018-03-09 11,B,675,,2.,,,,,,-5.395100000000,105.076300000000,0,36,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Pesawaran,Gedung Tataan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9EA4CCF-204C-4F54-A1EE-D04BE2C982AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955871,MTSS AULIMA NUSANTARA,69955871,Jalan Suro Amijoyo,KEBAGUSAN,KEC. GEDUNG TATAAN,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,Lainnya,,KW.08.2/HK.00.8/191/2016,27-06-2016,KW.08.2/HK.00.8/191/2016,27-06-2016,Silakan Upload SK,,Tidak Terakreditasi,"1,800",,2.,,,,,,-5.377900000000,105.128400000000,0,22,11,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Pesawaran,Gedung Tataan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1518175-2DF8-400D-8A6F-77D144CFE3E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728877,MTSS DARUL HUFFAZ,60728877,Jalan Raya Bernung No. 36,BERNUNG,KEC. GEDUNG TATAAN,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,Kd.08.11/2/PP.00.5/      /2012,07-11-2012,Kd.08.11/2/PP.00.5/      /2012,07-11-2012,Silakan Upload SK,,B,"25,000",,2.,,,,,,-5.399281000000,105.099619000000,0,253,218,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Pesawaran,Gedung Tataan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59075A41-6D33-4625-89B8-354D21C8840D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816859,MTSS DINIYYAH PUTRI,10816859,Jalan Raya Negeri Sakti,NEGERI SAKTI,KEC. GEDUNG TATAAN,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,KW.08.2/HK.00.8/331/2016,04-11-2016,KW.08.2/HK.00.8/331/2016,04-11-2016,Lihat SK Operasional,2019-11-28 10,A,"7,000",,2.,,,,,,-5.414345000000,105.071760000000,0,0,526,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Pesawaran,Gedung Tataan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60EA844B-915F-47E2-AA38-78632911E33C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816862,MTSS MUHAMMAD DAUD,10816862,Jalan Raya Kedondong Gang M. Daud No. 1,PAMPANGAN,KEC. GEDUNG TATAAN,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,Kd.08.1/5/PP.00.5/126/2009,27-02-2018,Kd.08.1/5/PP.00.5/126/2009,27-01-2009,Silakan Upload SK,,B,"15,000",,2.,,,,,,-5.384423000000,105.109730000000,0,25,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Lampung,Kab. Pesawaran,Gedung Tataan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07AF4210-1826-4A2E-AA56-321191700408,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816861,MTSS NURUL IMAN,10816861,Jalan Pramuka,SUKARAJA,KEC. GEDUNG TATAAN,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,133/MTs/LS/1986,28-08-1986,133/MTs/LS/1986,28-08-1986,Lihat SK Operasional,2018-03-12 10,B,"2,400",,2.,,,,,,-5.370803000000,105.137176000000,0,49,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
