prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Toianas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5024CA39-033C-E111-9B84-BFB5B3B496C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306822,SD GMIT BOKONG 1,50306822,Bokong,BOKONG,KEC. TOIANAS,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN USAHA PEDIDIKAN KRISTEN,AK9656,239/YAP-GMIT/G/MEI/2023,01-08-1956,DIKBUD.06.02.03/46/2023,22-05-2023,Lihat SK Operasional,2023-05-26 21,,"100,000",1. -,2. -,PLN,,,sdgbokong1@yahoo.com,,-9.695600000000,124.782900000000,8,81,94,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,1,0,0,0,8,8,0,0,0,0,8,0,2,6,1,1,1,2,3,0,0,4,4,1,1,2,1,1,1,0,3,0,5,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Toianas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0038CA39-033C-E111-97C8-A96676F8A09C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306823,SD GMIT BOKONG 2,50306823,Tuataum,TUATAUM,KEC. TOIANAS,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YAPENKRIS TOIS NENO (GMIT),AJ3832,239/YAP-GMIT/G/MEI/2023,01-05-1969,DIKBUD.06.02.03/46/2023,22-05-2023,Lihat SK Operasional,2023-05-26 21,,"87,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdgmitbokong2@gmail.com,,-9.742400000000,124.749600000000,6,44,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",3,0,0,0,1,0,0,5,5,1,0,0,0,6,0,4,2,1,2,0,0,2,0,1,2,4,1,1,1,1,1,1,0,0,3,4,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Toianas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C00ECA39-033C-E111-ABA5-E96560E12F19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300738,SD GMIT TOIANAS,50300738,Toianas,TOIANAS,KEC. TOIANAS,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YAPENKRIS TOIS NENO (GMIT),AJ3832,13/II.2/1-C/2010,01-02-1945,,01-01-1910,Silakan Upload SK,,,700,1. Telkomsel Flash,2. -,PLN,,,sdgtoianas@yahoo.com,,-9.757900000000,124.753600000000,8,36,27,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,0,1,3,0,0,5,5,2,1,0,0,8,0,2,6,0,2,2,0,0,2,2,1,7,1,1,1,1,1,1,6,0,0,0,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Toianas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00AEE538-033C-E111-96B2-754428D21934,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306914,SD INPRES BOKONG,50306914,Bokong,BOKONG,KEC. TOIANAS,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,29-07-1982,,01-01-1910,Silakan Upload SK,,,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,gmzronny7@gmail.com,,-9.696400000000,124.805500000000,8,45,64,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",6,0,0,2,5,0,0,3,3,5,0,0,0,8,1,4,3,0,1,1,1,2,2,1,2,6,1,1,1,1,1,1,6,0,0,0,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Toianas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7043F138-033C-E111-BF7A-6F95BD42D4B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300872,SD INPRES FATUMOLO,50300872,Fatumolo,SAMBET,KEC. TOIANAS,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,18-07-1982,,01-01-1910,Silakan Upload SK,,B,"8,525",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdifatumolo@yahoo.com,,-9.685800000000,124.753300000000,7,39,43,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",6,0,0,0,3,1,0,3,7,0,0,0,1,6,0,4,3,2,1,0,1,1,1,1,2,5,1,1,1,1,1,1,3,0,3,0,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Toianas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60D0F038-033C-E111-BE8D-13D780AADC79,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300909,SD INPRES HAUHASI,50300909,Toianas,TOIANAS,KEC. TOIANAS,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,02-05-1978,,01-01-1910,Silakan Upload SK,,C,"30,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,0,sdinpreshauhasi7@gmail.com,,-9.724800000000,124.793700000000,7,58,49,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,0,1,0,0,6,6,1,0,0,0,7,0,5,2,1,2,1,1,1,1,0,2,5,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Toianas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/001DF138-033C-E111-9BF2-2F4CB4390044,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306941,SD INPRES NIFUBUNI,50306941,Toi,TOIANAS,KEC. TOIANAS,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,27-07-1996,,01-01-1910,Silakan Upload SK,,,"1,984",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdinpresnifubuni@gmail.com,,-9.868400000000,124.567500000000,10,58,58,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",3,0,0,0,2,2,0,6,9,1,0,0,0,10,0,4,6,4,1,2,1,0,2,0,5,5,1,1,1,1,1,1,0,3,0,3,0,0,0,1,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Toianas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80A811E3-023C-E111-BD14-F15EEEDD4B99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300846,SD INPRES OEEKAM,50300846,Oeekam,MILI,KEC. TOIANAS,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-08-1980,,01-01-1910,Lihat SK Operasional,2023-05-26 13,,"60,000",1. -,2. -,PLN,,,sdioeekam@gmail.com,,-9.655900000000,124.767400000000,10,57,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,0,3,0,0,7,9,1,0,0,0,10,0,5,5,3,1,4,0,1,1,0,1,9,1,1,1,1,1,1,0,0,3,3,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Toianas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20BCF038-033C-E111-B01C-EDC0EB45DCC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300859,SD INPRES OELEU,50300859,Oeleu,OELEU,KEC. TOIANAS,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-08-1960,,01-01-1910,Silakan Upload SK,,B,"32,000",1. -,2. -,Tidak Ada,,,sdinpresoeleu@gmail.com,,-9.723300000000,124.767900000000,9,52,45,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,4,0,1,0,3,2,0,4,7,1,1,0,4,5,0,8,1,1,1,4,1,1,0,1,4,5,1,1,1,1,1,1,0,0,4,4,0,0,1,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Toianas,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C009F138-033C-E111-9B65-D1BFA62AA0ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300507,SD INPRES PEKE,50300507,Peke,SKINU,KEC. TOIANAS,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,UP.821.2/1005/98,27-11-1998,,01-01-1910,Silakan Upload SK,,B,"10,000",1. -,2. -,PLN,,,sdinprespeke@gmail.com,http,-9.796000000000,124.761400000000,7,57,54,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,7,0,0,2,1,0,0,6,6,0,1,0,2,5,0,6,1,1,1,2,1,0,0,2,3,4,1,1,1,1,1,1,5,2,0,1,0,0,0,0,,,
