prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Riau,Kab. Kampar,Kampa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/059795AD-7674-45C6-9F06-D4C8609713DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704426,MIS NURUL IMAN,60704426,Jl.Raya Pekanbaru-Bangkinang Km.39,KAMPAR,KEC. KAMPA,KAB. KAMPAR,PROV. RIAU,SWASTA,MI,Kementerian Agama,,,13 Tahun 2012,11-01-2012,13 Tahun 2012,11-01-2012,Lihat SK Operasional,2018-07-26 13,B,0,,2.,,,,,,.350714000000,101.196709000000,0,124,103,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kampar,Kampa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/001F93B3-784E-4FB2-8FCE-BB7BF23F2FE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10499116,MTSN 4 KAMPAR,10499116,JL. NEGARA P.BARU-BANGKINANG KM. 38 DESA TJ. BUNGO,TANJUNG BUNGO,KEC. KAMPA,KAB. KAMPAR,PROV. RIAU,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,KMA No 515 Tahun 1995,25-11-1995,KMA No 515 Tahun 1995,25-11-1995,Silakan Upload SK,,A,0,,2.,,,,,,.350700000000,101.200900000000,0,261,288,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kampar,Kampa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC39FD82-5F4A-41DD-A537-12D212A897B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10499107,MTSS BAITUSSALAM,10499107,JL. DAHLIA XII,DELI MAKMUR,KEC. KAMPA,KAB. KAMPAR,PROV. RIAU,SWASTA,MTs,Kementerian Agama,,,34 Tahun 2010,18-05-2010,34 Tahun 2010,18-05-2010,Silakan Upload SK,,B,0,,2.,,,,,,.500400000000,101.184800000000,0,24,15,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kampar,Kampa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DB9794B-FD1F-4499-AA86-015229A02160,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754757,MTSS MUHAMMADIYAH PULAU RAMBAI,69754757,Dusun I Pulau Rambai,PULAU RAMBAI,KEC. KAMPA,KAB. KAMPAR,PROV. RIAU,SWASTA,MTs,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kampar,AH3372,34 Tahun 2010,18-05-2010,34 Tahun 2010,18-05-2010,Silakan Upload SK,,Sertifikat Kedaluwarsa,0,,2.,,,,,,.359800000000,101.178200000000,0,57,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kampar,Kampa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D27F352-A6E5-4BDE-B638-15701B7DA3DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754818,MTSS PP ISLAMIC CENTRE,69754818,Jl. Raya Pekanbaru -Bangkinang KM. 39,KAMPAR,KEC. KAMPA,KAB. KAMPAR,PROV. RIAU,SWASTA,MTs,Kementerian Agama,,,34 Tahun 2010,18-05-2010,34 Tahun 2010,18-05-2010,Lihat SK Operasional,2019-02-18 11,A,0,,2.,,,,,,.502800000000,101.187300000000,0,150,152,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kampar,Kampa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB817D6C-FFF0-4389-B83B-115B4D2566B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10499106,MTSS PP. ANSHARULLAH,10499106,KP. BARU DESA PL BIRANDANG,PULAU BIRANDANG,KEC. KAMPA,KAB. KAMPAR,PROV. RIAU,SWASTA,MTs,Kementerian Agama,,,34 Tahun 2010,18-05-2010,34 Tahun 2010,18-05-2010,Silakan Upload SK,,B,0,,2.,,,,,,.365500000000,101.195000000000,0,84,46,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kampar,Kampa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BCC1D02-A218-402A-B0FE-1025222A462D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968067,SD MUHAMMADIYAH KAMPA FULL DAY SCHOOL,69968067,Jl. KH. Ahmad Dahlan,KAMPAR,KEC. KAMPA,KAB. KAMPAR,PROV. RIAU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kampar,AH3372,421/KPTS/Dikpora-Sekr/7353,08-09-2017,421/KPTS/Dikpora-Sekr/7353,08-09-2017,Lihat SK Operasional,2017-10-10 22,B,"12,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdmkampa@gmail.com,,.332236000000,101.164324300000,24,272,199,19,Sehari Penuh/6 hari,,2022/2023-2,"2,200",19,0,0,2,1,0,24,1,23,0,1,0,1,23,0,16,8,19,2,2,0,0,0,1,6,18,0,19,0,0,0,0,0,0,SD 2013,Telkomsel Flash,5,4,2,3,3,2,,,
Riau,Kab. Kampar,Kampa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E08B08C9-2FF5-E011-BD32-A7C7AA8F23D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10494829,UPT SD NEGERI 001 SAWAH BARU,10494829,JL. RAYA PEKANBARU-BANGKINANG KM. 39,SAWAH BARU,KEC. KAMPA,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,01-01-1941,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-09-22 15,Sertifikat Kedaluwarsa,"8,000",1. -,2. Telkomsel Flash,PLN,0761566715,0761566715,irawan.rudi40@yahoo.com,,.353695000000,101.187732900000,23,124,162,13,Pagi/6 hari,,2022/2023-2,"1,200",20,0,1,2,15,0,0,8,8,2,9,4,8,15,0,21,2,4,0,4,2,2,4,7,9,14,20,0,0,0,1,0,0,0,SD 2013,Tidak Ada,2,2,2,2,2,3,,,
Riau,Kab. Kampar,Kampa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D05509C9-2FF5-E011-A0E5-A15DDCE923FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10495155,UPT SD NEGERI 002 PULAU RAMBAI,10495155,PULAU RAMBAI,PULAU RAMBAI,KEC. KAMPA,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,01-01-1960,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-09-28 12,B,"2,681",1. Telkomsel Flash,2. -,PLN,,,sdn002_pr@yahoo.com,,.360300000000,101.178100000000,11,34,47,6,Pagi/6 hari,,2022/2023-2,450,5,0,1,1,7,0,0,4,4,1,5,1,6,5,0,11,0,0,1,3,4,0,3,0,3,8,5,0,0,0,1,0,0,0,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Riau,Kab. Kampar,Kampa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/806E08C9-2FF5-E011-9D0F-D56581005354,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10494827,UPT SD NEGERI 003 KOTO PERAMBAHAN,10494827,PADANG MERBAU BARAT,KOTO PERAMBAHAN,KEC. KAMPA,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,01-01-1962,421/Dikpora-Sekr/12076,29-07-2022,Silakan Upload SK (link file tidak valid) => [431929-69831--],2022-09-28 12,A,"1,554",1. -,2. -,PLN,,,sdn003_kotoperambahan@yahoo.com,,.356800000000,101.209700000000,9,70,82,7,Pagi/6 hari,,2022/2023-2,"5,500",11,0,0,4,4,0,0,5,5,0,2,2,5,4,0,3,6,4,0,1,1,1,1,1,3,6,5,6,0,0,0,0,0,0,SD 2013,Tidak Ada,1,1,1,1,1,2,,,
