prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Barat,Kab. Polewali Mandar,Mapili,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6755795-D88B-4CB3-9797-5504C87590E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724239,MIS  TANGNGA-TANGNGA,60724239,JL. POROS PULLIWA TANGNGA TANGNGA,RAPPANG BARAT,KEC. MAPILI,KAB. POLEWALI MANDAR,PROV. SULAWESI BARAT,SWASTA,MI,Kementerian Agama,,,89.A Tahun 2007,02-08-2007,89.A Tahun 2007,02-08-2007,Silakan Upload SK,,B,161,,2.,,,,,,-3.342456000000,119.149817000000,0,45,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Barat,Kab. Polewali Mandar,Mapili,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/700CA0CF-16BC-47FA-B0BC-70EF8CC67745,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724240,MIS AL-MAARIF LAMUNGAN,60724240,JLN. POROS BENDUNGAN SEKKA-SEKKA,KURMA,KEC. MAPILI,KAB. POLEWALI MANDAR,PROV. SULAWESI BARAT,SWASTA,MI,Kementerian Agama,,,122 Tahun 2011,13-12-2011,122 Tahun 2011,13-12-2011,Silakan Upload SK,,C,120,,2.,,,,,,-3.455017000000,119.204236000000,0,50,38,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Barat,Kab. Polewali Mandar,Mapili,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B4A08A4-CF57-4298-B4BB-7936F466609C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724234,MIS CABANG DDI MAPILLI,60724234,JL. MAJENE NO.01 MAPILLI BONNE-BONNE,BONNE-BONNE,KEC. MAPILI,KAB. POLEWALI MANDAR,PROV. SULAWESI BARAT,SWASTA,MI,Kementerian Agama,,,Nomor,17-02-2012,Nomor,17-02-2012,Lihat SK Operasional,2016-02-04 06,B,0,,2.,,,,,,-3.412533000000,119.196353000000,0,54,53,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Barat,Kab. Polewali Mandar,Mapili,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CA8285C-CCA2-4427-B853-7B0763099E0F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724235,MIS DDI 373 PAREDEANG,60724235,"JL. SILA-SILA,PAREDEANG.",KURMA,KEC. MAPILI,KAB. POLEWALI MANDAR,PROV. SULAWESI BARAT,SWASTA,MI,Kementerian Agama,,,014 Tahun 2012,30-01-2012,014 Tahun 2012,30-01-2012,Lihat SK Operasional,2016-01-27 10,B,754,,2.,,,,,,-3.373333000000,119.173797000000,0,110,76,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Barat,Kab. Polewali Mandar,Mapili,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2DD43F83-1654-4C5B-BA41-6D29E2E87595,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724233,MIS DDI NO. 361 CABANG UGI BARU,60724233,JLN. PENDIDIKAN NO.7 DESA UGI BARU,UGI BARU,KEC. MAPILI,KAB. POLEWALI MANDAR,PROV. SULAWESI BARAT,SWASTA,MI,Kementerian Agama,,,014 Tahun 2012,30-01-2012,014 Tahun 2012,30-01-2012,Silakan Upload SK,,B,"1,500",,2.,,,,,,-3.480420000000,119.207740000000,0,71,60,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Barat,Kab. Polewali Mandar,Mapili,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B575A067-F42A-410E-AA70-46BB78A04940,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724236,MIS DDI NO. 372 LAMPA,60724236,JL. OLAH RAGA 04. LAMPA,MAPILLI,KEC. MAPILI,KAB. POLEWALI MANDAR,PROV. SULAWESI BARAT,SWASTA,MI,Kementerian Agama,,,014 Tahun 2012,30-01-2012,014 Tahun 2012,30-01-2012,Silakan Upload SK,,B,"2,141",,2.,,,,,,-3.300738000000,119.131750000000,0,59,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Barat,Kab. Polewali Mandar,Mapili,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8094AE8-85D0-4F4B-83BA-ECA10C940954,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724238,MIS MAARIF LELO BEROANGIN,60724238,"JL. SALURIHAN, DUSUN LELO",BEROANGIN,KEC. MAPILI,KAB. POLEWALI MANDAR,PROV. SULAWESI BARAT,SWASTA,MI,Kementerian Agama,,,89 A Tahun 2007,02-08-2007,B-5162/KW.31.2/5/PP.00/07/2016,25-07-2016,Lihat SK Operasional,2018-05-29 11,C,"2,500",,2.,,,,,,-3.351413700000,119.155556000000,0,44,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Barat,Kab. Polewali Mandar,Mapili,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33CFED11-765A-4B8C-8788-F0F70FA79146,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956051,MTS AL - FAJRIN,69956051,"Dusun Tangnga - Tangnga, Rappang Barat",KEC. MAPILI,KAB. POLEWALI MANDAR,PROV. SULAWESI BARAT,INDONESIA,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,.000000000000,.000000000000,0,29,28,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Barat,Kab. Polewali Mandar,Mapili,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C809167-23E5-49BF-AF7E-9E89C626B454,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976562,MTS DDI SIPAMANDAR BEROANGIN,69976562,JL. PENDIDIKAN,BEROANGIN,KEC. MAPILI,KAB. POLEWALI MANDAR,PROV. SULAWESI BARAT,SWASTA,MTs,Kementerian Agama,,,149 Tahun 2017,03-03-2017,149 Tahun 2017,03-03-2017,Lihat SK Operasional,2018-08-05 11,C,"5,000",,2.,,,,,,-3.334931800000,119.136688900000,0,43,57,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Barat,Kab. Polewali Mandar,Mapili,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C1802C5-8E1B-47ED-9523-27AD71F9F1BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976563,MTS KHATIBUL UMAM KURMA,69976563,DESA KURMA,KURMA,KEC. MAPILI,KAB. POLEWALI MANDAR,PROV. SULAWESI BARAT,SWASTA,MTs,Kementerian Agama,,,388 Tahun 2017,04-12-2017,388 Tahun 2017,04-12-2017,Lihat SK Operasional,2018-08-24 17,C,"1,400",,2.,,,,,,.000000000000,.000000000000,0,76,69,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
