prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80887839-033C-E111-95C8-9FB10044A082,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304632,SD INPRES DERANITAN,50304632,Deranitan,DOLASI,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,KPPT.421.1/09/Kab.RN/2014,10-07-1982,503/IOS-55/DPMPTSP 5,01-01-1910,Lihat SK Operasional,2022-10-12 14,C,"3,060",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,deranitans@gmail.com,,-10.858900000000,123.006300000000,11,70,58,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",7,0,1,0,5,1,0,5,8,1,2,0,6,5,0,7,4,0,3,3,1,2,1,1,4,7,2,1,1,1,1,1,2,3,2,0,0,1,0,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60617839-033C-E111-9FFD-452E429186C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304681,SD INPRES LIDAMANU,50304681,Meoain,MEOAIN,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,253/UM.01.04/1999,16-07-1967,,01-01-1910,Silakan Upload SK,,C,"5,600",1. Lainnya (Satelit),2. -,PLN,,,stefenpandie85@gmail.com,,-10.843311700000,122.960791700000,18,121,111,11,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Satelit),"1,300",10,0,0,3,5,5,0,8,13,0,5,0,6,12,0,12,6,3,6,6,2,1,0,0,5,13,2,2,2,1,2,2,6,4,0,0,0,0,0,1,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70757839-033C-E111-B5B7-A5758A5F1F36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304691,SD INPRES OEBATU,50304691,Oebatu,OEBATU,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,10-01-1975,,01-01-1910,Silakan Upload SK,,C,680,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdinpresoebatu@yahoo.com,,-10.812680000000,123.012248300000,17,98,105,10,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,11,0,1,1,6,5,0,6,12,2,3,0,7,10,0,14,3,2,7,7,0,0,1,0,5,12,2,2,1,2,1,2,10,1,0,0,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AE7839-033C-E111-B2BA-591CAAB1AFEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304690,SD INPRES OEHANDI,50304690,Oehandi,OEHANDI,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,16-07-1986,KPPT.421.1/10/Kab.RN/2014,01-01-1910,Silakan Upload SK,,C,"4,042",1. -,2. -,PLN,,,sdioehandi86@gmail.com,,-10.852800000000,122.956700000000,17,129,132,12,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,13,0,0,0,10,3,0,4,8,2,7,0,8,9,0,12,5,2,5,7,0,3,0,0,6,11,2,2,2,2,2,2,2,8,3,0,0,0,0,1,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C04C7839-033C-E111-99C3-9571C0A38D1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304672,SD INPRES TUDAMEDA,50304672,Tudameda,OETEFFU,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-04-1944,,01-01-1910,Silakan Upload SK,,C,"3,750",1. -,2. Telkomsel Flash,PLN,,,sdinprestudameda@yahoo.co.id,,-10.868866700000,122.959958300000,14,126,75,10,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,10,0,1,0,6,4,0,4,10,1,3,0,6,8,0,12,2,0,6,4,1,2,1,0,5,9,2,1,2,1,2,2,0,5,5,1,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0AC7739-033C-E111-B687-D3B11DCF76E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304547,SD NEGERI DANOHEO,50304547,Danoheo,OEBOU,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,101241506001,02-11-1959,503/36/DPMPTSP 1.1,07-02-2023,Lihat SK Operasional,2023-03-10 16,C,"1,891",1. -,2. -,PLN,,,sdnegeridanoheo@gmail.com,,-10.900070000000,122.947983300000,12,72,75,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,7,0,2,0,7,0,0,5,5,4,3,0,4,8,0,9,3,0,3,1,3,1,2,2,8,4,1,1,1,2,1,1,2,5,0,0,0,0,2,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70E87839-033C-E111-A28F-8716C472B692,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304552,SD NEGERI HURULAI,50304552,Oeseli,OESELI,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,KPPT.421.1/18/Kab.RN/2014,18-07-1987,,01-01-1910,Silakan Upload SK,,B,"2,496",1. Telkomsel Flash,2. Telkomsel Flash,Diesel,,,sdnhurulai87@gmail.com,,-10.885001700000,122.926678300000,12,112,95,9,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,500",8,0,2,0,8,0,0,4,4,3,4,1,4,8,1,9,2,2,2,2,2,1,1,2,8,4,2,2,1,2,1,1,1,3,4,0,2,0,0,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80C07739-033C-E111-B760-CB5832BE347C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304559,SD NEGERI LALUKOEN,50304559,Lalukoen,LALUKOEN,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1967,KPPT.42.1/06/KAB.RN/2014,01-01-1910,Silakan Upload SK,,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,agus.agussem.sem@gmail.com,,-10.863010000000,122.928140000000,11,95,70,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",7,0,1,0,5,2,0,4,6,1,2,2,6,5,0,9,2,2,2,3,1,0,2,1,3,8,1,1,1,1,1,1,0,2,5,3,0,0,1,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80227839-033C-E111-9567-99D64B574605,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304570,SD NEGERI LANDU,50304570,Landu,LANDU,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"1,500",1. Telkomsel Flash,2. Telkomsel Flash,Lainnya,,,mesahmess@yahoo.co.id,,-10.919921000000,122.967723000000,8,35,52,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",8,0,1,0,4,2,0,2,4,2,2,0,5,3,0,6,2,0,3,3,0,0,1,1,5,3,1,1,1,1,1,1,0,8,0,2,0,1,0,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0FA7739-033C-E111-B430-776A04975535,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304546,SD NEGERI LOTELUTUN,50304546,LOTELUTUN,MBOKAK,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,No.kppT.421.1/04/KAB.RN/2,20-04-1977,503/109/DPMPTSP 1.1,09-02-2023,Silakan Upload SK (link file tidak valid) => [803775-828328--],2023-03-20 10,B,"5,475",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,lotelutunsdnegeri@gmail.com,,-10.844395000000,123.019666700000,11,65,56,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,0,0,7,0,0,4,7,2,2,0,4,7,0,4,7,2,0,1,2,2,2,2,4,7,1,1,1,1,1,1,4,2,0,0,0,0,0,1,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0C17839-033C-E111-B175-230F3FEAD414,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304527,SD NEGERI OEBAFOK,50304527,Oebafok,OEBAFFOK,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1986,,01-01-1910,Silakan Upload SK,,C,"2,600",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,oebafok_sd@yahoo.com,,-10.815616700000,122.983331700000,9,46,27,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",8,0,0,0,3,2,0,4,6,1,2,0,4,5,0,7,2,1,3,2,2,0,1,0,2,7,1,1,1,1,1,1,0,8,0,0,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0D37739-033C-E111-B12B-9B1C062F89EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304534,SD NEGERI OELASIN,50304534,Aisele,OELASIN,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,26-05-1983,,01-01-1910,Silakan Upload SK,,C,"3,135",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnoelasin@gmail.com,,-10.843673300000,123.032506700000,13,80,75,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",12,0,1,3,8,0,0,5,7,0,6,0,6,7,0,12,1,2,5,5,0,0,1,0,9,4,1,1,1,1,1,2,12,0,0,0,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40E77739-033C-E111-BBBF-47E34BFCB464,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304541,SD NEGERI OESELI,50304541,OESELI,OESELI,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-07-1976,,01-01-1910,Silakan Upload SK,,C,"3,575",1. -,2. Telkomsel Flash,PLN,,,sdnegerioeseli@gmail.com,,-10.902861700000,122.898678300000,7,101,72,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,1,3,2,0,2,5,1,1,0,3,4,0,6,1,1,2,3,0,0,1,0,4,3,1,1,1,1,1,1,5,0,1,0,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2010A9FC-54FD-E111-93D5-F53B5A7344B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50308475,SDN Sorukh,50308475,Sorukh,OEBAFFOK,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,KPPT 420 05 KAB RN 2011,18-08-2011,KPPT 420 05 KAB RN 2011,18-08-2011,Silakan Upload SK,,C,"2,925",1. Telkomsel Flash,2. -,PLN,,,sdnegerisoruk@gmail.com,,-10.856378300000,122.976203300000,8,44,45,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,2,4,0,0,4,4,0,4,0,4,4,0,7,1,3,3,1,0,1,0,0,5,3,1,1,1,1,1,1,2,5,0,0,0,1,0,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0D47839-033C-E111-8F1D-0F55E0DC5ECA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304545,SEKOLAH DASAR NEGERI MBADOKAI,50304545,Mbadokai,OELASIN,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,10-07-1988,,01-01-1910,Silakan Upload SK,,B,"1,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,mbadokaisdn507@gmail.com,,-10.860718300000,123.022165000000,11,76,66,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",8,0,2,4,6,1,0,4,5,3,3,0,5,6,2,4,5,0,4,1,0,2,1,3,6,5,1,1,1,1,1,2,0,0,8,0,0,0,2,0,,,
Nusa Tenggara Timur,Kab. Rote-Ndao,Rote Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D06C843A-033C-E111-AA8E-21503CA2FA58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304582,SMP NEGERI 2 ROTE BARAT DAYA,50304582,"Jln. Jurusan Oehe, Hurulai - Oeseli, 85982",OESELI,KEC. ROTE BARAT DAYA,KAB. ROTE-NDAO,PROV. NUSA TENGGARA TIMUR,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,21-08-1995,503/134/DPMPTSP 1.1,17-02-2023,Lihat SK Operasional,2023-02-23 09,C,"6,479",1. -,2. Telkomsel Flash,PLN,,,smpn2hurulai@gmail.com,,-10.883175000000,122.923595000000,23,171,146,11,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",9,1,0,0,9,0,0,14,15,1,3,4,6,17,0,20,3,4,8,6,2,0,2,1,15,8,,,,,,,0,0,9,2,0,0,0,1,4,3,4
