prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Maluku Utara,Kab. halmahera Utara,Kao Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70040641-2AF5-E011-BC89-E949E772BAE6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60201735,SD GMIH KAI,60201735,Sd Gmih Kai,KAI,KEC. KAO BARAT,KAB. HALMAHERA UTARA,PROV. MALUKU UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Kristen (YPK) GMIH,AC9337,,15-06-1969,,01-01-1910,Silakan Upload SK,,B,"10,000",1. -,2. -,Tidak Ada,,,sdgmihkai@yahoo.com,http,1.346100000000,127.751500000000,0,27,23,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Maluku Utara,Kab. halmahera Utara,Kao Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50110641-2AF5-E011-B5EA-F3A266E2EC5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202847,SD GMIH LELESENG,60202847,Desa Lelesang,LELESANG,KEC. KAO BARAT,KAB. HALMAHERA UTARA,PROV. MALUKU UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KRISTEN GMIH,AH8554,,06-04-1964,,01-01-1910,Silakan Upload SK,,C,"2,800",1. -,2. -,PLN,,,,,1.297100000000,127.779600000000,5,23,16,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,90,6,0,0,0,1,0,4,0,4,1,0,0,0,5,1,4,0,3,1,1,0,0,0,0,2,3,1,1,1,1,1,1,6,0,0,0,0,0,0,0,,,
Maluku Utara,Kab. halmahera Utara,Kao Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80F70541-2AF5-E011-BFCF-292D0EB64EE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200316,SD GMIH SOAMAETEK,60200316,Sd Gmih Soamaetek,SOAMAETEK,KEC. KAO BARAT,KAB. HALMAHERA UTARA,PROV. MALUKU UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KRISTEN GMIH,AH8634,GMIH,01-12-1947,,01-01-1910,Silakan Upload SK,,B,"2,250",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,http,1.330900000000,127.787100000000,5,65,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,0,0,1,0,2,2,4,0,1,0,0,5,2,2,1,0,1,0,3,1,0,0,0,5,1,1,1,1,1,1,0,5,2,1,0,0,0,1,,,
Maluku Utara,Kab. halmahera Utara,Kao Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C053BC40-2AF5-E011-A161-191F20C94176,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200377,SD INPRES LELESENG,60200377,Lelesang,LELESANG,KEC. KAO BARAT,KAB. HALMAHERA UTARA,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,07-01-1993,420..2/658/SK.058/2018,27-04-2018,Lihat SK Operasional,2021-10-02 07,B,"1,000",1. -,2. -,PLN,,,sdinpresleleseng@yahoo.com,http,1.300300000000,127.769500000000,8,21,15,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,1,4,1,0,3,4,0,3,1,0,8,1,3,4,1,1,0,3,1,0,2,2,6,1,1,1,1,1,1,0,1,1,2,0,0,0,0,,,
Maluku Utara,Kab. halmahera Utara,Kao Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/201BBC40-2AF5-E011-A7FE-EFA4E3FDB0E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200355,SD INPRES TOLIWANG A,60200355,Kao Barat,TOLIWANG,KEC. KAO BARAT,KAB. HALMAHERA UTARA,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420.2/0714/2019,07-02-1987,420.2/0714/2019,20-05-2019,Lihat SK Operasional,2021-11-19 09,A,"16,200",1. -,2. -,PLN,0924000000,0924000000,sdinprestoliwang_a@yahoo.co.id,http,1.263100000000,127.719200000000,6,25,20,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,5,0,0,1,2,2,2,0,4,2,0,5,1,1,0,4,1,0,0,0,2,4,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Maluku Utara,Kab. halmahera Utara,Kao Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5029BC40-2AF5-E011-9892-35E60AD710D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200356,SD INPRES TOLIWANG B,60200356,Wonosari,MOMODA,KEC. KAO BARAT,KAB. HALMAHERA UTARA,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,420.2/1436/2019,17-07-1987,420.2/1436/2019,17-10-2019,Lihat SK Operasional,2019-11-06 08,B,"2,363",1. -,2. -,PLN,,,riery.setiawan@yahoo.com,,1.260300000000,127.710000000000,5,12,14,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,1,1,3,0,0,2,3,1,0,1,3,2,0,5,0,3,0,0,1,0,1,0,3,2,1,1,1,1,1,1,0,0,2,2,0,0,1,0,,,
Maluku Utara,Kab. halmahera Utara,Kao Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A038BC40-2AF5-E011-B962-25B4DFB1C02E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200357,SD INPRES TOLIWANG C,60200357,Sd Inpres Toliwang C,TOLABIT,KEC. KAO BARAT,KAB. HALMAHERA UTARA,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,04-03-1992,,01-01-1910,Silakan Upload SK,,B,"5,700",1. -,2. -,PLN,,,sdinprestoliwangc@gmail.com,,1.264500000000,127.747400000000,5,32,28,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,4,0,1,0,2,1,0,2,3,1,1,0,0,5,0,5,0,1,1,2,1,0,0,0,2,3,1,1,1,1,1,1,1,0,3,2,0,1,0,0,,,
Maluku Utara,Kab. halmahera Utara,Kao Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20BBBB40-2AF5-E011-B7AA-050BC097ADDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200358,SD INPRES TOLIWANG D,60200358,Desa Makarti,MAKARTI,KEC. KAO BARAT,KAB. HALMAHERA UTARA,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,420.2/656/SK.056/2018,07-12-1992,420.2/0268/SK.002/2020,21-02-2020,Lihat SK Operasional,2021-06-16 07,B,"10,000",1. -,2. -,PLN,,,sdinprestoliwangd@gmail.com,,1.271200000000,127.716900000000,7,39,49,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,600",0,0,1,0,4,1,0,2,3,2,0,2,3,4,0,5,2,1,1,3,0,0,2,0,1,6,1,1,1,1,1,1,0,0,0,6,1,0,0,0,,,
Maluku Utara,Kab. halmahera Utara,Kao Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1046BC40-2AF5-E011-AEEA-91651C441858,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200354,SD INPRES TOLIWANG E,60200354,Toliwang E Kec. Kao Barat,LELESANG,KEC. KAO BARAT,KAB. HALMAHERA UTARA,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/SD/34/2018,17-07-1995,420/SD/34/2018,17-07-1995,Lihat SK Operasional,2019-04-29 23,B,"10,000",1. -,2. -,Tidak Ada,0924000000,0924000000,sdinprestoliwang_e@yahoo.co.id,http,1.256100000000,127.718600000000,6,24,16,6,SD 2013,Siang/6 hari,,2022/2023-2,Tidak Ada,450,6,0,0,0,0,1,0,5,6,0,0,0,0,6,0,6,0,1,2,3,0,0,0,0,3,3,1,1,1,1,1,1,0,3,3,0,0,0,0,0,,,
Maluku Utara,Kab. halmahera Utara,Kao Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0E3BB40-2AF5-E011-AA24-3B18513D17EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200260,SD NEGERI BAILENGIT,60200260,Desa Bailengit,BAILENGIT,KEC. KAO BARAT,KAB. HALMAHERA UTARA,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420.2/703/SK.067/2018,14-07-1993,420.2/703/SK.067/2018,08-05-2018,Lihat SK Operasional,2023-06-01 21,B,"1,025",1. -,2. -,PLN,,,sdnbailengit@yahoo.com,,1.428800000000,127.839400000000,13,39,32,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,0,0,1,0,4,1,4,4,9,2,2,0,1,12,0,10,3,5,4,1,1,0,2,0,8,5,1,1,1,1,1,1,0,0,0,4,0,0,1,0,,,
