prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Batubara,Sei Suka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78ECA851-3D74-451A-97D3-BE0C7F8AD7B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69854414,MIS AL AZZURA 02,69854414,Datuk Panglima Tenggang,KWALA INDAH,KEC. SEI SUKA,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,38,29-07-2008,130,12-07-2013,Lihat SK Operasional,2015-02-11 11,C,0,,2.,,,,,,3.354477000000,99.448085000000,0,77,87,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Sei Suka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B20A564-EA20-4E68-8B12-728E4A1B9328,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704021,MIS AL WASHLIYAH KUALA TANJUNG,60704021,DUSUN IV KUALA TANJUNG,KWALA TANJUNG,KEC. SEI SUKA,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,,01-01-1900,,,Silakan Upload SK,,B,0,,2.,,,,,,3.363700000000,99.436200000000,0,104,104,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Sei Suka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15AF1910-B925-484A-80E2-D1E8866DFB70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982742,MIS AL-MUKHLISIN KUALA TANJUNG,69982742,Dusun Sumber Padi,KWALA TANJUNG,KEC. SEI SUKA,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,614 TAHUN 2018,06-08-2018,614 TAHUN 2018,06-08-2018,Silakan Upload SK (link file tidak valid) => [405311-931887--],2020-12-29 08,C,0,,2.,,,,,,3.341500000000,99.469800000000,0,132,126,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Sei Suka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AE783BD-5EEE-4215-A9EC-6E5C79EDF155,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704018,MIS MUHAMMADIYAH SIMODONG,60704018,DUSUN I SIMODONG,SIMODONG,KEC. SEI SUKA,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Batubara,AO5511,C2-HT.01.03.A.165,29-01-2004,1156 Tahun 2015,20-08-2015,Lihat SK Operasional,2015-09-16 07,B,0,,2.,,,,,,3.337900000000,99.359800000000,0,56,73,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Sei Suka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66312C37-D929-429B-8464-169A8C88C54F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264071,MTSS AL IHYA TANJUNG GADING,10264071,JL. BERINGIN TANJUNG GADING,TANJUNG GADING,KEC. SEI SUKA,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,1832,01-09-2016,1832,02-09-2016,Lihat SK Operasional,2019-11-27 10,B,0,,2.,,,,,,2.946980000000,99.592792000000,0,158,173,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Sei Suka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/373A0006-016C-42E3-9F7F-DB9711BCA375,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264519,MTSS ISLAMIYAH TANJUNG KASAU,10264519,JL. SEI LANGGEI,PERKEBUNAN TANJUNG KASAU,KEC. SEI SUKA,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,Wb/5.d/PP.03.2/2274/2001,21-08-2001,833,30-10-2018,Lihat SK Operasional,2021-10-16 21,B,0,,2.,,,,,,3.312600000000,99.289700000000,0,115,112,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Sei Suka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A31CFBD3-7BDA-4D05-A2CD-ACAFD8A8806B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264070,MTSS SURYA AGUNG,10264070,PEMATANG KUNING,PEMATANG KUING,KEC. SEI SUKA,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.339500000000,99.327300000000,0,46,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Sei Suka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85AD0C44-2BF7-40BD-89AE-A9E7CF17F3CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70039076,SD PLUS AZ ZAHRA,70039076,Dusun X,PEMATANG KUING,KEC. SEI SUKA,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,025/YCKI/VI/2022,08-06-2022,503/0006/IOSS/DPM-PTSP/IV/2023,14-04-2023,Lihat SK Operasional,2023-04-19 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Batubara,Sei Suka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50CAA0D9-2EF5-E011-9EA5-3734516FE51A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10261522,SD SWASTA ADVENT SIMODONG,10261522,Simodong,SIMODONG,KEC. SEI SUKA,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN GEREJA MASEHI ADVENT HARI KETUJUH SUMATERA UTARA,AE9677,421.2/1068-PK,01-07-1962,421-2/1778-SR,29-06-2015,Lihat SK Operasional,2020-08-25 15,C,"2,400",1. -,2. Lainnya (Satelit),PLN,,,perguruanadventsimodong@gmail.com,http,3.342300000000,99.355500000000,7,47,39,6,Sehari Penuh/5 hari,,2022/2023-2,"1,200",3,0,1,0,0,0,6,1,7,0,0,0,3,4,1,4,2,0,0,1,2,0,2,2,0,7,0,0,3,3,0,0,1,0,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Sumatera Utara,Kab. Batubara,Sei Suka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12048F71-B376-4CF6-85ED-69C18BC3B49F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69880247,SD SWASTA ISLAM HJ.DZAIDAH-DARWIS DARUN NAJAH,69880247,Jl. Lintas Sumatera Km. 100 Dsn. Melati,TANJUNG GADING,KEC. SEI SUKA,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPI Hj.Dzaidah-Darwis Darun Najah,AO1914,503/001/oss/KP2T/VI/2014,10-06-2014,503/002/IOSS/DPM-PPTSP/IX/2020,15-09-2020,Lihat SK Operasional,2022-03-24 09,C,675,1. Telkom Speedy,2. Telkomsel Flash,PLN,,062231664,sdi.darunnajah.bb@gmail.com,,3.301400000000,99.339000000000,16,155,138,12,Pagi/6 hari,,2022/2023-2,"3,600",12,0,1,2,0,0,14,5,16,0,0,0,0,16,0,5,11,12,3,0,1,0,0,0,2,14,12,0,0,0,1,0,0,0,2,2,2,2,2,2,SD 2013,Telkom Speedy,,,
