prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Brebes,Sirampog,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4C6031E-F359-4D7B-BE0F-04F0AFF15ED8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937274,Madrasah Muallimin Muallimat PP. Al-Hikmah 2,69937274,Benda Sirampog Brebes,BENDA,KEC. SIRAMPOG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,130,147,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Sirampog,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A60B95A-AFEA-4213-8597-378A72FC7CBC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713760,MIS AL FALAHIYAH,60713760,PLOMPONG KRAJAN N0.06 RT.05 RW.01,PLOMPONG,KEC. SIRAMPOG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,No. K.15/283/III/74,01-05-1974,No. K/2754/III/75,01-06-1975,Lihat SK Operasional,2016-04-22 10,B,0,,2.,,,,,,-7.243300000000,109.080100000000,0,146,116,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Sirampog,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/367B9292-7C8B-491A-943C-E7EE9F4F4B46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713761,MIS ANNIDHOMIYAH NU BUNIWAH,60713761,JL.RAYA KARANGBENDA KM.2 BUNIWAH,BUNIWAH,KEC. SIRAMPOG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,k/2756/III/75,01-06-1975,-k/2756/III/75,01-06-1975,Lihat SK Operasional,2016-04-25 07,B,0,,2.,,,,,,-7.215300000000,109.069900000000,0,46,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Sirampog,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9FD9CCF-1B7C-4CB3-B7D5-FA481C9F7BAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69854197,MIS Maarif  NU 02 Kaligiri,69854197,"Dukuh Slada, kaligiri",KALIGIRI,KEC. SIRAMPOG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,D/Kd.11.29/4/MI/210//2013,30-09-2013,2085/Kk.11.29/2/PP.00/05/2017,31-05-2017,Lihat SK Operasional,2021-05-27 15,B,0,,2.,,,,,,-7.213400000000,109.113500000000,0,31,28,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Sirampog,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D671E1C5-9BD4-41AC-B907-B73FB941C0B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752197,MIS MAARIF NU 01,69752197,JLN. DK. SURUH SUNDA,SRIDADI,KEC. SIRAMPOG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Kd.11.29/4/PP.00.4/0694.A/2011,14-02-2011,Kd.11.29/4/PP.00.4/0694.A/2011,14-02-2011,Silakan Upload SK (link file tidak valid) => [129701-336919-114686-103425927-496650914.PDF],2016-09-05 15,C,0,,2.,,,,,,-7.225503000000,109.063716000000,0,23,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Sirampog,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6019FE3B-AA2B-4B07-8305-457D1E4CD126,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713762,MIS MIFTAHUL ATHFAL,60713762,MENDALA,MENDALA,KEC. SIRAMPOG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Brebes,AO5433,2748/113/C,15-03-1965,K.15/283/III/74,01-06-1975,Lihat SK Operasional,2016-04-25 09,B,0,,2.,,,,,,-7.232800000000,109.074700000000,0,71,46,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Sirampog,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/076D4851-1CC2-4215-B63F-A5377166E77D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713770,MIS MIRQOTUL ATHFAL,60713770,KALISALAK BENDA,BENDA,KEC. SIRAMPOG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Lk/3.c/3378/Pgm.Mi/1978,01-01-1978,K/2752/III/75,01-06-1975,Lihat SK Operasional,2018-01-10 07,B,0,,2.,,,,,,-7.216200000000,109.017100000000,0,54,60,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Sirampog,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DAC6FFF-04C7-4896-8559-F60CBB013185,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713771,MIS MUHAMMADIYAH,60713771,MANGGIS,KALILOKA,KEC. SIRAMPOG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Brebes,AO5433,K.15/283/III/74,01-05-1974,K/2751/III/75,01-06-1975,Lihat SK Operasional,2016-04-26 14,A,0,,2.,,,,,,-7.230400000000,109.068400000000,0,100,97,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Sirampog,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFEF069A-7152-4D76-ACA8-81B6E2F040D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713763,MIS NURUL FALAH,60713763,Pejarakan,MLAYANG,KEC. SIRAMPOG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,2386/Kk.11.29/2/PP.00/06/2016,29-06-2016,Wk/5-6/4593/pgm/mi/1987,01-05-1987,Lihat SK Operasional,2022-04-18 04,B,"1,320",,2.,,,,,,-7.216500000000,109.065100000000,0,36,46,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Sirampog,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06E43E4E-6AB6-437E-AFEF-718FC860F8F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713764,MIS NURUL HUDA,60713764,Jl. Raya Sirampog KM. 11 Kr. Anyar Mendala Sirampog Brebes 52272,MENDALA,KEC. SIRAMPOG,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,L.K/3.c/33.771/my/1978,01-01-1978,K.14/283/I/78,01-01-1978,Lihat SK Operasional,2022-05-27 08,B,0,,2.,,,,,,-7.224000000000,109.086400000000,0,79,78,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
