prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D20C680-188C-4ED5-98B8-E9D7B2BEAD40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69827656,MI Baiturrahman,69827656,JL. PAYA SATU,PAYA TUSAN,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,3.779290000000,98.025910800000,0,32,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1B76720-7A61-4C3D-B819-B7BF5DBBCE73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994726,MI MIFTAHUL JANNAH,69994726,DUSUN DONDONG TIMUR II,STABAT LAMA BARAT,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,773 Tahun 2018,16-10-2018,773 Tahun 2018,16-10-2018,Lihat SK Operasional,2020-07-08 14,,0,,2.,,,,,,3.780300000000,98.441200000000,0,31,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EDC85B5-6945-4026-85F2-D2581AF56212,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703910,MIS AL-IHSAN,60703910,JL.ABADI DESA PERTUMBUKAN,PERTUMBUKAN,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,AHU.0009187.AH.01.04.Tahun 2015,09-12-2015,238 Tahun 2018,03-04-2018,Lihat SK Operasional,2022-07-01 10,B,0,,2.,,,,,,3.714100000000,98.401000000000,0,95,94,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8EECDBF-20E7-4D3C-B63F-8F45284A0B72,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006457,MIS AL-ILHAAM,70006457,JL. BESAR EMPLASMEN GOHOR LAMA,GOHOR LAMA,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,Nomor 261 Tahun 2020,28-04-2020,NOMOR 261 TAHUN 2020,28-04-2020,Lihat SK Operasional,2022-06-27 23,,0,,2.,,,,,,3.769100000000,98.382900000000,0,64,65,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2796A0FE-A77E-42D6-8A36-5976C170F3B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982821,MIS AN NAJWAN,69982821,JL. BATU VIII MESJID,KEBUN BALOK,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,803 TAHUN 2017,19-07-2017,803 TAHUN 2017,19-07-2017,Lihat SK Operasional,2020-08-24 19,B,0,,2.,,,,,,3.705900000000,98.340100000000,0,77,75,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A8D3B15-7161-4A0C-BE51-F9D6B272DA46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703911,MIS AR-RAHMAN WAMPU,60703911,DUSUN MEKAR JAYA  LR. EKA  DESA STABAT LAMA,MEKAR JAYA,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.771600000000,98.411400000000,0,137,112,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECA4258D-C720-4D70-B494-C2DA373B1BC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69819439,MIS Azadin Anhar,69819439,Jl. Dusun VIII Mekar Sari,BESILAM BUKIT LEMBASA,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,3.770921000000,98.444579000000,0,27,28,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8952F59-9989-4606-AAF5-C9986879DF23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853567,MIS Darussalam,69853567,Dusun IV Stungkit,BUKIT MELINTANG,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,,01-01-1900,,27-08-2014,Silakan Upload SK,,C,0,,2.,,,,,,3.779828000000,98.449390000000,0,42,46,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1ED0C5F9-FB2A-4E77-8449-7A97D4E72A3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725738,MIS PANCA DHARMA,69725738,JL. KATA JADI,JENTERA STABAT,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.674300000000,98.353800000000,0,42,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B6E188C-B0F6-437C-AAD5-DFED4D69AB68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006458,MIS TPI BASILAM,70006458,JL. EMPLASMEN KEBUN BASILAM,BESILAM BUKIT LEMBASA,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Lainnya,,Nomor 335 Tahun 2020,18-08-2020,Nomor 335 Tahun 2020,18-08-2020,Lihat SK Operasional,2021-10-28 08,,0,,2.,,,,,,3.674000000000,98.301400000000,0,27,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B94B076-9E05-46FC-8550-E4D3532651CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752188,MIS ULUL ILMI,69752188,JL. MEDAN - TANJUNG PURA KM 46,JENTERA STABAT,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,2012,03-04-2012,262 Tahun 2018,03-04-2018,Lihat SK Operasional,2022-08-30 17,B,582,,2.,,,,,,3.957016000000,98.535714000000,0,65,69,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78738B36-F611-46DA-98AD-E2E656F81487,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264328,MTSN 3 LANGKAT,10264328,JL.TANJUNG PURA STABAT LAMA BARAT,STABAT LAMA BARAT,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,3.710400000000,98.479300000000,0,409,531,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7AA7E116-763A-493F-B08F-A7B2A2B3DC83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726709,MTSS AL-IHSAN,69726709,JL. ABADI DESA PERTUMBUKAN,PERTUMBUKAN,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.714200000000,98.401000000000,0,45,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/610C0077-AEB8-4852-9838-7A2D991696EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69787275,MTsS AR - RAHMAN,69787275,DUSUN MEKAR JAYA PSR 1 STABAT LAMA,MEKAR JAYA,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,Lainnya,,,19-12-2013,,19-12-2013,Silakan Upload SK,,Sertifikat Kedaluwarsa,0,,2.,,,,,,3.777828000000,98.459536000000,0,116,79,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA7CB093-05EE-4D78-89F5-34B2329922EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729625,MTSS AZADIN ANHAR,60729625,,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,INDONESIA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.700673000000,98.360490000000,0,11,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CC65EA5-4949-491D-8C7A-F17A629D8739,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264330,MTSS DEWANTARA,10264330,JL. BATU VI KEBUN BALOK,BESILAM BUKIT LEMBASA,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.785500000000,98.427400000000,0,39,28,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/459ED1CB-F654-415B-8239-8A3CBC98A009,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725795,MTSS PANCA DHARMA STUNGKIT,69725795,JL. KATA JADI STUNGKIT,PAYA TUSAN,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.674300000000,98.354300000000,0,35,37,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C68C3CBA-2457-4DD3-A361-5C43174C2121,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788273,MTsS SINAR ISLAMI BINGAI,69788273,JALAN TM DAUD NO.30 LINGKUNGAN I,BINGAI,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.698456000000,98.377008000000,0,100,91,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30DA61F1-DF12-4C53-83E0-2AB6BBEF2B03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725792,MTSS TPI BASILAM,69725792,JL. EMPLASMEN KEBUN BESILAM,BESILAM BUKIT LEMBASA,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,2028 Tahun 2016,25-11-2016,564/Kw.02/2-c/PP.00/10/2021,26-10-2021,Lihat SK Operasional,2022-06-17 11,C,0,,2.,,,,,,3.674500000000,98.301000000000,0,55,83,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Langkat,Wampu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98D3B22D-34C7-49E3-8704-1ACB704C9722,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264329,MTSS TPI GOHOR LAMA,10264329,JL.BESAR EMPLASMEN GOHOR LAMA,SUMBER MULYO,KEC. WAMPU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,3.781800000000,98.423800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
