prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00631235-30F5-E011-AE2D-AB15E8073451,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30203368,110 - SD NEGERI DOAN ARUNG - 1,30203368,Jln.PT. Djayanti No. 07 RT. I,DOAN ARUNG,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,814/05/SD.DA/1982,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"7,600",1. -,2. Telkomsel Flash,PLN,,,sdn1doanarung@disdikmura.web.id,,-.498644000000,114.536489000000,8,24,22,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,5,0,0,3,4,1,3,0,2,6,2,3,3,1,0,0,3,4,0,0,7,1,1,1,1,1,1,1,2,0,0,4,0,0,0,0,,,
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0F619D0-82F1-E111-AAB2-F1B69F122C69,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754276,SD NEGERI 2 MANGKOLISOI,69754276,JL.MANGKOLISOI LAMA,MANGKOLISOI,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [746145-237844--],2022-12-20 08,C,200,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sukirnospd473@gmail.com,,-.587148000000,114.456269000000,6,7,5,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,950,6,0,0,0,2,0,0,4,4,0,2,0,2,4,0,3,3,2,1,0,0,3,0,0,0,6,1,1,1,1,1,1,6,0,0,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60105A35-30F5-E011-8FC3-67EF4031823A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754272,SD negeri 2 Osom Tompok,69754272,"Desa Osom Tompok Km. 45 Kec, Tanah Siang Kab, Murung Raya",OSOM TOMPOK,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,59/117/UM/KTS/2004,17-07-2004,800/052/2004,17-07-2004,Silakan Upload SK (link file tidak valid) => [400651-271611--],2020-11-26 13,C,"10,000",1. -,2. -,Tidak Ada,,,sdn2ostomkm45@gmail.com,,-.392900000000,114.478000000000,8,20,23,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,0,0,1,1,0,6,8,0,0,0,2,6,0,7,1,0,3,1,1,3,0,0,4,4,1,1,1,1,1,1,0,4,2,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7F7DFF8-8FD1-4B4B-BBB8-BE06BE44AE97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69867908,SD NEGERI 3 TUMBANG BALO,69867908,Desa Tumbang Balo RT 03 JL. SIMPANG BALO KM.66,OLONG BALO,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,188.45/384/2015,01-01-1900,420/448/XI/DISDIKBUD/2021,26-08-2021,Lihat SK Operasional,2022-12-30 07,C,"2,500",1. -,2. -,Diesel,,,sdstumbangbalokm.66@disdikmura.web.id,,-.306416000000,114.374277000000,9,15,14,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,4,0,0,0,1,0,0,8,8,0,1,0,1,8,0,2,7,4,4,0,0,1,0,0,3,6,1,1,1,1,1,1,0,0,4,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20701135-30F5-E011-BA09-8FCF90D4C969,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30203284,SD NEGERI BELAWAN 1,30203284,Belawan,BELAWAN,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/204/XII/DISDIKBUD/2022,01-01-1910,420/204/XII/DISDIKBUD/2022,01-01-1910,Lihat SK Operasional,2022-12-30 07,C,"1,050",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tataryanto302@gmail.com,,-.587600000000,114.455800000000,7,33,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,0,0,5,0,0,2,2,1,4,0,6,1,0,5,2,0,1,1,3,1,0,1,4,3,1,1,1,1,1,1,5,0,1,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70DC1135-30F5-E011-AB23-B3F225CF868D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30203296,SD NEGERI CANGKANG 1,30203296,JL.Anyang Nyempung Tihang Duhung.,CANGKANG,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1981,,01-01-1910,Silakan Upload SK (link file tidak valid) => [543449-596045--],2021-11-19 05,C,"6,675",1. XL (GSM),2. Telkom Speedy,PLN,,,sdncangkang1@gmail.com,,-.509354000000,114.592432000000,6,23,28,6,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),900,5,0,0,0,4,0,0,2,2,0,3,1,5,1,0,5,1,1,1,0,2,1,1,0,2,4,1,1,1,1,1,1,5,0,0,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/908A1135-30F5-E011-A25B-D58220A7E56F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30203292,SD NEGERI DIRUNG BAKUNG 1,30203292,Jl.Dirung Bakung RT.01 No.27 Desa Dirung Bakung,DIRUNG BAKUNG,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,01041967,01-04-1967,01/04/1967,26-12-1967,Lihat SK Operasional,2023-01-01 07,C,"2,661",1. -,2. XL (GSM),Tenaga Surya,,,sdn.1dirba@gmail.com,,-.554405000000,114.592679000000,7,36,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,2,2,4,0,0,3,3,1,2,1,3,4,0,5,2,0,0,2,2,1,1,1,3,4,1,1,1,1,1,1,6,0,0,0,2,0,0,0,,,
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0CA1235-30F5-E011-BEF3-31B57BDF48DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30203291,SD NEGERI DIRUNG BAKUNG 2,30203291,Dirung Bakung,DIRUNG BAKUNG,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/56/XII/disdikbud/2022,15-12-2022,420/56/XII/disdikbud/2022,15-12-2022,Lihat SK Operasional,2022-12-23 10,C,"3,600",1. -,2. -,PLN,,,sdn2dirungbakung2020@gmail.com,,-.469300000000,114.242100000000,2,1,4,2,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,5,0,0,0,1,0,0,1,1,0,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,5,0,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10041235-30F5-E011-9120-8121B70CB8D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30203375,SD NEGERI KALANG KALUH 1,30203375,Kalang Kaluh,KALANG KALUH,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/183/XII/DISDIKBUD/2022,20-07-1982,420/183/XII/DISDIKBUD/2022,01-01-1910,Lihat SK Operasional,2022-12-30 07,B,"3,927",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tatafilipus@gmail.com,,-.587133000000,114.456121000000,8,31,35,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,950,6,0,0,0,5,0,0,3,3,1,4,0,3,5,0,7,1,0,0,1,3,1,3,0,3,5,1,1,1,1,1,1,6,0,0,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0E91135-30F5-E011-B19B-9FF52DB37C05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30203386,SD NEGERI KARALI 1,30203386,Jl.Puruk Cahu Saripoi,KARALI,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/60/XII/DISDIKBUD/2022,01-06-1981,420/60/XII/DISDIKBUD/2022,16-12-2022,Lihat SK Operasional,2022-12-19 00,B,"3,097",1. -,2. -,PLN,,,sdnkarali1@ymail.com,,-.593709600000,114.512840200000,7,18,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,6,0,0,1,1,0,3,3,6,1,0,6,1,0,0,1,1,2,1,2,2,5,1,1,1,1,1,1,6,0,0,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Murung Raya,Tanah Siang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80B01235-30F5-E011-86F2-BDBC24CD17A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30203385,SD NEGERI KARALI 2,30203385,Jln.Tanah Siang Km.06 Desa Olung Siron,OLONG SIRON,KEC. TANAH SIANG,KAB. MURUNG RAYA,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,140/DS/-II/XX/1983,20-05-1980,420/407/VIII/DISDIKBUD/2021,04-08-2021,Lihat SK Operasional,2021-08-13 18,C,"4,800",1. -,2. -,Tenaga Surya,,,wilsonkarali0@gmail.com,,-.575836600000,114.542948800000,6,20,19,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,0,0,6,0,0,0,0,0,4,2,7,-1,0,5,1,0,0,0,2,2,0,2,1,5,1,1,1,1,1,1,2,4,0,0,0,0,0,0,,,
