prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Papua,Kab. Biak Numfor,Biak Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40E08140-31F5-E011-9EA0-7DA1924C8110,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300408,SD INPRES AMPARU,60300408,"Jl. Pantai Utara, Desa Andei, Biak Utara",ANDEI,KEC. BIAK UTARA,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [725475-40517--],2022-10-24 08,C,"2,500",1. -,2. -,PLN,,,,,-.910500000000,136.036700000000,9,36,38,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,4,3,0,0,6,7,1,1,0,2,7,0,7,2,3,0,1,2,1,1,1,2,7,1,1,1,1,1,1,4,2,0,0,1,0,0,0,,,
Papua,Kab. Biak Numfor,Biak Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70D38140-31F5-E011-907E-D9DA2B20DA7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300403,SD INPRES DERNAFI BIAK UTARA,60300403,Dernafi,DERNAFI,KEC. BIAK UTARA,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"1,120",1. -,2. -,PLN,,,sdinpresdernafi@gmail.com,,-.988900000000,136.049100000000,10,77,62,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"9,000",6,0,1,1,6,2,0,2,4,1,4,1,4,6,2,6,2,0,2,1,1,0,2,4,2,8,1,1,1,1,1,1,5,1,0,0,1,0,0,0,,,
Papua,Kab. Biak Numfor,Biak Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80C68140-31F5-E011-827A-4578C60C57C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302944,SD INPRES KOREM BIAK UTARA,60302944,Desa Saukobye,SAUKOBYE,KEC. BIAK UTARA,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,SK. 832-2/158,05-02-1975,,01-01-1910,Silakan Upload SK,,B,"13,688",1. -,2. Lainnya,PLN,,,sdinpreskorem75@gmail.com,,-.903100000000,136.045700000000,11,74,90,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,4,3,0,4,7,2,2,0,2,9,1,10,0,2,3,0,3,1,0,2,4,7,1,1,1,1,1,1,0,6,0,0,1,0,0,0,,,
Papua,Kab. Biak Numfor,Biak Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0AB8140-31F5-E011-B47A-F53D257F1EC3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302945,SD INPRES MANERU BIAK UTARA,60302945,Maneru,NERMNU,KEC. BIAK UTARA,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,10/01/1971,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"6,120",1. Lainnya,2. Lainnya,PLN,,,sdinp_maneru@yahoo.com,,-.966900000000,136.052000000000,11,52,36,6,SD 2013,Siang/6 hari,,2022/2023-2,Lainnya,"1,300",6,1,1,2,3,2,0,6,8,3,0,0,1,10,0,4,7,2,3,1,2,0,2,1,4,7,1,1,1,1,1,1,0,5,1,0,0,0,1,0,,,
Papua,Kab. Biak Numfor,Biak Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0B88140-31F5-E011-8E97-9753F90714C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302948,SD INPRES WARSANSAN BIAK UTARA,60302948,Warsansan,KOBEOSER,KEC. BIAK UTARA,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [386527-544250--],2020-10-05 15,,"15,000",1. -,2. -,PLN,,,sdinpreswarsansan@gmail.com,http,-1.002000000000,136.047400000000,8,109,112,8,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,8,0,2,0,2,4,0,2,6,1,1,0,2,6,0,7,1,1,1,3,3,0,0,0,2,6,1,1,1,1,2,2,0,0,8,0,0,2,0,0,,,
Papua,Kab. Biak Numfor,Biak Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3012D69B-9EFE-E111-8035-E368632CBA09,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60304589,SD KECIL DOFYO WAFOR,60304589,Kampung Dofyo Wafor,DOFYO WAFOR,KEC. BIAK UTARA,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,2006,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [697591-442155--],2022-09-01 03,C,0,,2.,,,,sdnegeridofyowafor@gmail.com,http,-.730900000000,135.877700000000,6,0,0,0,SD 2013,,,2022/2023-2,,,0,0,0,0,2,3,0,1,5,1,0,0,1,5,1,4,1,1,0,0,2,1,2,0,3,3,,,,,,,0,0,0,0,0,0,0,0,,,
Papua,Kab. Biak Numfor,Biak Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E09E8140-31F5-E011-9AEA-5DBD2E6663F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300361,SD NEGERI NERMNU BIAK UTARA,60300361,Kampung Manbesak,MAMBESAK,KEC. BIAK UTARA,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"4,000",1. -,2. Telkomsel Flash,PLN,0,0,sdnegerinermnu@gmail.com,,-.929000000000,136.046800000000,9,51,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,2,1,5,0,3,9,0,0,0,2,7,1,5,3,1,4,3,0,0,0,1,3,6,1,1,1,1,1,1,3,3,0,0,0,0,0,0,,,
Papua,Kab. Biak Numfor,Biak Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0348240-31F5-E011-8441-A3F91481DEB0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302949,SD NEGERI SAUKOBYE,60302949,Korem,SAUKOBYE,KEC. BIAK UTARA,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"10,000",1. -,2. -,PLN,,,,,-.889300000000,136.039800000000,8,29,32,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,240,6,0,0,0,4,2,0,2,7,0,1,0,3,5,0,8,0,1,0,4,0,1,1,1,5,3,1,1,1,1,1,1,3,0,3,0,0,0,0,0,,,
Papua,Kab. Biak Numfor,Biak Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0198240-31F5-E011-9D52-55656E908DDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300455,SD NEGERI YAWIR,60300455,Yafir,NERMNU,KEC. BIAK UTARA,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"10,000",1. -,2. Telkomsel Flash,PLN,,,sdnegeriyawir@gmail.com,,-.934800000000,136.008700000000,6,72,59,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,0,3,0,0,3,3,1,2,0,1,5,0,0,6,0,0,1,1,1,2,1,3,3,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Papua,Kab. Biak Numfor,Biak Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E07AEC40-31F5-E011-B7BA-6FB6A6CD1B0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300427,SD YPK KOREM,60300427,Kel Rosayendi,ROSAYENDI,KEC. BIAK UTARA,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPK,AH8262,35/KPTS/BUP/TC/1977,01-01-1910,35/KPTS/BUP/TC/1977,01-01-1910,Lihat SK Operasional,2022-11-17 07,C,"20,000",1. Lainnya,2. -,PLN,,,sdypkkorem@yahoo.com,,-.902400000000,136.029200000000,8,41,30,5,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,6,0,1,2,4,0,0,4,5,2,1,0,1,7,2,5,1,0,1,0,2,2,2,1,2,6,1,1,1,0,1,1,6,0,0,0,1,0,0,0,,,
