prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C931ED8-B783-42C8-8549-842F08897B7A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708826,MIS AL FURQON GENTENG,60708826,"Simpangparakanmuncang KM. 2,2 Dsn. Genteng 01/09 No 28",GUNUNGMANIK,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,1/10/10/16/5/081,21-02-1981,1/10/10/16/5/081,21-02-1981,Lihat SK Operasional,2021-05-09 14,B,700,,2.,,,,,,-6.910300000000,107.830500000000,0,105,107,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89822492-4B3A-44AB-8A1F-30C3E0701A32,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708828,MIS AL HUDA CILULUK,60708828,Jl.Ciluluk Rt.02/14,CINANJUNG,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Sumedang,AX6668,1/10/16/5/014,21-02-1981,1/10/16/5/014,21-02-1981,Silakan Upload SK,,B,"1,303",,2.,,,,,,-6.809800000000,107.942000000000,0,119,102,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27E2EE9B-678B-4545-9A2D-63787A792A91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708829,MIS GUNUNGMANIK,60708829,Jl. Gunungmanik No. 18 RT 01 RW 17,GUNUNGMANIK,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.909100000000,107.823800000000,0,119,94,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11066081-A016-4118-AF47-327CD52336BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708830,MIS NURUL HUDA PASIRANGIN,60708830,Jl. Genteng Km. 02 No. 60,MARGALUYU,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,1/10/16/5/017,21-02-1981,1/10/16/5/017,21-02-1981,Lihat SK Operasional,2020-07-22 22,B,"1,120",,2.,,,,,,-6.816900000000,107.787100000000,0,118,124,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5ED859FF-AF12-4DEC-9670-7D1227932B38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708827,MIS PASANGGRAHAN,60708827,Dusun Pasanggrahan RT 02 RW 05,CIJAMBU,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,905 tahun 2016,05-09-2016,905 tahun 2016,05-09-2016,Lihat SK Operasional,2020-07-22 22,B,631,,2.,,,,,,-6.838100000000,107.794700000000,0,121,125,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F8F1ECE-B581-4AD1-A345-570E3DC047FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037032,MTs NURUL FALAH AR-RAHMAT,70037032,DUSUN SIRAHCAI RT/RW 003/003,RAHARJA,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,973 TAHUN 2022,22-06-2022,Silakan Upload SK (link file tidak valid) => [244940-120497-https,2023-01-31 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,2,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06C22803-5707-4913-AC61-2E8F73D6647F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279005,MTSS AL - AMIN TANJUNGSARI,20279005,Dusun Cibenda Rt.01/01 Desa Raharja,RAHARJA,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,Kw.10.4/4/PP.07/6318/2011,06-09-2006,D/Kw.10/MTs/0077/2011,06-09-2011,Lihat SK Operasional,2019-11-28 09,B,"1,820",,2.,,,,,,-6.911286000000,107.813853000000,0,105,73,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0AA9FC07-D569-474A-846B-E82535BB0442,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279000,MTSS AL-IRFAN TANJUNGSARI,20279000,Dusun Maruyung Rt. 001 Rw. 007,KUTAMANDIRI,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,D/Kw.10/MTs/1324/2007,30-05-2007,Kw.10.4/4/PP.00.5/2554/2007,30-05-2007,Lihat SK Operasional,2019-10-08 14,A,"3,900",,2.,,,,,,-6.912900000000,107.787000000000,0,171,147,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20B5BB89-25F5-4237-858C-AB4536E21FC3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002888,MTSS DARUSSALAM,70002888,BABAKAN PEUNDEUY RT. 003 RW. 005,GUDANG,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,C-410 HT. 03.01. TH. 1999,24-02-1999,989 Tahun 2019,15-07-2019,Lihat SK Operasional,2020-07-22 13,,"1,800",,2.,,,,,,.000000000000,.000000000000,0,68,68,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41208E9E-C9A8-4622-A12A-E27B7FC1B073,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279001,MTSS MA ARIF TANJUNGSARI,20279001,Jalan Nusa Indah No.3,TANJUNGSARI,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Sumedang,AX6668,2/10/16/05/006,21-02-1981,2/10/16/05/006,21-02-1981,Lihat SK Operasional,2020-07-21 07,A,0,,2.,,,,,,-6.903100000000,107.802500000000,0,227,148,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1D8026A-5335-428A-A3FE-7A45041680CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279002,MTSS MUHAMMADIYAH TANJUNGSARI,20279002,Jl.gunungmanik Rt. 01 Rw. 17 Ds.gunungmanik,GUNUNGMANIK,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sumedang,AO5387,2/10/16/05/007,,2/10/16/05/007,,Silakan Upload SK,,A,0,,2.,,,,,,-6.908100000000,107.794700000000,0,49,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52A41C7F-1941-4306-978F-45D22ADC320E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279003,"MTSS NURUL AIMAN, TANJUNGSARI",20279003,Dsn.cikondang Rt 03 Rw 05,GUNUNGMANIK,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,M.16/PP.00.5/284/1990,,M.16/PP.00.5/284/1990,,Silakan Upload SK,,B,0,,2.,,,,,,-6.910300000000,107.827900000000,0,42,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11B77599-30C1-4E7E-8E2D-E7CBA5B3A770,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279004,MTSS NURUL HUDA,20279004,Jl.Genteng No.60 Pasirangin Rt/rw. 03/05,MARGALUYU,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,Kw.10.4/4PP.00.5/56/2009,23-01-2009,D/Kw.10/MTs/1436/2009,23-01-2009,Lihat SK Operasional,2019-11-28 08,A,"2,562",,2.,,,,,,-6.882491000000,107.768963000000,0,41,8,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E299F362-72DF-4841-8100-B8EC0895E2D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69928097,MTsSAl Aziz,69928097,Dusun Astana Panjang Rt 02 Rw 02,CIJAMBU,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.835500000000,107.797800000000,0,34,29,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
