prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Bengkulu,Kab. Bengkulu Utara,Putri Hijau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41B60A02-4A5A-4DCC-8533-CD0A4FC914E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705262,MIS AL ISLAM KRG. PULAU,60705262,DESA KARANG PULAU,KARANG PULAU,KEC. PUTRI HIJAU,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,MI,Kementerian Agama,,,Kd.07.2/4/PP.03.2/0350k/2012,09-07-2009,Kd.07.2/4/PP.04.2/391/2009,09-07-2009,Lihat SK Operasional,2017-03-21 08,B,0,,2.,,,,,,-3.234620000000,101.660230000000,0,86,58,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Bengkulu,Kab. Bengkulu Utara,Putri Hijau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47ED4CBD-8663-483F-B2A4-EAD13ABE7E67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705263,MIS MIFTAHUL FALAH,60705263,AIR PUTIH,AIR PUTIH,KEC. PUTRI HIJAU,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-3.210989000000,101.652180000000,0,62,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Bengkulu,Kab. Bengkulu Utara,Putri Hijau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DC9B0D1-4D05-4CDC-87FA-FFE61F5F6720,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70031356,MTs ROUDHOTUL QUR'AN AL-FIRDAUS,70031356,Jl. Poros Ahmad Yani RT 005,AIR MURING,KEC. PUTRI HIJAU,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,MTs,Kementerian Agama,,,,,278 TAHUN 2022,09-06-2022,Silakan Upload SK (link file tidak valid) => [223342-401769-https,2022-07-25 15,,0,,2.,,,,,,.000000000000,.000000000000,0,19,20,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Bengkulu,Kab. Bengkulu Utara,Putri Hijau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFE59F67-65E0-4F58-9EF1-E2C4CE95310E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788294,MTsS AL-IQRO`,69788294,JL. RAYA KARANG PULAU. DESA KARANG PULAU,KARANG PULAU,KEC. PUTRI HIJAU,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,MTs,Kementerian Agama,Lainnya,,Kd.07.2/4/PP.03.2/0289/2012,23-01-2013,Kd.07.2/4/PP.03.2/03501/2012,01-06-2012,Lihat SK Operasional,2016-09-30 08,C,0,,2.,,,,,,-3.295600000000,101.749600000000,0,47,64,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Bengkulu,Kab. Bengkulu Utara,Putri Hijau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9CEF8F9-D470-42CD-9B78-869CC0141FD9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941474,MTsS Darul Falah,69941474,Desa karya bakti,KARYA BAKTI,KEC. PUTRI HIJAU,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,MTs,Kementerian Agama,Lainnya,,ND/2.5/92/2015,11-06-2015,Kd.07.02/4/PP.00/0213/2015,11-06-2015,Lihat SK Operasional,2019-12-19 09,B,0,,2.,,,,,,-4.100000000000,102.320000000000,0,51,50,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Bengkulu,Kab. Bengkulu Utara,Putri Hijau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8311EE9E-3719-4A07-804F-15423A644412,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729651,MTSS DARUL ILMI,60729651,JL. RAYA KOTA BANI,PASAR BARU KOTA BANI,KEC. PUTRI HIJAU,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,MTs,Kementerian Agama,,,Kd.07.02/4/PP.03.2/0350.,01-06-2012,Kd.07.02/4/PP.03.2/0350.a/2012,01-06-2012,Lihat SK Operasional,2017-03-16 14,C,"250,000",,2.,,,,,,-3.212547000000,101.696586000000,0,32,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Bengkulu,Kab. Bengkulu Utara,Putri Hijau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA8B3738-CE7F-45F4-961A-EF78C1F9ED72,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009092,MTSS PLUS MIFTAHUL FALAH,70009092,"JL. PANCASILA , KEC. PUTRI HIJAU, BENGKULU UTARA 38362",AIR PUTIH,KEC. PUTRI HIJAU,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,MTs,Kementerian Agama,Lainnya,,259 Tahun 2020,06-02-2020,259 Tahun 2020,06-02-2020,Lihat SK Operasional,2021-03-23 11,C,0,,2.,,,,,,.000000000000,.000000000000,0,29,15,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Bengkulu,Kab. Bengkulu Utara,Putri Hijau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5D744DD-6F7B-434E-8A5D-5801A44D9E0C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70005614,SD Integral Hidayatullah Putri Hijau,70005614,Jalan Raya Kota Bani Rt.07 Dusun III  Mekar Jaya,PASAR BARU KOTA BANI,KEC. PUTRI HIJAU,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Hidayatullah Bengkulu Utara,AX1187,503/03/5/III/DPM/2020,07-10-2020,421.2/4288/Dispendik/2020,28-09-2020,Silakan Upload SK (link file tidak valid) => [679372-452648--],2022-08-16 08,,"10,000",,2.,,,,sdintegralputrihijau@gmail.com,,-3.255400000000,101.658200000000,11,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,14,0,11,0,0,0,1,10,1,4,6,8,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,SD 2013,,,,,,,,,,
Bengkulu,Kab. Bengkulu Utara,Putri Hijau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/145D6A59-0C27-4AC8-83D0-234E6E22607B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963798,SDIT BINA IMAN,69963798,Desa Talang Arah,TALANG ARAH,KEC. PUTRI HIJAU,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BINA IMAN CENDIKIA,AM5911,503/01/5/III/DPM/2017,30-03-2017,800/0982/Dispendik/2017,26-04-2017,Lihat SK Operasional,2017-06-15 12,C,"10,000",1. Telkomsel Flash,2. -,PLN,,,hastutiyuniarni@yahoo.com,,-3.202557000000,101.671742000000,7,41,38,6,Sehari Penuh/6 hari,,2022/2023-2,900,6,0,1,2,0,0,8,1,7,0,0,0,1,6,0,1,6,5,0,1,1,0,0,0,3,4,6,0,0,0,1,0,0,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Bengkulu,Kab. Bengkulu Utara,Putri Hijau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0EC48DC-31F5-E011-AE5E-0B7C12457929,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700314,SDN 066 BENGKULU UTARA,10700314,"Jln. Raya Kotabani, RT.02, RW 01",PASAR BARU KOTA BANI,KEC. PUTRI HIJAU,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1973,,01-01-1974,Silakan Upload SK,,B,"6,300",1. -,2. Telkom Speedy,PLN,0,,sd66ph@gmail.com,http,-3.304300000000,101.709000000000,13,84,86,9,Pagi/6 hari,,2022/2023-2,"1,200",10,0,1,4,6,1,0,6,7,1,1,4,7,6,0,9,4,3,2,1,0,1,3,3,3,10,2,3,5,0,0,0,1,0,SD 2013,2,1,2,2,1,1,Tidak Ada,,,
