prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Selatan,Kab. Ogan Komering Ulu,Lengkiti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4087FD3D-1526-E111-BA47-2F1E2F78908D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604843,SD N 74 OKU,10604843,Jln Lintas Muaradua,BANDAR JAYA,KEC. LENGKITI,KAB. OGAN KOMERING ULU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,10-07-1976,,01-01-1910,Silakan Upload SK,,B,"5,625",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnbandarjaya74oku@gmail.com,http,-4.238100000000,104.103500000000,14,135,120,9,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,9,0,1,2,5,0,0,9,9,4,1,0,2,12,0,10,4,1,5,2,3,2,0,1,2,12,2,1,1,2,2,1,0,9,0,0,0,0,1,0,,,
Sumatera Selatan,Kab. Ogan Komering Ulu,Lengkiti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0E9173E-1526-E111-98C6-3BFAD5C4B676,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604844,SD N 75 OKU,10604844,Karang Endah,KARANG ENDAH,KEC. LENGKITI,KAB. OGAN KOMERING ULU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,DD 056187,01-01-1910,Silakan Upload SK,,B,"9,600",1. -,2. Telkomsel Flash,PLN,,,mariaanjelina88@yahoo.com,,-4.188500000000,104.124700000000,14,87,80,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,8,0,1,4,4,1,0,9,11,2,0,1,2,12,2,6,6,0,5,5,1,2,0,1,1,13,1,1,1,1,2,1,8,0,0,0,0,0,1,0,,,
Sumatera Selatan,Kab. Ogan Komering Ulu,Lengkiti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00EEFD3D-1526-E111-B418-534F6B81229A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604845,SD N 76 OKU,10604845,Desa Bumi Kawa,BUMI KAWA,KEC. LENGKITI,KAB. OGAN KOMERING ULU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,642.2/100/IV/KPTS/1985,23-09-1985,6422/100/IV/KPTS/1985,01-01-1910,Silakan Upload SK,,C,"3,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,SDN76OKU@GMAIL.COM,,-4.248800000000,104.113700000000,11,112,83,8,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,10,0,1,3,5,2,0,4,6,2,2,1,5,6,0,5,6,1,2,2,1,4,0,1,2,9,2,2,1,1,1,1,0,1,9,0,0,0,1,0,,,
Sumatera Selatan,Kab. Ogan Komering Ulu,Lengkiti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9013183E-1526-E111-ACBF-D17B2E94275B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604846,SD N 77 OKU,10604846,jl. Lintas Baturaja-Muaradua,TANJUNG LENGKAYAP,KEC. LENGKITI,KAB. OGAN KOMERING ULU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,642.2/100/IV/KPTS/1985,23-09-1985,,01-01-1910,Silakan Upload SK,,B,"3,021",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn77oku@gmail.com,,-4.182300000000,104.073400000000,13,125,113,11,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,899,11,0,1,2,5,0,0,8,8,2,1,2,4,9,1,9,3,1,5,1,0,2,2,2,1,12,2,2,2,1,2,2,11,0,0,0,1,0,0,0,,,
Sumatera Selatan,Kab. Ogan Komering Ulu,Lengkiti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/203B183E-1526-E111-9AAC-A935B636CCCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604847,SD N 78 OKU,10604847,Ds. Segara Kembang,SEGARA KEMBANG,KEC. LENGKITI,KAB. OGAN KOMERING ULU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-11-1975,,01-01-1910,Silakan Upload SK,,B,"5,600",1. -,2. -,PLN,,,,,-4.178600000000,104.098600000000,10,60,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,3,1,0,6,7,1,2,0,2,8,0,7,3,0,4,0,3,2,0,1,3,7,1,1,1,1,1,1,0,3,3,0,1,0,0,0,,,
Sumatera Selatan,Kab. Ogan Komering Ulu,Lengkiti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/206F183E-1526-E111-9659-BD84B5A9201E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604848,SD N 79 OKU,10604848,Ds. Gedung Pekuon,GEDUNG PAKUAN,KEC. LENGKITI,KAB. OGAN KOMERING ULU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-07-1923,,01-01-1910,Silakan Upload SK,,B,"3,250",1. -,2. Telkomsel Flash,PLN,,,sdnoku2@gmail.com,,-4.163500000000,104.132600000000,13,80,51,10,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,0,2,4,1,0,8,10,1,1,1,2,11,1,12,0,2,0,6,1,1,1,2,3,10,2,2,1,2,1,2,1,1,4,4,0,0,0,1,,,
Sumatera Selatan,Kab. Ogan Komering Ulu,Lengkiti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A097183E-1526-E111-8F9A-EB5F9283F3B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604850,SD N 81 OKU,10604850,Ds. Tihang,TIHANG,KEC. LENGKITI,KAB. OGAN KOMERING ULU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,642.2/100/IV/KPTS/1985,23-09-1985,Silakan Upload SK,,C,162,1. Indosat IM3,2. Telkomsel Flash,PLN,,,SDN81oku@yahoo.com,,-4.229500000000,104.117900000000,13,79,78,8,SD 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,900,8,0,1,2,5,1,0,7,9,2,2,0,3,10,1,8,4,1,3,2,2,1,4,0,4,9,1,1,1,1,2,2,8,0,0,0,0,1,0,0,,,
Sumatera Selatan,Kab. Ogan Komering Ulu,Lengkiti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A034FF3D-1526-E111-8C17-6579E024EB3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604851,SD N 82 OKU,10604851,Ds. Negeri Agung,NEGERI AGUNG,KEC. LENGKITI,KAB. OGAN KOMERING ULU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1942,01-01-1942,642.2/100/IV/KPTS/1985,01-01-1910,Silakan Upload SK,,C,"4,514",1. -,2. -,PLN,,,,,-4.218800000000,104.105600000000,13,89,68,6,SD 2013,Siang/6 hari,,2022/2023-2,Tidak Ada,450,11,0,0,2,4,1,0,8,10,1,1,1,3,10,1,5,7,3,2,6,0,0,1,1,1,12,1,1,1,1,1,1,2,2,7,1,0,0,0,2,,,
Sumatera Selatan,Kab. Ogan Komering Ulu,Lengkiti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0CE163E-1526-E111-8585-AFCB41DED9EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604853,SD N 84 OKU,10604853,Jl. Raya Bta-muaradua,PAGAR DEWA,KEC. LENGKITI,KAB. OGAN KOMERING ULU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"2,500",1. -,2. Telkomsel Flash,PLN,,,riorolansah@gmail.com,,-4.202400000000,104.143600000000,11,86,71,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,7,0,1,2,4,0,0,7,7,1,1,2,3,8,1,7,3,3,2,1,1,0,2,2,2,9,1,1,1,1,1,1,0,7,0,0,0,1,0,0,,,
Sumatera Selatan,Kab. Ogan Komering Ulu,Lengkiti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C09AFF3D-1526-E111-B63E-B1595B9EB5CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604855,SD N 86 OKU,10604855,Jl. Lintas Baturaja-Muaradua Km. 30,LUBUK DALAM,KEC. LENGKITI,KAB. OGAN KOMERING ULU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,140/156/KR/LBD/2010,12-01-1982,140/156/KR/LBD/2010,12-01-1982,Silakan Upload SK,,C,"6,400",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn86oku@yahoo.co.id,http,-4.181200000000,104.117900000000,9,31,42,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,0,0,1,0,5,1,0,3,4,2,2,1,5,4,1,8,0,0,1,3,1,1,1,2,1,8,1,1,1,1,1,1,0,0,0,6,1,0,0,0,,,
