prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Aceh,Kab. Aceh Singkil,Singkil Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27F8C2A6-325C-430F-8FBD-303EBF4E1BD4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703282,MIS MODERN GOSTEL,60703282,JL. AYAHANDA NO. 39 DESA GOSONG TELAGA SELATAN KECAMATAN SINGKIL UTARA,GOSONG TELAGA SELATAN,KEC. SINGKIL UTARA,KAB. ACEH SINGKIL,PROV. ACEH,SWASTA,MI,Kementerian Agama,,,D/W.a/MI/03/2009,16-09-2009,6 Tahun 2009,16-09-2009,Lihat SK Operasional,2015-04-20 09,C,0,,2.,,,,,,2.273701000000,97.869282000000,0,69,52,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Aceh,Kab. Aceh Singkil,Singkil Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9051B490-2EF5-E011-A4C1-D7F9793BC839,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107675,UPTD SPF SD Negeri 1 Gosong Telaga,10107675,Jl. A. Muzakir Walad Gosong Telaga Utara,GOSONG TELAGA UTARA,KEC. SINGKIL UTARA,KAB. ACEH SINGKIL,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1932,422/139/2023,06-03-2023,Lihat SK Operasional,2023-05-05 11,B,"3,474",1. Telkomsel Flash,2. -,PLN,0,0,sdn1gostel@yahoo.co.id,,2.279905000000,97.926158000000,20,167,150,13,Pagi/6 hari,,2022/2023-2,"3,600",6,0,1,0,9,5,0,6,14,0,3,3,8,12,0,18,2,1,4,8,4,0,1,2,7,13,0,6,0,6,1,0,0,0,SD 2013,Telkomsel Flash,2,2,2,3,2,2,,,
Aceh,Kab. Aceh Singkil,Singkil Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/805EB490-2EF5-E011-9B06-1B5B872B8D23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107686,UPTD SPF SD Negeri 2 Gosong Telaga,10107686,Gosong Telaga,GOSONG TELAGA TIMUR,KEC. SINGKIL UTARA,KAB. ACEH SINGKIL,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1982,422/140/2023,06-03-2023,Lihat SK Operasional,2023-05-05 11,B,"4,879",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn2gostel@gmail.com,,2.278550000000,97.927100000000,12,91,72,7,Pagi/6 hari,,2022/2023-2,900,9,0,1,2,8,1,0,3,4,0,4,4,8,4,0,11,1,1,1,4,1,0,4,1,6,6,2,7,0,0,0,0,1,0,SD 2013,Telkomsel Flash,2,1,1,1,1,1,,,
Aceh,Kab. Aceh Singkil,Singkil Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9078B490-2EF5-E011-BDD5-9D6158325A04,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10111454,UPTD SPF SD Negeri Gosong Telaga Barat,10111454,Jl. Trans Despot,GOSONG TELAGA BARAT,KEC. SINGKIL UTARA,KAB. ACEH SINGKIL,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.9/1054/2017,01-01-1999,422/141/2023,06-03-2023,Lihat SK Operasional,2023-03-15 13,B,"4,536",1. -,2. -,PLN,0,0,Sdn.despotgostelbaratt@gmail.com,,2.273500000000,97.868500000000,10,68,63,6,Pagi/6 hari,,2022/2023-2,450,7,0,1,2,7,1,0,2,5,1,3,1,6,4,0,10,0,0,2,6,0,1,1,0,4,6,0,0,7,0,0,0,1,0,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Singkil,Singkil Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/806BB490-2EF5-E011-8CA8-B94D4B89AAF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107704,UPTD SPF SD Negeri Kampung Baru,10107704,Jl. Gruti,KAMPUNG BARU,KEC. SINGKIL UTARA,KAB. ACEH SINGKIL,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.9/019/1985,01-10-1985,422/142/2023,06-03-2023,Lihat SK Operasional,2023-05-10 10,C,"5,275",1. Telkomsel Flash,2. -,PLN,,,sdnkpbaru@gmail.com,,2.278300000000,97.963800000000,13,103,83,7,Pagi/6 hari,,2022/2023-2,899,10,0,1,0,5,3,0,5,8,0,5,0,4,9,0,11,2,1,2,3,4,1,2,0,5,8,3,0,7,0,0,0,1,0,SD 2013,Telkomsel Flash,1,1,1,1,1,2,,,
Aceh,Kab. Aceh Singkil,Singkil Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B085B490-2EF5-E011-B69C-7711DD243D38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107706,UPTD SPF SD Negeri Ketapang Indah,10107706,Jl. Singkil-rimo Km 18,KETAPANG INDAH,KEC. SINGKIL UTARA,KAB. ACEH SINGKIL,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/SK.24/2001,01-01-2001,422/143/2023,06-03-2023,Lihat SK Operasional,2023-05-10 10,B,"4,082",1. Lainnya,2. Indosat IM3,PLN,0,,sdnkti@gmail.com,,2.283905000000,97.902790000000,12,85,94,6,Pagi/6 hari,,2022/2023-2,"1,300",7,0,2,1,7,1,0,4,6,1,5,0,7,5,1,8,3,0,2,4,3,1,1,1,2,10,0,7,0,0,1,0,1,0,SD 2013,Lainnya,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Singkil,Singkil Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0EABA90-2EF5-E011-A2AE-FF58E83D43E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107716,UPTD SPF SD Negeri Muara Pea Singkil Utara,10107716,Jl. Singkil - Rimo,KETAPANG INDAH,KEC. SINGKIL UTARA,KAB. ACEH SINGKIL,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,422/144/2023,06-03-2023,Lihat SK Operasional,2023-05-10 10,B,"10,000",1. -,2. Indosat IM3,PLN,0,,sdmuarapea@gmail.com,,2.283713000000,97.932883000000,10,61,56,6,Pagi/6 hari,,2022/2023-2,900,0,0,0,0,6,1,0,3,4,0,5,1,4,6,0,8,2,0,0,3,3,4,0,0,2,8,0,0,0,7,0,0,0,1,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Singkil,Singkil Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E09FB490-2EF5-E011-B0E5-F5877EBEB432,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107736,UPTD SPF SD Negeri Telaga Bakti,10107736,JL.FLAMINGGO. AFDELING FANTA. PT.PLB. ASTRA,TELAGA BAKTI,KEC. SINGKIL UTARA,KAB. ACEH SINGKIL,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,422/01/2003,09-09-2003,422/145/2023,06-03-2023,Lihat SK Operasional,2023-05-10 10,B,"5,600",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdntelagabakti@gmail.com,http,2.275975000000,97.991563000000,11,89,92,7,Pagi/6 hari,,2022/2023-2,900,10,0,1,0,7,0,0,4,5,4,2,0,3,8,1,9,1,1,1,5,3,1,0,0,3,8,0,3,7,4,0,0,1,0,SD 2013,Telkomsel Flash,1,1,1,1,2,1,,,
Aceh,Kab. Aceh Singkil,Singkil Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0C82D91-2EF5-E011-AC56-DD424DADB307,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10107793,UPTD SPF SMP Negeri  2 Singkil Utara,10107793,Jl. Pendidikan No. 2,GOSONG TELAGA BARAT,KEC. SINGKIL UTARA,KAB. ACEH SINGKIL,PROV. ACEH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,17-07-2001,421.9/111/2020,20-04-2020,Lihat SK Operasional,2020-06-11 16,B,"8,000",1. -,2. -,PLN,,,uptdspfsmpn2sikut@gmail.com,http,2.273900000000,97.869200000000,11,22,22,3,Siang/6 hari,,2022/2023-2,900,5,1,1,2,6,2,0,3,7,0,3,1,2,9,0,10,1,0,6,3,2,0,0,0,2,9,5,0,0,0,1,0,0,0,SMP 2013,Tidak Ada,,,,,,,1,1,1
Aceh,Kab. Aceh Singkil,Singkil Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0BA2D91-2EF5-E011-B97B-EDCAE3524FD9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10104082,UPTD SPF SMP Negeri 1 Singkil Utara,10104082,Jl. Muzakir Walad No.1,GOSONG TELAGA TIMUR,KEC. SINGKIL UTARA,KAB. ACEH SINGKIL,PROV. ACEH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,001a/0/1999,05-01-1999,422/146/2023,06-03-2023,Lihat SK Operasional,2023-05-10 10,A,"14,700",1. -,2. Telkomsel Flash,PLN,,,gostelsmpn1@gmail.com,,2.277523000000,97.935787000000,26,109,114,8,Pagi/6 hari,,2022/2023-2,"2,200",14,2,1,2,16,2,0,8,12,0,13,1,12,14,0,20,6,4,6,6,3,5,2,0,13,13,1,13,0,4,0,1,0,0,SMP 2013,Tidak Ada,,,,,,,2,3,3
