prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/007D13BA-8C18-E111-A0B8-4D340E73EC95,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519116,SMP KRISTEN BAITHANI TOSARI,20519116,Jl. Tlogosari Tosari,TOSARI,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Baithani Tengger,AB5187,158 / V2515 / 104.2 / 138,29-12-1981,414.44/4630/424.071/2018,10-04-2018,Silakan Upload SK (link file tidak valid) => [824075-663030--],2023-05-21 22,B,"2,666",1. Telkomsel Flash,2. Telkom Speedy,PLN,,571334,baithanitos@yahoo.com,http,-7.882500000000,112.901700000000,15,69,79,6,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,8,6,1,2,5,0,1,16,1,14,0,1,0,10,5,0,4,11,1,3,1,1,1,2,6,4,11,2,2,2,6,0,0,0,2,0,0,0,,,,,,
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/902D21B7-8C18-E111-AFE3-618093BF7065,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519465,UPT SATUAN PENDIDIKAN SDN BALEDONO I TOSARI,20519465,Jln. Raya Bromo No. 257,BALEDONO,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,172 Tahun 2021,31-12-2021,172 Tahun 2021,31-12-2021,Lihat SK Operasional,2022-03-28 14,B,"1,408",1. Telkomsel Flash,2. Firstmedia,PLN,,,sdnbaledonoi@gmail.com,,-7.867859000000,112.898489000000,8,63,57,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,3,3,0,2,5,0,3,0,4,4,1,7,0,1,0,3,1,1,2,0,2,6,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/405521B7-8C18-E111-8277-4B79EF0EDB74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519464,UPT SATUAN PENDIDIKAN SDN BALEDONO II TOSARI,20519464,Dsn Junggo,BALEDONO,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,470/121/424.321.2.06/2022,01-07-1986,470/121/424.321.2.06/2022,01-01-1910,Lihat SK Operasional,2022-04-19 02,B,"1,200",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,sdnbaledonoii@yahoo.com,,-7.848200000000,112.887000000000,7,20,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,0,0,0,2,5,1,0,1,4,0,3,0,5,2,0,6,1,1,1,2,0,1,2,0,3,4,,,,0,0,0,3,0,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00CB21B7-8C18-E111-A23E-D79E40FC991B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519711,UPT SATUAN PENDIDIKAN SDN KANDANGAN I TOSARI,20519711,Dusun Kalitejo,KANDANGAN,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,01/01/1975,01-01-1910,--,05-01-1910,Lihat SK Operasional,2020-08-21 13,B,"3,920",1. -,2. Telkom Speedy,PLN,,,sdn15kandangan1@gmail.com,,-7.913366000000,112.884557000000,9,47,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,1,2,7,1,0,1,6,0,1,2,6,3,0,4,5,2,2,2,0,0,1,2,3,6,,,,3,0,0,3,0,0,1,0,1,1,1,1,1,1
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0DE21B7-8C18-E111-A6DA-23948EF9FEEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519710,UPT SATUAN PENDIDIKAN SDN KANDANGAN II TOSARI,20519710,Pandansari,KANDANGAN,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,470/97/424.321.2.08/2020,01-01-1910,Perlu Update,01-01-1910,Lihat SK Operasional,2020-09-01 07,B,"3,200",1. -,2. Linknet,PLN,,,sdnkandangandua@gmail.com,,-7.897200000000,112.856900000000,7,14,10,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,900",3,0,0,0,4,1,0,2,4,0,3,0,4,3,0,6,1,0,1,3,1,1,0,1,3,4,,,,1,2,0,0,0,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C09021B7-8C18-E111-B8C8-FD5B6866C02F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519577,UPT SATUAN PENDIDIKAN SDN MOROREJO I TOSARI,20519577,Dsn Gemboyo,MOROREJO,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,172 Tahun 2021,31-12-2021,172 Tahun 2021,31-12-2021,Lihat SK Operasional,2023-03-13 13,C,800,1. -,2. Telkom Speedy,PLN,,,sdnmororejo1@gmail.com,,-7.916200000000,112.885000000000,8,66,72,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,2,6,1,0,1,3,0,5,0,6,2,0,7,1,2,1,0,2,2,1,0,2,6,,,,6,0,0,0,0,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/407D21B7-8C18-E111-B069-9532454B9E67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519576,UPT SATUAN PENDIDIKAN SDN MOROREJO II TOSARI,20519576,Dusun Kandangsari RT. 009 RW.003,MOROREJO,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421207/26/140.04/1988,01-02-1988,421207/26/140.04/1988,01-02-1988,Lihat SK Operasional,2020-07-30 14,C,840,1. Lainnya (Wavelan),2. Lainnya (Kabel),PLN,,,sdnmororejoii@gmail.com,,-7.925900000000,112.894500000000,8,31,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),0,5,0,1,1,5,1,0,2,6,0,2,0,4,4,1,6,1,1,2,3,1,0,0,1,3,5,,,,5,0,0,0,1,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20A421B7-8C18-E111-BD25-91E625FDFCC9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519652,UPT SATUAN PENDIDIKAN SDN NGADIWONO I TOSARI,20519652,Dsn Ngadiwono,NGADIWONO,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,A,01-01-1910,PERBUB NO 172 Tahun 2021,01-01-1910,Lihat SK Operasional,2022-04-14 04,B,"5,000",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,0343571406,sdn_ngadiwono1@yahoo.com,,-7.905000000000,112.895900000000,7,65,64,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,899,6,0,1,2,5,1,0,1,2,1,4,0,7,0,0,4,3,0,0,1,3,1,1,1,2,5,,,,0,6,0,2,0,1,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80B721B7-8C18-E111-8E74-5F878D7D6D34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519651,UPT SATUAN PENDIDIKAN SDN NGADIWONO II TOSARI,20519651,Banyumeneng,NGADIWONO,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,470/422/424.224.2.03/2020,01-07-1979,470/422/424.224.2.03/2020,01-07-1980,Lihat SK Operasional,2020-08-24 20,B,"5,000",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,,sdn_ngadiwono2@yahoo.com,,-7.882700000000,112.874900000000,7,47,40,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),900,6,0,0,1,2,4,0,1,6,0,1,0,3,4,0,4,3,2,0,1,3,1,0,0,2,5,,,,5,1,0,0,0,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/301A21B7-8C18-E111-AF54-1385DEC310A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519022,UPT SATUAN PENDIDIKAN SDN PODOKOYO I TOSARI,20519022,Jln.trisula no. 1,PODOKOYO,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,320/26/431.755.02/1995,01-08-1967,320/26/431.755.02/1995,01-08-1967,Lihat SK Operasional,2020-08-26 14,B,440,1. -,2. Linknet,PLN,,,sdn.podokoyo1@gmail.com,,-7.902300000000,112.909900000000,9,34,40,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",5,0,0,2,5,3,0,1,5,4,0,0,6,3,0,8,1,0,2,3,0,0,4,0,3,6,,,,5,0,0,1,0,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D00621B7-8C18-E111-AFA4-EF437B6CDE0C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519021,UPT SATUAN PENDIDIKAN SDN PODOKOYO II TOSARI,20519021,Dsn Jetak,PODOKOYO,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,172 Tahun 2021,31-12-2021,172 Tahun 2021,31-12-2021,Lihat SK Operasional,2022-03-28 14,A,"2,400",1. Lainnya,2. Lainnya,PLN,,,sdn2podokoyo@gmail.com,,-7.882000000000,112.890100000000,9,52,32,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,3,0,0,2,7,0,0,2,4,3,2,0,7,2,0,4,5,1,3,1,3,1,0,0,2,7,,,,3,0,0,3,0,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Pasuruan,Tosari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10F221B7-8C18-E111-A5DD-E117552EF4AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20519020,UPT SATUAN PENDIDIKAN SDN PODOKOYO III TOSARI,20519020,Dusun Ngawu,PODOKOYO,KEC. TOSARI,KAB. PASURUAN,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.207.1 / 12 /.04 / 90,01-02-1990,421.207.1 / 12 /.04 / 90,01-02-1990,Lihat SK Operasional,2020-08-24 20,B,731,1. Telkom Speedy,2. Telkom Speedy,PLN,,,podokoyo3@yahoo.com,,-7.918962000000,112.902387000000,8,15,11,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",6,0,0,2,3,5,0,0,6,0,2,0,4,4,0,4,4,0,4,2,1,0,0,1,3,5,,,,0,3,3,0,0,0,0,0,1,1,1,1,1,1
