prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9FD2078C-E4FF-4916-B64D-257CAF0BC97F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60711080,MIS MAARIF KALIBEBER,60711080,KALIBEBER,KALIBEBER,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Wonosobo,AX6285,Lk/3c/1745/Pgm.MI/78,20-01-1978,Lk/3c/1745/Pgm.MI/78,20-01-1978,Lihat SK Operasional,2021-05-20 14,A,0,,2.,,,,,,-7.326900000000,109.901600000000,0,260,219,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4D4EEBF6-7F2A-4349-9597-BD9711F1BD7C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60711082,MIS MAARIF KEBONDALEM,60711082,JLN. DERO KM.06 KEBONDALEM SUKOREJO,SUKOREJO,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Wonosobo,AX6285,425/Dd/I/Pda/I11/73,25-01-1973,425/Dd/I/Pda/I11/73,25-01-1973,Lihat SK Operasional,2019-12-10 14,B,0,,2.,,,,,,-7.323100000000,109.897400000000,0,59,51,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6BDC7B1A-8A91-4493-A3AA-71FE705803A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60711084,MIS MAARIF KEBRENGAN,60711084,KEBRENGAN,KEBRENGAN,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Wonosobo,AX6285,Lk/3.c/1748/pgm.mi/78,20-01-1978,Lk/3.c/1748/pgm.mi/78,20-01-1978,Lihat SK Operasional,2018-04-17 10,A,0,,2.,,,,,,-7.319900000000,109.913300000000,0,55,58,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2B3EF71-36D0-48EA-B0D0-186A7951A492,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60711076,MIS MAARIF KLESMAN,60711076,JLN. DIENG KM. 06,BLEDERAN,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Wonosobo,AX6285,Lk/3.c/1749/pgm.mi/78,20-01-1978,Lk/3.c/1749/pgm.mi/78,20-01-1978,Lihat SK Operasional,2018-04-17 10,A,0,,2.,,,,,,-7.311900000000,109.912700000000,0,389,377,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20029417-5C2F-42AA-8D50-543E12AA86C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60711078,MIS MAARIF MOJOSARI,60711078,MOJOSARI,MOJOSARI,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Wonosobo,AX6285,MF/3/C/1750/Pgm/md/78,20-01-1978,MF/3/C/1750/Pgm/md/78,20-01-1978,Lihat SK Operasional,2017-01-10 09,A,0,,2.,,,,,,-7.317900000000,109.892200000000,0,137,147,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB10BD8E-9687-4201-B588-A6A2848AD7DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60711085,MIS MAARIF SLUKATAN,60711085,"Desa Slukatan, rt 01 rw 01",SLUKATAN,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Wonosobo,AX6285,405/Dd/I/Pda I 11/73,25-02-1973,405/Dd/I/Pda I 11/73,25-02-1973,Lihat SK Operasional,2018-04-23 08,B,0,,2.,,,,,,-7.297200000000,109.891100000000,0,57,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D101FEE-6A7B-436D-8546-0553AAE379FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60711077,MIS MAARIF SOJOPURO,60711077,SOJOPURO RT/RW,SOJOPURO,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Wonosobo,AX6285,Lk/3.c/1744/Pem.M71.78,20-01-1978,Lk/3.c/1744/Pem.M71.78,20-01-1978,Lihat SK Operasional,2017-01-13 07,B,0,,2.,,,,,,-7.338900000000,109.938400000000,0,77,57,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5C51281-1EEC-4822-AF7A-EF2AD508F7F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60711083,MIS MAARIF WONOKROMO,60711083,WONOKROMO,WONOKROMO,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Wonosobo,AX6285,Lk/3.c/1747/pgm.mi/78,20-01-1978,Lk/3.c/1747/pgm.mi/78,20-01-1978,Silakan Upload SK (link file tidak valid) => [501621-133942451-1637692115.PDF],2018-04-17 10,A,0,,2.,,,,,,-7.311400000000,109.896500000000,0,88,91,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E7645EB-783D-437E-85C4-EFCEB44DCBD3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60711079,MIS MANGGISAN,60711079,"Manggisan lama, Kel. mudal, Kec. Mojotengah",MUDAL,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Wonosobo,AX6285,B-2768/Kk.11.07/2/Kp.02.3/07/2016,29-07-2016,B-2768/Kk.11.07/2/Kp.02.3/07/2016,29-07-2016,Lihat SK Operasional,2017-01-05 07,B,0,,2.,,,,,,-7.331200000000,109.917900000000,0,65,53,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7749942-DC89-42AE-9D5E-CB1476EE2AB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60711081,MIS MUHAMADIYAH KALIBEBER,60711081,JL.JAWAR No. 36 KALIBEBER,KALIBEBER,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Wonosobo,AJ9155,Y/L XXVII/105/3,01-04-1960,LK/3.C/1473/Pgm904J/78,20-01-1978,Lihat SK Operasional,2018-04-16 08,A,"1,478",,2.,,,,,,-7.323200000000,109.902500000000,0,77,73,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5895BBF6-5BBC-4484-9678-A72FAE9C653D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20363637,MTSN 2 WONOSOBO,20363637,KALIBEBER,KALIBEBER,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,NO 16 Taun 1978,16-03-1978,NO 16 Taun 1978,16-03-1978,Lihat SK Operasional,2018-04-17 08,A,0,,2.,,,,,,-7.329000000000,109.902400000000,0,363,450,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D9E0EA9-8C1B-435C-A7B5-744F9BBE64B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20363638,MTSS AL FUTUHIYYAH BUMIREJO,20363638,JL. DIENG KM. 5,BUMIREJO,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MTs,Kementerian Agama,,,Wk/5.c/713/pgm/Ts/1984,02-02-1984,Wk/5.c/713/pgm/Ts/1984,02-02-1984,Lihat SK Operasional,2018-04-17 09,B,0,,2.,,,,,,-7.318000000000,109.914500000000,0,85,94,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Wonosobo,Mojotengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B078AC98-C8BF-4F1F-9EDC-C762B01E315C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20363639,MTSS MANBA`UL ANWAR,20363639,Jalan Dieng Km.05,KRASAK,KEC. MOJOTENGAH,KAB. WONOSOBO,PROV. JAWA TENGAH,SWASTA,MTs,Kementerian Agama,,,D/W.k/MTs/38/2002,12-11-2002,D/W.k/MTs/38/2002,12-11-2002,Lihat SK Operasional,2016-12-23 07,B,0,,2.,,,,,,-7.321700000000,109.917700000000,0,71,64,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
