prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Tengah,Kab. Pulang Pisau,Kahayan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0A1EE34-30F5-E011-8685-D944A54ACC17,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202122,SD NEGERI BAHU PALAWA 1,30202122,Jl. Antang I No. 4,BAHU PALAWA,KEC. KAHAYAN TENGAH,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"6,820",1. -,2. Telkomsel Flash,PLN,,,sdnbahupalawa@gmail.com,,-1.977040800000,113.948080000000,10,38,22,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,9,0,0,1,1,0,6,3,8,2,0,9,1,0,0,3,1,0,4,2,1,9,1,1,1,1,1,1,3,3,0,0,1,0,0,0,,,
Kalimantan Tengah,Kab. Pulang Pisau,Kahayan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/403F3C35-30F5-E011-B8D5-7522BA725815,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202121,SD NEGERI BALUKON 1,30202121,Balukon,BALUKUN,KEC. KAHAYAN TENGAH,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"3,526",1. -,2. Telkomsel Flash,PLN,,,sdnegeribalukon1@gmail.com,,-1.927729400000,113.956428400000,6,18,16,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,1,5,1,0,0,1,0,5,0,4,2,0,5,1,1,0,1,2,1,1,0,2,4,1,1,1,1,1,1,5,1,0,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Pulang Pisau,Kahayan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80D5EE34-30F5-E011-8E4C-AD57B5DBAD2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202142,SD NEGERI BERENG RAMBANG 1,30202142,Bereng Rambang,BERENG RAMBANG,KEC. KAHAYAN TENGAH,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,Sertifikat Kedaluwarsa,"40,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnberengrambang20@gmail.com,,-1.827800000000,113.961400000000,11,50,60,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,8,0,4,0,6,1,0,4,5,1,4,1,4,7,2,6,3,1,1,1,3,0,2,3,5,6,1,1,1,1,1,1,7,1,0,0,4,0,0,0,,,
Kalimantan Tengah,Kab. Pulang Pisau,Kahayan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90BBEE34-30F5-E011-8330-CB640459A403,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202141,SD NEGERI BUKIT BAMBA 1,30202141,Pelajar,BUKIT BAMBA,KEC. KAHAYAN TENGAH,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"22,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,sdnbukitbamba1@gmail.com,,-1.786700000000,113.967000000000,9,31,24,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",4,0,1,0,5,2,0,2,4,0,2,3,4,5,0,6,3,1,1,2,2,2,1,0,2,7,1,1,1,1,1,1,0,0,4,3,0,0,1,0,,,
Kalimantan Tengah,Kab. Pulang Pisau,Kahayan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0303C35-30F5-E011-8877-9D1851A30AED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202140,SD NEGERI BUKIT GUHA 1,30202140,Jl. Tjilik Riwut,SIGI,KEC. KAHAYAN TENGAH,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"128,000",1. -,2. Telkomsel Flash,PLN,,,sdnbukitguhasatu@gmail.com,,-2.024700000000,113.948400000000,11,22,14,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,5,0,2,1,7,0,0,4,5,0,4,2,4,7,0,10,1,1,4,0,2,1,1,2,3,8,1,1,1,1,1,1,0,0,5,1,0,0,2,0,,,
Kalimantan Tengah,Kab. Pulang Pisau,Kahayan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E094EE34-30F5-E011-8FA7-D142ACAA8842,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202139,SD NEGERI BUKIT LITI 1,30202139,Jl. Pelajar No.01 RT.01,BUKIT LITI,KEC. KAHAYAN TENGAH,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"20,868",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn.bukitliti.1@gmail.com,,-1.979800000000,113.950100000000,10,59,67,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",8,0,2,2,9,1,0,0,1,1,5,3,6,4,1,7,2,0,1,2,1,0,3,3,4,6,1,1,1,1,1,1,8,0,0,0,1,1,0,0,,,
Kalimantan Tengah,Kab. Pulang Pisau,Kahayan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4061EE34-30F5-E011-9C8D-9D870C71B203,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202138,SD NEGERI BUKIT RAWI 1,30202138,Jl. Pelajar No. 11,BUKIT RAWI,KEC. KAHAYAN TENGAH,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1960,,01-01-1910,Silakan Upload SK,,B,"35,000",1. -,2. Telkomsel Flash,PLN,0,,sdnbukitrawi1@yahoo.com,,-2.543700000000,113.849400000000,10,45,47,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,9,0,1,0,8,1,0,1,2,0,5,3,5,5,1,8,1,0,0,3,2,1,1,3,1,9,1,1,1,1,1,1,5,1,3,0,0,1,0,0,,,
Kalimantan Tengah,Kab. Pulang Pisau,Kahayan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AEEE34-30F5-E011-87FB-B79601410A20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202036,SD NEGERI PAMARUNAN 1,30202036,Jl. Dambung Tunjan RT.05,PAMARUNAN,KEC. KAHAYAN TENGAH,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"6,466",1. Telkomsel Flash,2. Telkom Astinet,PLN,,,sdnpamarunan1@yahoo.com,,-1.939246400000,113.954095000000,10,41,47,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,8,1,0,1,2,1,6,1,5,5,0,8,2,1,1,3,0,2,2,1,2,8,1,1,1,1,1,1,3,3,0,0,0,1,0,0,,,
Kalimantan Tengah,Kab. Pulang Pisau,Kahayan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0C8EE34-30F5-E011-82F6-37D860EF0AB4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202052,SD NEGERI PARAHANGAN 1,30202052,Jl. Perintis No. 01,PARAHANGAN,KEC. KAHAYAN TENGAH,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,sk.,31-12-1954,,01-01-1910,Silakan Upload SK,,B,"3,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,SDNPARAHANGAN1@gmail.com,,-1.861500000000,113.951200000000,12,94,76,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,15,0,2,2,10,0,0,2,2,1,8,1,7,5,0,11,1,0,2,2,4,0,3,1,1,11,1,1,1,1,1,1,0,4,11,0,0,0,2,0,,,
Kalimantan Tengah,Kab. Pulang Pisau,Kahayan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3054EE34-30F5-E011-9087-83670E352429,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202050,SD NEGERI PENDA BARANIA 1,30202050,Penda Barania,PENDA BARANIA,KEC. KAHAYAN TENGAH,KAB. PULANG PISAU,PROV. KALIMANTAN TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"9,216",1. -,2. -,Tidak Ada,,,sdnpendabaraniasatu@gmail.com,,-2.130400000000,113.927300000000,5,5,3,3,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,0,0,0,1,5,0,0,0,0,0,2,3,5,0,0,3,2,0,1,1,0,0,1,2,1,4,0,1,0,1,0,1,0,0,0,3,0,0,0,0,,,
