prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
D.I. Yogyakarta,Kab. Kulon Progo,Lendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0BDA669-088C-48C1-971C-6385A897E1C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713990,MI MA`ARIF JEKELING,60713990,Jekeling,SIDOREJO,KEC. LENDAH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,MI,Kementerian Agama,Yayasan LP MA'ARIF NU PCNU KULON PROGO,AB0139,PT/01/B2/VIII/69,11-08-1969,77/0/2/0/1,01-12-1977,Lihat SK Operasional,2016-09-09 09,B,0,,2.,,,,,,-7.920517000000,110.228662000000,0,20,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Kulon Progo,Lendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F05EFDE3-D75F-4875-AC96-474446711A48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713989,MI MA`ARIF MAESAN,60713989,Maesan,WAHYUHARJO,KEC. LENDAH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,MI,Kementerian Agama,Yayasan LP MA'ARIF NU PCNU KULON PROGO,AB0139,AHU-119.AH.01.8 Tahun 2013,01-07-2016,77/0i3/c/I,01-11-1977,Lihat SK Operasional,2016-09-13 09,B,0,,2.,,,,,,-7.911114000000,110.212728000000,0,38,20,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Kulon Progo,Lendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D92084F0-C1AF-4589-98E3-76052D9250DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713991,MI MA`ARIF NGIPIK,60713991,Ngipik,BUMIREJO,KEC. LENDAH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,MI,Kementerian Agama,Yayasan LP MA'ARIF NU PCNU KULON PROGO,AB0139,78/125/c/1,12-04-1978,78/125/c/1,12-04-1978,Lihat SK Operasional,2016-09-13 10,B,0,,2.,,,,,,-7.915162000000,110.244595000000,0,32,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Kulon Progo,Lendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E083C85C-2EF5-E011-97CB-63EA5F0572D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20402985,SD BOPKRI NGENTAKREJO,20402985,Mirisewu,NGENTAKREJO,KEC. LENDAH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,200/005/1991,01-01-1968,200/005/1991,01-01-1991,Lihat SK Operasional,2016-10-13 10,Tidak Terakreditasi,0,,2.,,,,sukimin_52@yahoo.com,,-7.895900000000,110.266500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,SD 2013,,,,,,,,,,
D.I. Yogyakarta,Kab. Kulon Progo,Lendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/801ED45C-2EF5-E011-8705-537ADF56EED0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20403597,SD MUHAMMADIYAH BANGERAN,20403597,Tempel,BUMIREJO,KEC. LENDAH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kulon Progo,AB0099,3126/L-1992/DIY-73/77,01-01-1973,125/KPTS/1991,01-04-1991,Lihat SK Operasional,2020-08-25 10,B,837,,2.,,,,sdmuhbangeran@yahoo.co.id,,-7.920000000000,110.205300000000,8,0,0,0,,,2022/2023-2,,0,0,0,0,1,0,6,2,7,0,0,1,1,7,0,7,1,4,1,1,0,0,2,0,1,7,0,0,0,0,0,0,0,0,SD 2013,,,,,,,,,,
D.I. Yogyakarta,Kab. Kulon Progo,Lendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D04FC85C-2EF5-E011-9E0C-E987E7AF813C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20402873,SD MUHAMMADIYAH LEDOK,20402873,Ledok,SIDOREJO,KEC. LENDAH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kulon Progo,AB0099,3089/L-1955/DIY-27/77,12-08-1927,3089/L-1955/DIY-27/77,01-09-1977,Lihat SK Operasional,2020-08-24 19,A,550,1. Linknet,2. Linknet,PLN,,,sdmuhledok@gmail.com,,-7.924400000000,110.248300000000,8,55,59,6,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,1,2,0,0,9,1,8,0,0,0,3,5,0,8,0,2,1,3,2,0,0,0,3,5,6,0,0,0,1,0,0,0,SD 2013,1,1,1,1,1,1,Linknet,,,
D.I. Yogyakarta,Kab. Kulon Progo,Lendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C05CC85C-2EF5-E011-A0BE-A35384E681A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20407314,SD MUHAMMADIYAH MAESAN,20407314,Maesan,WAHYUHARJO,KEC. LENDAH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kulon Progo,AB0099,3091/L-1957/DIY-27/77,01-04-1927,125/KPTS/1991,01-01-1910,Lihat SK Operasional,2020-09-01 06,A,"1,950",1. -,2. Telkomsel Flash,PLN,0,,sdmuhmaesan123@yahoo.com,,-7.927600000000,110.194800000000,7,55,52,6,Sehari Penuh/5 hari,,2022/2023-2,0,6,0,1,2,0,0,6,2,7,0,0,0,5,2,0,6,1,4,1,0,1,1,0,0,3,4,6,0,0,0,1,0,0,0,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
D.I. Yogyakarta,Kab. Kulon Progo,Lendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0043C85C-2EF5-E011-B2C1-377C06FCEE26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20402875,SD MUHAMMADIYAH MIRISEWU,20402875,MIRISEWU,NGENTAKREJO,KEC. LENDAH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kulon Progo,AB0099,3106/L-1972/DIY-59/77,01-08-1959,125/KPTS/1991,01-08-1979,Lihat SK Operasional,2020-08-24 19,A,"1,386",1. Telkomsel Flash,2. Lainnya (Satelit),PLN,0000001,,sd.muhmirisewu@gmail.com,http,-7.901300000000,110.264700000000,13,123,119,10,Sehari Penuh/5 hari,,2022/2023-2,"3,500",10,1,1,2,1,0,13,3,12,1,0,0,1,12,0,12,1,8,2,1,1,0,0,1,2,11,10,0,0,0,1,0,0,0,SD 2013,2,2,2,2,1,1,Telkomsel Flash,,,
D.I. Yogyakarta,Kab. Kulon Progo,Lendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E076C85C-2EF5-E011-8752-81AD5A6B9F07,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20402880,SD MUHAMMADIYAH NGLATIHAN,20402880,Nglatihan 2,NGENTAKREJO,KEC. LENDAH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kulon Progo,AB0099,3103/L-1969/DIY-58/77,29-01-2000,3103/L-1969/DIY-58/77,01-09-1977,Lihat SK Operasional,2020-08-24 19,B,852,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,,muhammadiyahnglatihan@gmail.com,,-7.903900000000,110.268000000000,8,46,34,6,Sehari Penuh/5 hari,,2022/2023-2,0,6,0,1,2,0,0,7,2,8,0,0,0,2,6,1,5,2,5,1,0,0,0,1,1,2,6,6,0,0,0,1,0,0,0,SD 2013,1,1,1,1,1,1,Lainnya (Serat Optik),,,
D.I. Yogyakarta,Kab. Kulon Progo,Lendah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D071135D-2EF5-E011-A6EE-EB3538E329BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20403047,SD NEGERI 1 LENDAH,20403047,Kutan,JATIREJO,KEC. LENDAH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,125/KPTS/1991,01-01-1910,125/KPTS/1991,01-01-1910,Lihat SK Operasional,2016-05-02 14,B,0,1. Lainnya,2. Lainnya (Kabel),PLN,,,sdn1.lendah@gmail.com,,-7.934600000000,110.235400000000,9,38,31,6,Sehari Penuh/5 hari,,2022/2023-2,"2,200",3,0,1,4,7,2,0,0,3,1,3,2,6,3,1,3,5,1,0,2,1,0,2,3,2,7,0,3,0,3,1,0,0,0,SD 2013,1,1,1,1,1,1,Lainnya,,,
