prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Selatan,Kab. Banyuasin,Rambutan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4082EEBC-B839-44EB-9B87-7DC1DD4CE8CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10602727,MI AL IHSANIAH,10602727,DESA SUNGAI PINANG,DESA BARU,KEC. RAMBUTAN,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-3.034100000000,104.827500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Banyuasin,Rambutan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70437B52-8E95-4F0C-9E76-643DECE7A808,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70030526,MI AN-NUR,70030526,Jl. Palembang Tulung selapan Dusun I RT. 001,SUKA PINDAH,KEC. RAMBUTAN,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,990 TAHUN 2022,03-06-2022,990 TAHUN 2022,03-06-2022,Silakan Upload SK (link file tidak valid) => [217456-533147-https,2022-09-01 09,,"22,532",,2.,,,,,,.000000000000,.000000000000,0,17,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Banyuasin,Rambutan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72FF2B38-308D-4111-9907-D9A06AC00FBB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014252,MTs An-Nur,70014252,Jalan Pelembang Tulung Selapan Dusun I RT.01 Desa Suka Pindah,SUKA PINDAH,KEC. RAMBUTAN,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,,,485 TAHUN 2021,16-06-2021,485 TAHUN 2021,16-06-2021,Lihat SK Operasional,2022-06-09 22,,"22,532",,2.,,,,,,-3.084100000000,104.975300000000,0,31,13,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Banyuasin,Rambutan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07347AB0-E903-4F35-8EA0-8F2FD7B2646E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027801,MTs Azizah Sungai Dua,70027801,JLn. Teboan RT.08 Desa Sungai Dua,SUNGAI DUA,KEC. RAMBUTAN,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,,,B-856/KW.06.2.3/PP.07/12/2020,30-12-2020,B-856/KW.06.2.3/PP.07/12/2020,30-12-2020,Lihat SK Operasional,2023-05-12 14,,"2,151",,2.,,,,,,.000000000000,.000000000000,0,127,132,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Banyuasin,Rambutan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE8F6743-266E-4C59-AC59-65D403A93370,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727854,MTSS MARDHATILLAH,60727854,JL. Raya Propinsi,TANJUNG MERBU,KEC. RAMBUTAN,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,,,D/Wf/MTs/420/1999,20-07-1999,WF/6-c/PP.03.2/1568/1999,20-07-1999,Lihat SK Operasional,2022-05-31 08,C,"50,000",,2.,,,,,,-3.115285200000,104.902396200000,0,51,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Banyuasin,Rambutan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F3EC8ED-F55C-4D40-8BEC-E7B4D2CBFC87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036458,SD AL-BOCHARI RACHMAN SCHOOL,70036458,Jl. Meritai Perumahan Meritai Anggrek Indah,SUNGAI PINANG,KEC. RAMBUTAN,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/4584/Disdikbud-PSD/2022,27-12-2022,503/47/SIO-PSD/DPM-PTSP/2022,29-12-2022,Lihat SK Operasional,2023-01-06 08,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Banyuasin,Rambutan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4718EF9-89C3-4256-8507-842CA23E64D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982486,SD ISLAM AL - FAHD,69982486,Jalan Mayjen Noerdin Pandji Rt.11 Rw. 003,RAMBUTAN,KEC. RAMBUTAN,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ISLAM AL-FAHD,AF2358,8120212192128,22-11-2018,8120212192128,22-11-2018,Lihat SK Operasional,2018-11-29 12,A,"22,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,07115740830,sekolahislam.alfahd@gmail.com,,-3.092855000000,104.948194000000,25,146,131,11,Pagi/6 hari,,2022/2023-2,"3,300",11,1,1,2,0,0,27,1,25,0,0,0,0,25,0,22,3,24,0,1,0,0,0,0,7,18,11,0,0,0,1,0,0,0,2,2,3,2,1,1,SD 2013,Telkom Speedy,,,
Sumatera Selatan,Kab. Banyuasin,Rambutan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/006CFE41-1526-E111-A3EE-EF081C33AD94,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10600142,SDN 1 RAMBUTAN,10600142,Jalan Propinsi,PANGKALAN GELEBAK,KEC. RAMBUTAN,KAB. BANYUASIN,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,NOMOR 69 TAHUN 2019,15-05-2019,NOMOR 69 TAHUN 2019,15-05-2019,Silakan Upload SK,,C,"3,740",1. Axis,2. Telkomsel Flash,PLN,0,,sdn1rambutan@gmail.com,http,-3.070000000000,104.864100000000,9,116,80,8,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,5,1,0,3,4,0,4,1,5,4,0,5,4,3,0,1,0,1,0,4,4,5,0,5,1,0,0,1,0,0,1,2,1,2,1,1,SD 2013,Axis,,,
Sumatera Selatan,Kab. Banyuasin,Rambutan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B054FA41-1526-E111-839B-FBA0011413DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10600104,SDN 10 RAMBUTAN,10600104,JALAN KABUPATEN Km. 14,MENTEN,KEC. RAMBUTAN,KAB. BANYUASIN,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,NOMOR 69 TAHUN 2019,15-05-2019,NOMOR 69 TAHUN 2019,15-05-2019,Silakan Upload SK,,B,"7,140",1. Indosat IM3,2. Telkomsel Flash,PLN,,,sdn10rambutan@gmail.com,http,-3.060700000000,104.890500000000,9,116,82,8,Double Shift/6 hari,,2022/2023-2,900,7,0,1,3,5,3,0,1,4,1,3,1,4,5,0,7,2,0,1,3,2,0,2,1,2,7,7,0,0,0,0,1,0,0,2,1,1,1,1,2,SD 2013,Indosat IM3,,,
Sumatera Selatan,Kab. Banyuasin,Rambutan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70524542-1526-E111-AAD0-D33A5AAC08AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644704,SDN 11 RAMBUTAN,10644704,JALAN RAYA KABUPATEN,TANAH LEMBAK,KEC. RAMBUTAN,KAB. BANYUASIN,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,NOMOR 69 TAHUN 2019,15-05-2019,NOMOR 69 TAHUN 2019,15-05-2019,Silakan Upload SK,,C,"2,500",1. XL (GSM),2. Axis,PLN,,,sdn11rbt@ymail.com,http,-3.096900000000,104.982600000000,9,70,58,7,Pagi/6 hari,,2022/2023-2,450,3,0,1,0,2,3,0,4,8,0,1,0,3,6,0,9,0,1,4,3,0,0,1,0,4,5,0,0,3,3,0,0,1,0,1,1,1,1,2,1,SD 2013,XL (GSM),,,
