prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Kupang,Amabi Oefeto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3056ABE3-023C-E111-A37C-CBEFB09CBC3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300355,SD GMIT KAIRANE,50300355,KAIRANE,KAIRANE,KEC. AMABI OEFETO,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Yapenkris Sonaf Honis Kab. Kupang,AF9452,37/SK/YP-GMIT/III/2023,10-03-2023,37/SK/YP-GMIT/III/2023,10-03-2023,Lihat SK Operasional,2023-04-05 04,C,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdgkairane@yahoo.com,,-10.154800000000,123.944700000000,7,26,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,0,2,0,1,4,5,1,1,0,1,6,0,5,2,1,1,0,2,1,2,0,1,6,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
Nusa Tenggara Timur,Kab. Kupang,Amabi Oefeto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40FFC238-033C-E111-82CA-1D39FD861285,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300419,SD INPRES FATUKANUTU,50300419,Jl.jurusan Oemofa,FATUKNUTU,KEC. AMABI OEFETO,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,11/PB.SD/330-80,11-06-1980,11/PB.SD/330-80,01-07-1980,Silakan Upload SK,,C,"14,706",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdinpresfatuknutu@gmail.com,,-10.170500000000,123.899400000000,7,55,54,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"13,000",9,0,1,2,4,1,0,2,3,1,3,0,3,4,0,7,0,1,0,3,2,0,1,0,2,5,1,1,1,1,1,1,3,3,3,0,0,0,1,0,,,
Nusa Tenggara Timur,Kab. Kupang,Amabi Oefeto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/106EC238-033C-E111-8405-7776C3412AA0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300371,SD INPRES RAKNAMO,50300371,Raknamo,RAKNAMO,KEC. AMABI OEFETO,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1985/S/II-18/IX-79 P dan K,19-12-1962,1985/S/II-18/IX-79 P dan K,19-12-1962,Silakan Upload SK (link file tidak valid) => [486096-45642--],2021-08-05 10,C,"12,495",1. Telkomsel Flash,2. -,PLN,,,sdiraknamo21@gmail.com,http,-10.133200000000,123.903900000000,15,105,106,11,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,11,0,1,4,5,0,0,10,13,0,2,0,4,11,0,11,4,1,6,2,3,0,2,1,6,9,2,2,2,1,2,2,10,0,1,0,0,1,0,0,,,
Nusa Tenggara Timur,Kab. Kupang,Amabi Oefeto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30EFC138-033C-E111-B60B-972A05F1294A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300161,SD NEGERI BESLEU,50300161,Besleu,KUANHEUM,KEC. AMABI OEFETO,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-06-1967,,01-01-1910,Silakan Upload SK,,C,"6,600",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn_besleu@yahoo.co.id,,-10.172700000000,123.860400000000,13,66,68,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",11,0,0,0,10,0,0,3,4,3,6,0,3,10,0,8,5,1,2,3,1,0,3,3,4,9,1,1,1,1,1,2,10,1,0,0,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Kupang,Amabi Oefeto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00C472FA-A6FC-E111-93D8-AD46440671F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306401,SD NEGERI FATUTETA,50306401,FATUTETA,FATUTETA,KEC. AMABI OEFETO,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,90/SKEP/PAK/AK/2009,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"3,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnfatuteta@gmail.com,,-10.143700000000,123.848200000000,10,39,44,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,1,4,0,0,6,6,0,4,0,2,8,0,9,1,0,5,2,1,1,1,0,3,7,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
Nusa Tenggara Timur,Kab. Kupang,Amabi Oefeto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0A1C138-033C-E111-AE45-3BA2614C10DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306460,SD NEGERI KANINO,50306460,Niunbaun,NIUNBAUN,KEC. AMABI OEFETO,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1952,31-12-1952,,31-12-1952,Silakan Upload SK,,B,"4,724,102",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,imenuelbenu_guruntt@yahoo.co.id,,-10.137600000000,123.993900000000,8,46,53,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,0,0,4,0,0,4,4,0,4,0,2,6,0,8,0,0,2,2,2,1,1,0,1,7,1,1,1,1,1,1,0,6,0,0,0,0,0,1,,,
Nusa Tenggara Timur,Kab. Kupang,Amabi Oefeto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8076C438-033C-E111-B2DA-E933D379F841,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306461,SD NEGERI KARISIN,50306461,KARISIN,OEFETO,KEC. AMABI OEFETO,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,02/P.b- SD/01-88,01-07-1988,02/P.b- SD/01-88,01-07-1988,Silakan Upload SK (link file tidak valid) => [681983-269079--],2022-08-22 00,B,"10,000",1. Lainnya,2. -,PLN,,,sdnkarisin123@gmail.com,,-10.153700000000,123.879200000000,8,56,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,6,0,0,2,3,0,0,5,5,1,2,0,2,6,0,6,2,2,0,3,2,1,0,0,3,5,1,1,1,1,1,1,0,6,0,0,0,0,0,1,,,
Nusa Tenggara Timur,Kab. Kupang,Amabi Oefeto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C09D83DC-C666-E211-BA26-AB2EDA1F00F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69757518,SD NEGERI SUFMUTI,69757518,"Dusun III Sufa, RT/RW",FATUKNUTU,KEC. AMABI OEFETO,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,343/KEP/HK/2011,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"30,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnsufmuti2010@gmail.com,,-10.178800000000,123.915200000000,9,33,21,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,4,2,0,3,6,1,2,0,3,6,1,6,2,0,0,5,2,1,0,1,4,5,1,1,1,1,1,1,2,4,0,0,0,0,1,0,,,
Nusa Tenggara Timur,Kab. Kupang,Amabi Oefeto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4099EC79-9356-46DD-8269-E4347703798B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786217,SD NEGERI TAITNAMA,69786217,KUANHEUM,KUANHEUM,KEC. AMABI OEFETO,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,122/KEP/HK/2013,04-04-2013,122/KEP/HK/2013,04-04-2013,Silakan Upload SK,,C,"15,625",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeritaitnama@gmail.com,,-10.190600000000,123.863000000000,8,25,29,6,SD 2013,Double Shift/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,2,0,3,0,0,5,5,1,0,2,1,7,0,4,4,0,5,1,0,0,1,1,2,6,1,1,1,1,1,1,0,0,3,2,0,1,1,0,,,
Nusa Tenggara Timur,Kab. Kupang,Amabi Oefeto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10F672FA-A6FC-E111-A4CE-3F33BEA25FAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306417,SD NEGERI TOBATAN,50306417,FATUKANUTU,FATUKNUTU,KEC. AMABI OEFETO,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,191/SKEP/HK/2009,18-06-2009,191/SKEP/HK/2009,18-06-2009,Silakan Upload SK,,C,"7,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,http,-10.163000000000,123.915900000000,7,60,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",4,0,1,1,2,1,0,4,5,1,1,0,3,4,0,5,2,2,0,1,3,0,1,0,4,3,1,1,1,1,1,1,0,3,1,2,0,1,0,0,,,
