prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Sikka,Mapitara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00C82539-033C-E111-87B9-EDDE47DC4057,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302408,SD INPRES HALE,50302408,Hale,HALE,KEC. MAPITARA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-10-1984,,01-01-1910,Silakan Upload SK,,B,"1,610",1. -,2. -,PLN,,,sdinpreshale@gmail.com,,-8.707200000000,122.472900000000,10,50,41,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",4,0,1,1,6,1,0,3,6,1,3,0,3,7,0,9,1,0,4,4,0,0,1,1,4,6,1,1,1,1,1,1,0,3,1,2,0,0,1,0,,,
Nusa Tenggara Timur,Kab. Sikka,Mapitara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70462539-033C-E111-A20F-7978BD93D1F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302375,SD INPRES HEBING,50302375,Hebing,HEBING,KEC. MAPITARA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,07-01-1980,,01-01-1910,Silakan Upload SK,,B,"2,800",1. -,2. -,PLN,,,sdihebing92@gmail.com,,-8.722600000000,122.456600000000,11,32,32,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,12,0,2,0,7,0,0,4,6,3,2,0,0,11,0,10,1,2,1,5,2,0,1,0,2,9,1,1,1,1,1,1,0,8,4,0,0,1,1,0,,,
Nusa Tenggara Timur,Kab. Sikka,Mapitara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1079F739-033C-E111-8EB7-E9AA508BCD75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302427,SD KATOLIK HALE,50302427,Watuwolod,HALE,KEC. MAPITARA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persekolahan Umat Katolik Kabupaten Sikka (SANPUKAT),AM5504,81,07-10-1960,DPMPTSP.421/01/III/2023,01-03-2023,Lihat SK Operasional,2023-05-10 10,,"1,408",1. -,2. -,PLN,,,sdkhale143@gmail.com,,-8.707200000000,122.468700000000,8,38,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,3,0,4,2,6,2,0,0,0,8,0,5,3,1,2,0,2,0,2,1,2,6,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Nusa Tenggara Timur,Kab. Sikka,Mapitara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3045F739-033C-E111-84C3-172ABDE8A8CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302469,SD KATOLIK LERE,50302469,Lere,EGON GAHAR,KEC. MAPITARA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persekolahan Umat Katolik Kabupaten Sikka (SANPUKAT),AM5504,81 Tahun 1981,01-08-1952,,01-01-1910,Silakan Upload SK,,B,546,1. -,2. -,PLN,,,sdk058lere@gmail.com,,-8.707800000000,122.440000000000,5,62,39,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,8,0,0,2,1,0,4,0,4,0,1,0,1,4,0,4,1,0,0,2,0,2,1,0,1,4,1,1,1,1,1,1,6,2,0,0,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Sikka,Mapitara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F02FF739-033C-E111-A899-852D5D353D02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302173,SD KATOLIK NATAKOLI,50302173,Natakoli,NATAKOLI,KEC. MAPITARA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persekolahan Umat Katolik Kabupaten Sikka (SANPUKAT),AM5504,C-132.HT.01.02.TH 2007,11-04-1981,DPMPTSP.421/01/III/2023,11-04-1981,Lihat SK Operasional,2023-04-19 08,C,"2,516",1. Telkomsel Flash,2. -,PLN,,,sdknatakoli73@gmail.com,,-8.716700000000,122.431100000000,8,63,62,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",10,0,1,0,1,0,4,3,7,1,0,0,1,7,0,5,3,1,2,3,1,1,0,0,2,6,1,1,1,1,1,1,6,4,0,0,0,0,1,0,,,
Nusa Tenggara Timur,Kab. Sikka,Mapitara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/205AF739-033C-E111-9E4E-CB7C43242A63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302122,SD KATOLIK WATUBALER,50302122,WATUBALER,HEBING,KEC. MAPITARA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persekolahan Umat Katolik Kabupaten Sikka (SANPUKAT),AM5504,81,11-04-1981,,21-09-2006,Silakan Upload SK,,B,"5,264",1. -,2. Telkomsel Flash,PLN,,,sdkwatubaler@yahoo.co.id,,-8.710400000000,122.464300000000,8,46,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,10,0,1,2,1,0,6,2,7,1,0,0,0,8,1,4,3,3,2,0,1,0,1,1,1,7,1,1,1,1,1,1,0,0,10,1,0,1,0,0,,,
Nusa Tenggara Timur,Kab. Sikka,Mapitara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80F12539-033C-E111-9794-19B7D1F1524E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302150,SD NEGERI GALIT,50302150,Hebing,HEBING,KEC. MAPITARA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,02-05-1987,,01-01-1910,Silakan Upload SK,,C,"3,000",1. Linknet,2. Telkomsel Flash,PLN,,,sdngalit@yahoo.com,,-8.723000000000,122.445200000000,7,41,35,6,SD 2013,Pagi/6 hari,,2022/2023-2,Linknet,"1,300",6,0,1,0,4,0,0,3,3,0,4,0,2,5,0,6,1,0,1,1,0,3,1,1,1,6,1,1,1,1,1,1,6,0,0,0,0,0,1,0,,,
Nusa Tenggara Timur,Kab. Sikka,Mapitara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0052639-033C-E111-A645-1DB76E6E02B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302152,SD NEGERI GLAK,50302152,Glak,HALE,KEC. MAPITARA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,CXLIV/SDN GLAK/1987,20-07-1987,,01-01-1910,Silakan Upload SK,,C,"2,459",1. Telkom Speedy,2. -,Tidak Ada,,,sdnglak12@gmail.com,,-8.681500000000,122.251700000000,8,33,24,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,0,12,0,0,0,5,0,0,3,5,2,0,1,3,5,0,3,5,1,3,3,0,0,0,1,2,6,1,1,1,1,1,1,5,1,6,0,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Sikka,Mapitara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/806098DA-B7D6-E111-ABB8-7BF9BF0B45B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50309265,SDN BAOKRENGET,50309265,Baokrenget,EGON GAHAR,KEC. MAPITARA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,2451HK12011,07-10-2011,,31-10-2011,Silakan Upload SK,,C,"2,320",1. -,2. -,PLN,,,sdnbaokrenget@gmail.com,,-8.691400000000,122.436000000000,8,46,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,8,0,1,1,6,0,0,2,4,2,2,0,1,7,0,7,1,1,1,3,3,0,0,0,2,6,1,1,1,1,1,1,0,0,8,3,0,0,1,1,,,
Nusa Tenggara Timur,Kab. Sikka,Mapitara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/100C9CDA-B7D6-E111-9630-719593D0E9B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50309266,SDN UMATAWU,50309266,Umatawu,NATAKOLI,KEC. MAPITARA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,245/HK/2011,07-11-2011,245/HK/2011,07-11-2011,Silakan Upload SK,,C,"5,000",1. -,2. -,PLN,,,umatawusdn22@gmail.com,,-8.716400000000,122.407700000000,7,25,25,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,5,1,0,1,4,3,0,0,2,5,0,5,2,1,2,1,1,0,1,1,2,5,1,1,1,1,1,1,0,0,6,0,0,0,1,0,,,
