prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Jember,Kencong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8634790-F216-4EF6-A90C-C6977320CE37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993532,MI NU NURUL FATTAH,69993532,DUSUN KRAJAN II,KEC. KENCONG,KAB. JEMBER,PROV. JAWA TIMUR,INDONESIA,SWASTA,MI,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-8.333653800000,113.462861700000,0,51,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kencong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBD2093D-2184-40ED-868B-4FF6D7A70854,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994656,MI TAHFID ADZ-DZIKIR,69994656,JL. YOS SUDARSO NO. 08 RT 002 RW 002 ROWO INDAH AJUNG JEMBER,KEC. KENCONG,KAB. JEMBER,PROV. JAWA TIMUR,INDONESIA,SWASTA,MI,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-8.207743400000,113.727180100000,0,31,14,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kencong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/934510A3-3891-41C5-BE06-EAAFBD8FB85D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027674,MI UNGGULAN AL-IKHLASH ASSUNNIYYAH,70027674,Jl. Hasanuddin No.103 Wonorejo Kencong Jember,WONOREJO,KEC. KENCONG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,,,440 TAHUN 2021,10-05-2021,Silakan Upload SK (link file tidak valid) => [198705-486965-https,2022-04-04 23,,0,,2.,,,,,,-8.304058800000,113.376138800000,0,15,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kencong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4C74654-C043-4430-8E29-CFD9BB6DF97B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715603,MIS AS-SYAFIIYYAH 01,60715603,JL. KARTINI 144 WONOREJO,WONOREJO,KEC. KENCONG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,K/25/CXXIII/8692,01-09-1937,Kd.13.09/4/PP.07/1947/2010,01-07-2010,Lihat SK Operasional,2015-12-29 06,B,0,,2.,,,,,,-8.283800000000,113.381500000000,0,74,70,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kencong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57F81B47-A854-460D-9816-C83448E6F481,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715604,MIS AS-SYAFIIYYAH 02,60715604,JL. KARTINI 144 WONOREJO,WONOREJO,KEC. KENCONG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,L.m./3/5178/A/1983,29-03-1983,Kd.13.09/4/PP.07/1948/2010,01-07-2010,Lihat SK Operasional,2015-12-14 08,B,0,,2.,,,,,,-8.283900000000,113.381400000000,0,71,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kencong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84002A83-77D6-4389-894D-C360CFA4E5AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715595,MIS ASSUNNIYYAH,60715595,JL.SENGAN GUMUKTOPI,KENCONG,KEC. KENCONG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Jember,AX6512,Mm.23.00/05.00/pp.03.1/239/1993,01-07-1993,Kd.13.09/4PP/07/1939/2010,01-07-2010,Silakan Upload SK (link file tidak valid) => [43329-188672-348803-144401704-1811218549.PDF],2015-12-23 11,C,0,,2.,,,,,,-8.245800000000,113.362500000000,0,42,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kencong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7F0127A-FA8B-4EE8-87A4-CD451C91367B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715596,MIS ASSUNNIYYAH 45,60715596,JL. PANTAI PASEBAN,PASEBAN,KEC. KENCONG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Jember,AX6512,Kd.03.09/4/PP.07/1940/2010-,01-07-2010,Kd.03.09/4/PP.07/1940/2010-,01-07-2010,Lihat SK Operasional,2015-12-23 11,B,0,,2.,,,,,,-8.313300000000,113.348300000000,0,53,64,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kencong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C67B5EF-E2C2-4515-A552-D782EF052D64,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715597,MIS HASYIM ASYARI,60715597,JLN.ANJASMARA NO.3B KENCONG,KENCONG,KEC. KENCONG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Jember,AX6512,Kd.13.09/4/MI/146/2010,01-07-2010,Kd.13.90/4/PP.07/1941/2010,01-07-2010,Lihat SK Operasional,2015-12-30 09,B,0,,2.,,,,,,-8.322403000000,113.359393000000,0,75,71,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kencong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFEBD4EB-EF4A-4AD4-B3DB-0BA3EE62F9B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715598,MIS JAWAHIRUL ULUM,60715598,"JALAN PANTAI PASEBAN NO. 15 CAKRU, KENCONG - JEMBER",CAKRU,KEC. KENCONG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Jember,AX6512,LP.Maarif/pp/202/A-VIII/VII/1973,01-01-1971,kd.13.09/4/PP.07/1942/2010,01-07-2010,Lihat SK Operasional,2016-01-06 12,B,0,,2.,,,,,,-8.288200000000,113.402600000000,0,53,57,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kencong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88B5DFD3-50E5-494C-AAFF-E6F62FABFB4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715599,MIS MIMA MIFTAHUL HUDA,60715599,DUSUN JATISARI,WONOREJO,KEC. KENCONG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Jember,AX6512,MIS/09.0148/2016,14-07-2016,L.m/3/9590/A/1978,20-03-1978,Lihat SK Operasional,2018-10-29 22,B,0,,2.,,,,,,-8.306800000000,113.374300000000,0,52,34,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
