prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Barat,Kab. Lima Puluh Koto,Akabiluru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73DCCBD3-91DA-47AB-AE21-4839A6B8E372,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704163,MIS PILADANG,60704163,PILADANG,PAUAH SANGIK,KEC. AKABILURU,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.188054000000,100.488779000000,0,118,131,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Lima Puluh Koto,Akabiluru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4489874-A6E2-4F43-A7C2-5CAE24E2ED46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311280,MTSN 6 LIMA PULUH KOTA,10311280,JALAN RAYA BUKITTINGGI KM 8,KOTO TANGAH BATU HAMPA,KEC. AKABILURU,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,kma no 24 tahun 1993,25-10-1993,kma no 24 tahun 1993,25-10-1993,Lihat SK Operasional,2018-04-17 15,A,"1,395",,2.,,,,,,-.344007000000,100.629845000000,0,275,304,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Lima Puluh Koto,Akabiluru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A08B2357-1D32-446D-9A82-21642747848C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311258,MTSS PP. AL-MANAAR,10311258,BATUHAMPAR,BATU HAMPA,KEC. AKABILURU,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.251348000000,100.558822000000,0,182,237,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Lima Puluh Koto,Akabiluru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0AAA81B-9D6E-4BB4-A4EE-B6BD9BC9210B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028397,SD ISLAM BAITUN NAIM,70028397,SEBERANG PARIT,KOTO TANGAH BATU HAMPA,KEC. AKABILURU,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN LENTERA BAITUN NAIM,AX3067,AHU-0009520.AH.01.04.TAHUN2021,06-04-2021,420/872/3/DPK-LK/III-2022,29-03-2022,Lihat SK Operasional,2022-04-25 23,,0,,2.,,,,,,.000000000000,.000000000000,4,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,3,1,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,SD 2013,,,,,,,,,,
Sumatera Barat,Kab. Lima Puluh Koto,Akabiluru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00054579-2FF5-E011-AE08-0967F06BA3EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304207,UPTD SD NEGERI 01 BATUHAMPAR,10304207,Batuhampar,BATU HAMPA,KEC. AKABILURU,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1930,01-01-1930,1935,31-08-2012,Lihat SK Operasional,2020-03-20 11,B,960,1. Telkomsel Flash,2. Lainnya,PLN,,,sdn01.batuhampa@gmail.com,,-.246400000000,100.550400000000,8,44,49,6,Pagi/6 hari,,2022/2023-2,"1,299",5,0,0,2,5,2,0,1,4,1,1,2,6,2,0,7,1,3,1,0,0,0,2,2,1,7,0,5,0,0,0,0,0,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sumatera Barat,Kab. Lima Puluh Koto,Akabiluru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60117D78-2FF5-E011-B2DA-0D5F57137D33,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304253,UPTD SD NEGERI 01 DURIAN GADANG,10304253,Jorong Beringin Durian Gadang,DURIAN GADANG,KEC. AKABILURU,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1964,,01-01-1910,Lihat SK Operasional,2020-02-29 11,B,"2,250",1. Lainnya (Kabel),2. Lainnya (Kabel),PLN,,,sdn02batuhampa@yahoo.co.id,,-.242900000000,100.556900000000,7,37,24,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,3,2,0,2,4,0,2,1,4,3,0,5,2,2,1,1,0,1,1,1,1,6,0,0,6,0,0,0,1,0,SD 2013,1,1,1,1,1,1,Lainnya (Kabel),,,
Sumatera Barat,Kab. Lima Puluh Koto,Akabiluru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0037D78-2FF5-E011-BC9E-6FBA720800A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304219,UPTD SD NEGERI 01 KOTO TANGAH BATU HAMPAR,10304219,KOTO TANGAH BATU HAMPAR,KOTO TANGAH BATU HAMPA,KEC. AKABILURU,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1948,01-01-1948,1948,01-01-1910,Lihat SK Operasional,2019-10-05 06,A,"3,687",1.,2.,PLN,,,,,-.263100000000,100.558800000000,8,48,48,6,Pagi/6 hari,,2022/2023-2,"1,300",9,0,1,2,6,0,0,2,2,0,2,4,7,1,0,4,4,0,1,1,0,1,2,3,1,7,6,0,3,0,1,0,0,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sumatera Barat,Kab. Lima Puluh Koto,Akabiluru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60094679-2FF5-E011-B79D-170B9BFA736D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301400,UPTD SD NEGERI 01 PAUH SANGIK,10301400,Pauh Sangik,PAUAH SANGIK,KEC. AKABILURU,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Lihat SK Operasional,2020-06-30 14,B,"2,207",1.,2.,PLN,,,,,-.164100000000,100.481300000000,8,33,28,6,Pagi/6 hari,,2022/2023-2,900,8,0,0,2,6,0,0,2,4,1,2,1,6,2,0,7,1,1,2,1,0,0,2,2,1,7,0,0,8,0,0,0,0,0,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Sumatera Barat,Kab. Lima Puluh Koto,Akabiluru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60667D78-2FF5-E011-8707-F70C23DF4406,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304230,UPTD SD NEGERI 01 SARIAK LAWEH,10304230,Sd N01 Sariak Laweh,SARIAK LAWEH,KEC. AKABILURU,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1947,,01-01-1910,Silakan Upload SK,,B,792,1. Lainnya (Kabel),2. Lainnya (Kabel),PLN,,,uptdsdn01sariaklaweh@gmail.com,,-.209700000000,100.515300000000,9,33,33,6,Siang/6 hari,,2022/2023-2,450,6,0,0,2,6,0,0,3,3,1,3,2,7,2,0,9,0,2,0,1,0,0,3,3,2,7,0,6,0,0,0,0,0,0,SD 2013,1,1,1,1,1,1,Lainnya (Kabel),,,
Sumatera Barat,Kab. Lima Puluh Koto,Akabiluru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60C84579-2FF5-E011-9DE8-71C05C6FEDFB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301398,UPTD SD NEGERI 01 SUAYAN,10301398,Suayan,SUAYAN,KEC. AKABILURU,KAB. LIMA PULUH KOTO,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Lihat SK Operasional,2019-10-08 10,A,"1,782",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,0,sdn01suayanrandah@gmail.com,,-.178700000000,100.489500000000,10,87,84,9,Pagi/6 hari,,2022/2023-2,"1,300",12,0,1,4,7,1,0,2,4,0,3,3,9,1,0,10,0,1,1,1,2,1,2,2,1,9,0,12,0,0,0,1,0,0,SD 2013,2,1,2,1,2,1,Telkomsel Flash,,,
