prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Tenggara,Kab. Kolaka Utara,Porehu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1062EDC9-30F5-E011-9093-DD78BFE5C356,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402251,SD Negeri 1 Porehu,40402251,Jln. Pendidikan,BANGSALA,KEC. POREHU,KAB. KOLAKA UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0189 1900 40004,01-08-1964,20 Tahun 2020,29-06-2020,Silakan Upload SK,,B,"21,609",1. -,2. -,PLN,,,sdn1porehu@yahool.com,,-3.053100000000,121.229700000000,7,52,32,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,4,0,0,3,4,0,3,0,3,4,0,5,2,3,0,1,1,1,1,0,2,5,1,1,1,1,1,1,6,0,0,0,0,0,0,0,,,
Sulawesi Tenggara,Kab. Kolaka Utara,Porehu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A044EEC9-30F5-E011-87DD-B704C11DCA3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402154,SD Negeri 2 Porehu,40402154,Jln. Pendidikan,POREHU,KEC. POREHU,KAB. KOLAKA UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,018912800400043,31-12-1984,20 Tahun 2020,29-06-2020,Silakan Upload SK,,C,"3,160",1. -,2. -,PLN,,,sdn2porehu@gmail.com,,-3.036400000000,121.207700000000,7,42,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,5,0,0,1,2,2,0,3,6,0,1,0,3,4,0,6,1,1,3,1,0,0,2,0,1,6,1,1,1,1,1,1,4,0,1,2,0,0,0,1,,,
Sulawesi Tenggara,Kab. Kolaka Utara,Porehu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0053EEC9-30F5-E011-AF70-1BE756B237DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402205,SD Negeri 3 Porehu,40402205,Jln. Pendidikan,TANGGA RURU,KEC. POREHU,KAB. KOLAKA UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-10-1981,20 Tahun 2020,29-06-2020,Silakan Upload SK,,B,"4,221",1. -,2. -,PLN,,,sdntanggaruru@gmail.com,,-3.017300000000,121.142700000000,11,29,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,4,0,1,0,5,1,0,5,7,2,2,0,3,8,2,6,3,3,2,3,0,0,3,0,2,9,1,1,1,1,1,1,0,4,0,3,0,0,1,0,,,
Sulawesi Tenggara,Kab. Kolaka Utara,Porehu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90D2E2C9-30F5-E011-A2C9-AD0BBD530499,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402204,SD Negeri 4 Porehu,40402204,Jln. Pendidikan,PONGGI,KEC. POREHU,KAB. KOLAKA UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,12-07-1982,20 Tahun 2020,29-06-2020,Silakan Upload SK,,A,"5,100",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,thomasasyer@gmail.com,,-2.991800000000,121.191000000000,9,35,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,8,0,0,0,5,1,0,3,4,3,2,0,4,5,0,7,2,2,0,1,4,1,1,0,2,7,1,1,1,1,1,1,1,7,0,0,0,0,0,0,,,
Sulawesi Tenggara,Kab. Kolaka Utara,Porehu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0A4EDC9-30F5-E011-99B8-111E5BCB61D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402196,SD Negeri 5 Porehu,40402196,Jln. Pendidikan,LARUI,KEC. POREHU,KAB. KOLAKA UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,31-12-1967,20 Tahun 2020,29-06-2020,Silakan Upload SK,,B,"4,200",1. -,2. -,PLN,,,sdn1larui@yahoo.co.id,,-2.947200000000,121.136300000000,6,54,40,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,3,1,0,2,4,0,2,0,3,3,0,5,1,1,2,1,0,2,0,0,2,4,1,1,1,1,1,1,0,6,0,0,0,0,1,0,,,
Sulawesi Tenggara,Kab. Kolaka Utara,Porehu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10E3EEC9-30F5-E011-B57C-6198C64BC7ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402207,SD Negeri 6 Porehu,40402207,Jln. Pendidikan,TOBELA,KEC. POREHU,KAB. KOLAKA UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,043/320/2000,27-07-2000,20 Tahun 2020,29-06-2020,Silakan Upload SK,,B,"2,670",1. -,2. -,PLN,,,sdnegeri1toela@gmail.com,,-3.098900000000,121.324300000000,11,82,61,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,7,0,1,0,3,2,0,6,9,1,1,0,2,9,0,3,8,2,2,2,2,3,0,0,3,8,1,1,1,1,1,1,0,7,0,0,0,0,1,0,,,
Sulawesi Tenggara,Kab. Kolaka Utara,Porehu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90F9D9E7-BFC5-E111-A381-95D3F2482760,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404908,SD Negeri 7 Porehu,40404908,Jln. Pendidikan,TINUNA,KEC. POREHU,KAB. KOLAKA UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,20 Tahun 2020,29-06-2020,Silakan Upload SK (link file tidak valid) => [441256-29140--],2021-04-27 08,C,"1,250",1. -,2. Indosat IM3,PLN,,,sdntinuna@gmail.com,,-2.907300000000,121.094700000000,6,45,43,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,0,0,0,0,0,3,0,3,6,0,0,0,0,6,0,3,3,0,1,2,2,1,0,0,3,3,1,1,1,1,1,1,0,0,0,5,0,0,0,1,,,
Sulawesi Tenggara,Kab. Kolaka Utara,Porehu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70C7D9E7-BFC5-E111-905D-4776B0AE9008,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404689,SD Negeri 8 Porehu,40404689,Jln. Pendidikan,TOBELA,KEC. POREHU,KAB. KOLAKA UTARA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,20 Tahun 2020,29-06-2020,Silakan Upload SK,,A,"2,500",1. -,2. -,PLN,,,sdn1sarambu@gmail.com,,-2.994800000000,121.175600000000,7,40,44,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,1,4,0,2,6,1,0,0,3,4,0,5,2,1,1,2,3,0,0,0,0,7,1,1,1,1,1,1,0,6,0,0,0,0,1,0,,,
Sulawesi Tenggara,Kab. Kolaka Utara,Porehu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30F2B9CA-30F5-E011-AB9D-79745F6AD389,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402191,SMP Negeri 9 Kolaka Utara,40402191,Jln. Pendidikan,POREHU,KEC. POREHU,KAB. KOLAKA UTARA,PROV. SULAWESI TENGGARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,141/2002,31-12-2000,20 Tahun 2020,29-06-2020,Silakan Upload SK,,B,"10,800",1. -,2. -,PLN,,,smpnbatuputih11@gmail.com,,-3.081000000000,121.270200000000,15,75,58,6,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",9,1,1,1,5,1,0,9,10,0,3,2,6,9,0,10,5,4,3,1,4,1,1,1,5,10,,,,,,,3,4,2,0,1,0,0,0,2,2,2
Sulawesi Tenggara,Kab. Kolaka Utara,Porehu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A002B4CA-30F5-E011-BAF6-157C2CBEDA9E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404701,SMP Negeri Satu Atap 10 Kolaka Utara,40404701,Jln. Tobela,TOBELA,KEC. POREHU,KAB. KOLAKA UTARA,PROV. SULAWESI TENGGARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,043/317/2008,27-07-2009,20 Tahun 2020,29-06-2020,Silakan Upload SK,,C,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smpsataptobela@Yahoo.co.id,,-3.091800000000,121.239200000000,9,35,27,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,1,0,3,1,0,5,8,0,1,0,2,7,0,8,1,3,3,0,1,2,0,0,3,6,,,,,,,2,0,0,1,1,0,0,0,1,1,1
