prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Kendal,Ringinarum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61560B20-F3FB-4B8C-8F8F-396A5E03FF97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70024971,MI NU 75 HIDAYATUL FALAH,70024971,DSN KUMPULSARI RT 02/02 WUNGUREJO,WUNGUREJO,KEC. RINGINARUM,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,,,585 TAHUN 2021,25-05-2021,Silakan Upload SK (link file tidak valid) => [189346-291896-https,2022-01-21 18,,0,,2.,,,,,,.000000000000,.000000000000,0,8,4,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Kendal,Ringinarum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC900C1E-DE0C-42E1-855C-1B7503C9037A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713130,MIS MUHAMMADIYAH CARUBAN,60713130,Jl. Weleri-Gemuh KM. 02 Desa Caruban Kecamatan Ringinarum Kabupaten Kendal,CARUBAN,KEC. RINGINARUM,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kendal,AO5429,WK/5.6/112/pgm/MI/1990,20-11-1990,Nomor 1018 Tahun 2021,20-08-2021,Lihat SK Operasional,2022-01-07 09,B,0,,2.,,,,,,-6.968300000000,110.096200000000,0,106,115,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Kendal,Ringinarum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C88B4E16-BA02-4328-BC56-177204F2E994,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713133,MIS MUHAMMADIYAH PURWOREJO,60713133,JL.MADRASAH  DESA PURWOREJO,PURWOREJO,KEC. RINGINARUM,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kendal,AO5429,LK/3.C/4005/pgm.MI/1981,02-01-1981,NOMOR 597 TAHUN 2017,16-02-2017,Lihat SK Operasional,2022-01-14 06,B,0,,2.,,,,,,-6.977200000000,110.119700000000,0,41,52,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Kendal,Ringinarum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A95C889-6280-4BFD-8045-C288B86A3B34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713132,MIS NU 34 ROWOBRANTEN,60713132,"ROWOBRANTEN,RT.04 RW.04",ROWOBRANTEN,KEC. RINGINARUM,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Wk/5.b/111/pgm/mi/1990,20-11-1990,Wk/5.b/111/pgm/mi/1990,20-11-1990,Lihat SK Operasional,2016-07-06 18,B,0,,2.,,,,,,-6.985400000000,110.128300000000,0,59,66,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Kendal,Ringinarum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07C96647-3114-486D-954B-72D2E79E486C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713134,MIS NU 37 MOJO,60713134,Jl. Mojo Agung RT 002 RW 007 Desa Mojo Kecamatan Ringinarum Kabupaten Kendal,MOJO,KEC. RINGINARUM,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,Wk/5.B/109/Pgm/MI/1990,20-11-1990,Wk/5.B/109/Pgm/MI/1990,20-11-1990,Silakan Upload SK (link file tidak valid) => [725064-402013--],2022-10-21 08,A,0,,2.,,,,,,-6.982200000000,110.131000000000,0,70,58,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Kendal,Ringinarum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1CED39A-189A-4533-AAE0-5426405EC3E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713131,MIS NU 63 PAGERDAWUNG,60713131,JL. MASJID PAGERDAWUNG,PAGERDAWUNG,KEC. RINGINARUM,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,wk/5b/pgm/MI/02/1993,07-01-1993,-WK/5B/PGM/mi/02/1993,07-01-1993,Lihat SK Operasional,2016-09-07 07,B,"2,000",,2.,,,,,,-6.971516700000,110.114687400000,0,67,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Kendal,Ringinarum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/705A2E83-D627-4166-9C58-9FFD14FDC0FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713135,MIS NU 69 TEJOREJO,60713135,DK. SONO DS. TEJOREJO RINGINARUM,TEJOREJO,KEC. RINGINARUM,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Kd.11.24/4/PP.03.2/00817/2012,15-03-2012,Kd.11.24/4/PP.03.2/00817/2012,15-03-2012,Lihat SK Operasional,2016-06-28 09,B,0,,2.,,,,,,-6.997400000000,110.093400000000,0,61,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Kendal,Ringinarum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90E441E0-2590-46C6-A688-ADA20AF40472,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69927663,MIS NU 72 UNGGULAN AL FADHLU,69927663,RT 5 RW 2 Krajan,KEDUNGASRI,KEC. RINGINARUM,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,Kw/MI/23/2015,02-03-2015,Kw/MI/23/2015,02-03-2015,Lihat SK Operasional,2016-06-20 10,B,0,,2.,,,,,,-7.013400000000,110.106300000000,0,29,21,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Kendal,Ringinarum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40B51B58-2DF5-E011-B2FA-99F60761E2AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331073,SD N 2 KEDUNGGADING,20331073,Jalan Kyai Cabe No.3,KEDUNGGADING,KEC. RINGINARUM,KAB. KENDAL,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,07-01-1986,420/21057/Disdikbud,01-01-1910,Silakan Upload SK (link file tidak valid) => [346317-944393--],2020-08-27 15,B,0,1. -,2. Telkom Speedy,PLN,,,Sdn2kedunggading@yahoo.co.id,,-6.996100000000,110.120300000000,8,42,38,6,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,4,3,0,1,4,1,2,1,4,4,0,5,3,1,1,2,1,0,0,3,3,5,0,0,6,0,0,0,1,0,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Jawa Tengah,Kab. Kendal,Ringinarum,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/209B1B58-2DF5-E011-95BF-7B03805EB1DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20322403,SD N 2 NGAWENSARI,20322403,Ngawensari,NGAWENSARI,KEC. RINGINARUM,KAB. KENDAL,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,5814821981,07-01-1982,4212003XI421985,01-03-1985,Lihat SK Operasional,2020-08-24 20,B,0,1. Smartfren,2. Lainnya,PLN,0,,sdn2ngawensari@yahoo.com,,-6.980500000000,110.100600000000,5,62,46,6,Pagi/6 hari,,2022/2023-2,"2,200",6,0,1,2,2,2,0,1,3,0,2,0,3,2,0,4,1,1,1,1,1,0,1,0,1,4,0,6,0,0,0,0,1,0,SD 2013,Smartfren,1,1,1,1,1,1,,,
