prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A5D1C94-8240-4A06-85E1-2D3785D664E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715588,MIS AL - AZHAR,60715588,JL. W. MONGINSIDI GG. PESANTREN KAUMAN MUKTISARI,TEGAL BESAR,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,06,02-07-1996,Kd.13.09/4/PP.07/1933/2010,01-07-2010,Lihat SK Operasional,2016-08-15 10,B,0,,2.,,,,,,-8.206500000000,113.700900000000,0,106,118,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F6E6361-1AA9-457B-AF3A-EE80E84842BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715587,MIS AL - HIDAYAH,60715587,JL.OTISTA NO.177 MANGLI KALIWATES JEMBER,MANGLI,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,Kd.13.09/4/PP.07/1932/2010,01-07-2010,Lm.33630A1978,20-03-1978,Lihat SK Operasional,2016-01-14 08,B,0,,2.,,,,,,-8.165800000000,113.645900000000,0,231,223,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/064BEA62-1C11-44E9-8FD4-5F33B6B61256,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715589,MIS BUSTANUL ULUM 14,60715589,JL. JAYANEGARA IA/4 JEMBER KIDUL,JEMBER KIDUL,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,AHU-0006338.AH.01.04.TAHUN 2015,30-04-2015,MIS/09.0139/2016,14-07-2016,Lihat SK Operasional,2021-04-30 00,C,0,,2.,,,,,,-8.195976000000,113.648488000000,0,36,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F8F02E6-2409-4D19-B05E-1C037271CD3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715593,MIS MIMA 01 KH.SHIDDIQ,60715593,JL.KH.SHIDDIQ NO. 42 JEMBER KIDUL KALIWATES JEMBER,JEMBER KIDUL,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Jember,AX6512,kd.13.09/4/PP.07/1938/2010,01-01-1901,MIS/09.0143/2016,01-07-2010,Lihat SK Operasional,2019-11-08 01,A,0,,2.,,,,,,-8.176000000000,113.693200000000,0,352,346,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41B89A66-1B5E-4206-8FCE-65A867947DCD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715592,MIS MIMA CONDRO,60715592,JLN. GAJAH MADA XIX/13 JEMBER,KALIWATES,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,10,05-10-2006,MIS/09.0142/2016,14-07-2016,Lihat SK Operasional,2022-07-06 12,B,0,,2.,,,,,,-8.176800000000,113.684600000000,0,152,155,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E24A3927-233B-42BF-854E-7D5DAB15685F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715590,MIS RAUDLATUL AKBAR,60715590,JL. BASUKI RAHMAT 58 JEMBER,TEGAL BESAR,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,"Kd.13,09/4/PP.07/1935/2010",01-07-2010,Kd.13.09/4/MI/140/2010,01-07-2010,Lihat SK Operasional,2020-02-29 10,B,0,,2.,,,,,,-8.183612000000,113.638844000000,0,52,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DE61E3F-E1AD-4BD0-AA30-0D1841CD9AE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715591,MIS RIYADLUS SHOLIHIEN,60715591,JL. MELATI V/10,JEMBER KIDUL,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,351/III.01.1/I.6/79,01-09-1979,MIS / 09.0141 / 2016,14-07-2016,Silakan Upload SK (link file tidak valid) => [444097-700091--],2021-05-07 10,A,0,,2.,,,,,,-8.170900000000,113.687400000000,0,210,241,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C28DB23-2117-4188-9615-3F5005410311,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20581496,MTSN 1 JEMBER,20581496,JL. IMAM BONJOL NO. 1 JEMBER,TEGAL BESAR,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,Kd.13.09 / 4  / PP .07 / 2172 / 2010,01-07-2010,KMA Nomor 673 Tahun 2016,17-11-2017,Lihat SK Operasional,2020-08-24 20,A,0,,2.,,,,,,-8.187800000000,113.685900000000,0,365,394,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F1CCA50-7081-410D-8BFB-E97F734EA9E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20581497,MTSS AL HIDAYAH,20581497,JL. UDANG WINDU NO. 65,MANGLI,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,Kd.13.09/4/PP.07/2232/2010,01-07-2010,Kd.13.09/4/MTs/61/2010,01-07-2010,Lihat SK Operasional,2016-01-06 12,B,0,,2.,,,,,,-8.186300000000,113.653200000000,0,54,57,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0CA56B52-C80C-41E5-9DEC-E879A2FF9E73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20581499,MTSS AL-AZHAR JEMBER,20581499,JL. W.MONGINSIDI GG.PESANTREN KAUMAN MUKTISARI TEGAL BESAR KALIWATES,SEMPUSARI,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.206500000000,113.700900000000,0,92,132,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9753EE5-48BF-4507-83D8-8426B7C7A314,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20581500,MTSS ASHRI,20581500,JL. KH. SHIDDIQ NO 82,KALIWATES,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,L.m./3/667/B/1983,20-09-1983,807 TAHUN 2021,09-08-2021,Lihat SK Operasional,2022-07-04 13,A,0,,2.,,,,,,-8.178800000000,113.692700000000,0,0,298,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A212C008-3244-4EC3-9C6D-350EE8EABD55,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727476,MTSS MASYITHOH,60727476,JL. KH SHIDDIQ 203,JEMBER KIDUL,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,Kd.13.09/4/PP.07/2231/2010,01-07-2010,Kd.13.09/4/PP.07/2231/2010,01-07-2010,Lihat SK Operasional,2016-01-26 06,B,0,,2.,,,,,,-8.175900000000,113.693400000000,0,10,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E70DFA6E-A90C-4A8F-AA6A-CAEB6E364CFE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20581498,MTSS RAUDLATUL AKBAR,20581498,JL. BASUKI RAHMAT 58 KERAJAN TIMUR TEGAL BESAR JEMBER,TEGAL BESAR,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,"Kd.13,09/4/PP/07/2233/2010",01-07-2010,"Kd,13.09/4/MTs/62/2010",01-07-2010,Lihat SK Operasional,2016-01-28 13,B,0,,2.,,,,,,-8.195200000000,113.699900000000,0,51,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8875E73F-313A-4B15-9663-8CB55F2C1116,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037140,SD AL - MADINAH,70037140,Jl. Hayam Wuruk IV / 160 Jember,SEMPUSARI,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PARADIGMA WIYATA BHAKTI,AX7795,503/A.1/SD.B/007/35.09.325/2022,14-11-2022,503/A.1/SD.OB/001/35.09.325/2023,25-01-2023,Lihat SK Operasional,2023-02-03 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/621439A8-D450-412F-A085-6532D6A01C35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992901,SD Dian Harapan Jember,69992901,Jalan Gajah Mada No. 106,JEMBER KIDUL,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Pelita Harapan Tangerang,AL0628,503/A.1/SD-B/003/35.09.325/2019,02-12-2021,503/A.1/SD.P/037/35.09.325/2021,01-11-2019,Lihat SK Operasional,2023-03-28 10,,0,1. -,2. -,PLN & Diesel,,03315107819,,http,-8.204057000000,113.691392600000,8,44,40,6,Sehari Penuh/5 hari,,2022/2023-2,"35,000",6,1,1,2,0,0,9,0,8,0,0,0,0,8,0,7,1,7,1,0,0,0,0,0,0,8,6,0,0,0,1,0,0,0,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D8A8B4-8C18-E111-AC05-1976F7F30D11,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20574767,SD KRISTEN BENIH HARAPAN,20574767,Jl. Mojopahit blok SSS Jember,SEMPUSARI,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BHAKTI AMAL SALEH,AL8377,503/A.1/SD-P/017/35.09.325/2019,10-05-2019,503/A.1/SD-P/017/35.09.325/2019,10-05-2019,Lihat SK Operasional,2020-03-23 10,A,"2,500",1. -,2. Telkom Speedy,PLN,,0331429779,sdkbenihharapan@gmail.com,,-8.090400000000,113.832300000000,8,65,73,6,Sehari Penuh/5 hari,,2022/2023-2,"80,000",6,1,1,2,0,0,11,0,8,0,0,0,3,5,0,7,1,0,6,1,1,0,0,0,2,6,6,0,0,0,1,0,0,0,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Jawa Timur,Kab. Jember,Kaliwates,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1DE61641-898A-4E89-835F-32B099113163,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70012620,SD Muhammadiyah Kaliwates,70012620,Jl. Moh. Yamin 09,TEGAL BESAR,KEC. KALIWATES,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Jember,AO5460,503/A.1/SD.B/003/35.09.325/2021,26-04-2021,503/A.1/SD.OB/003/35.09.325/2021,23-07-2021,Lihat SK Operasional,2021-10-26 12,,"1,713",1. -,2. Telkom Speedy,PLN,,,sdm.kaliwates@gmail.com,,-8.208500000000,113.683200000000,2,27,22,2,Pagi/6 hari,,2022/2023-2,"5,500",2,0,0,0,0,0,5,0,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,SD 2013,Tidak Ada,,,
