prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Padang Lawas utara,Portibi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F93D223B-3906-4363-9618-012E2300FF71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703512,MIN 3 PADANG LAWAS UTARA,60703512,DESA AEK TOROP,AEK TOROP,KEC. PORTIBI,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,C,0 m2,1.,2.,,,,,,1.498100000000,99.814900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Portibi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17CD1127-9923-4089-A480-2138D683D920,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703999,MIN 7 PADANG LAWAS UTARA,60703999,DESA GUNUNG MARTUA,GUNUNG MARTUA,KEC. PORTIBI,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,B,0 m2,1.,2.,,,,,,1.532700000000,99.774200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Portibi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8DF02F8-76E0-4215-B1C0-8D607479C9BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704000,MIN 8 PADANG LAWAS UTARA,60704000,DESA BANGKUDU,PURBA TUA DOLOK,KEC. PORTIBI,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,B,0 m2,1.,2.,,,,,,1.488300000000,99.783900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Portibi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC96F945-202F-4607-83A9-179BC795FA60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009336,MIS CERDAS CENDEKIA PORTIBI JAE,70009336,PORTIBI JAE,PORTIBI JAE,KEC. PORTIBI,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,26 Tahun 2019,19-03-2019,1078 Tahun 2019,09-09-2019,Lihat SK Operasional,2021-03-31 17,,5.000 m2,1.,2.,,,,,,1.402000000000,99.694200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Portibi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66702086-09AE-4C1F-AECF-B1CE131BB2C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264495,MTSN 4 PADANG LAWAS UTARA,10264495,JL. GUNUNGTUA-BINANGA KM. 9   PASAR PURBABANGUN,SIGAMA NAPA ALAS,KEC. PORTIBI,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0 m2,1.,2.,,,,,,1.436300000000,99.667200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Portibi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F234BF69-73B8-46F0-9115-33C1B8B1E55A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264497,MTSS AL MUKHTARIYAH SUNGAI DUA,10264497,JLN. GUNUNGTUA-BINANGA KM 14 PORTIBI,PORTIBI JAE,KEC. PORTIBI,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,2063 Tahun 2015,01-12-2015,2063 Tahun 2015,01-12-2015,Lihat SK Operasional,2017-02-14 17,B,40.000 m2,1.,2.,,,,,,1.420500000000,99.698600000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Portibi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/725E5151-13D6-438B-8BAB-DBA91B91F9C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264500,MTSS AL-BAHRIYH H.IBROHIM GUMARUPU,10264500,JL.GADING DESA GUNUNG MARTUA,TANJUNG SELAMAT,KEC. PORTIBI,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0 m2,1.,2.,,,,,,1.405344000000,99.673795000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Portibi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5E63644-9CD9-4F5E-926C-36C7784D9A61,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264498,MTSS AL-MUKHTARIYAH GUNUNG RAYA,10264498,DESA GUNUNG BARINGIN,GUNUNG BARINGIN,KEC. PORTIBI,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,82/Kw.02/2/ND/02/2020,19-02-2020,82/Kw.02/2/ND/02/2020,19-02-2020,Lihat SK Operasional,2021-01-07 08,B,50.000 m2,1.,2.,,,,,,1.606600000000,99.940300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Portibi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B401A362-5986-4D36-ADD4-D854FFCBCFF0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264496,MTSS ISLAMIYAH PURBATUA,10264496,JL. PURBABANGUN SIHAPAS KM 2 GUMARUPU,NAPA HALAS,KEC. PORTIBI,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0 m2,1.,2.,,,,,,1.390367000000,99.671349000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Padang Lawas utara,Portibi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/37A72419-F709-4AB9-8940-5BEEE16F77D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264499,MTSS THOIYIBAH ISLAMIYAH,10264499,DUSUN HUTARAJA DESA MANGALEDANG LAMA,BARA,KEC. PORTIBI,KAB. PADANG LAWAS UTARA,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0 m2,1.,2.,,,,,,1.427963000000,99.682659000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
