prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kepulauan Bangka Belitung,Kab. Belitung Timur,Damar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0A3C9AD-31F5-E011-A8B4-316DE9748594,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900978,SD NEGERI 1 DAMAR,10900978,Jalan Sumatera,MENGKUBANG,KEC. DAMAR,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1995,,01-01-1995,Silakan Upload SK,,A,"4,386",1. -,2. Telkom Speedy,PLN,,,sdn1damar@yahoo.com,,-2.798206700000,108.224636700000,0,0,0,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,2,1,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Damar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00B3C9AD-31F5-E011-A8D1-D7AD911E747F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900979,SD NEGERI 2 DAMAR,10900979,Jalan Sumatera,MENGKUBANG,KEC. DAMAR,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,315 IX Mengkubang 1992,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"3,520",1. -,2. Telkom Speedy,PLN,,,sdnegeri2damar@yahoo.com,,-2.798375000000,108.224925000000,0,0,0,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,2,1,1,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Damar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0C1C9AD-31F5-E011-9158-5F1AAB0F45E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900980,SD NEGERI 3 DAMAR,10900980,Jalan Sumatera,MENGKUBANG,KEC. DAMAR,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Sertifikat Hak Penggunaan,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"3,850",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn3dmr@gmail.com,,-2.797976700000,108.225240000000,0,0,0,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,2,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Damar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40D0C9AD-31F5-E011-867C-2BF8CF9C38FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900981,SD NEGERI 4 DAMAR,10900981,Jalan Dusun Burung Mandi,BURONG MANDI,KEC. DAMAR,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,422/1730/DINDIK/I/2021,31-12-2021,,01-01-1910,Lihat SK Operasional,2023-02-07 14,A,"3,920",1. XL (GSM),2. Telkomsel Flash,PLN,,,sdn4damar@yahoo.com,,-2.745835000000,108.246953300000,0,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),"2,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Damar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0DEC9AD-31F5-E011-81BD-F18F47835AAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900955,SD NEGERI 5 DAMAR,10900955,Jalan Melati,SUKAMANDI,KEC. DAMAR,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,09-07-1983,,01-01-1910,Silakan Upload SK,,B,"5,995",1. -,2. Telkom Speedy,PLN,0,,sdn5damar@gmail.com,,-2.805400000000,108.228930000000,0,0,0,10,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,2,2,2,1,1,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Damar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0EDC9AD-31F5-E011-BE21-6BA5FC3A5254,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900954,SD NEGERI 6 DAMAR,10900954,Jalan Sekolah Desa Mempaya,MEMPAYA,KEC. DAMAR,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"3,330",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn6damar@gmail.com,,-2.765825000000,108.191326700000,0,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Damar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00FCC9AD-31F5-E011-92BA-1D6C0D3C48D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900953,SD NEGERI 7 DAMAR,10900953,Jalan Sekolah Desa Mempaya Kecamatan Damar Kabupaten Belitung Timur,MEMPAYA,KEC. DAMAR,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,503/1161/SD/DINDIK/III/2022,01-01-1981,503/1161/SD/DINDIK/III/2022,25-04-2022,Lihat SK Operasional,2022-06-20 00,B,"2,451",1. Telkomsel Flash,2. XL (GSM),PLN,,,sdnegeri7damar@gmail.com,,-2.765638300000,108.190935000000,0,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Damar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0005CDAD-31F5-E011-8CBA-533E2D008C2D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900957,SD NEGERI 8 DAMAR,10900957,Jalan Manggar,AIR KELIK,KEC. DAMAR,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"4,586",1. Telkomsel Flash,2. -,PLN,,,sd8damar@gmail.com,,-2.733095000000,108.156283000000,0,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Damar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0ACCDAD-31F5-E011-AB30-9DC37026B4C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10901079,SD NEGERI 9 DAMAR,10901079,Jalan Manggar,AIR KELIK,KEC. DAMAR,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"14,950",1. -,2. Telkomsel Flash,PLN,,,sdn9damar@gmail.com,,-2.745766700000,108.247141700000,0,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,,,,,,,,,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Damar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0BDDEAD-31F5-E011-AA91-9BD66AD1F22D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900998,SMP NEGERI 1 DAMAR,10900998,Jalan Sumatera,MENGKUBANG,KEC. DAMAR,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,245/VI/MKG/1990,09-07-1990,,01-01-1910,Silakan Upload SK,,A,"20,174",1. -,2. Telkom Speedy,PLN,,,smpn1damar@gmail.com,http,-2.799273300000,108.227923300000,0,0,0,13,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5,4,4
