prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Banyuwangi,Srono,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4857DB27-A32B-4806-BEC0-4BAB95F06EA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716023,MIS AL AMIN,60716023,PEKIRINGAN SUMBERSARI SRONO BANYUWANGI,SUMBERSARI,KEC. SRONO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-8.354000000000,114.212400000000,0,86,94,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Srono,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6621277D-9087-49FC-B457-5B5DD0D7B889,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716040,MIS AL ANSHORIYAH,60716040,JL. K.H. ABDUS SHOMAD NO.1 PARIJATAHWETAN,PARIJATAH WETAN,KEC. SRONO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,I.m./3/3892/A/1978,20-03-1978,Kd.13.10/4/PP.00.4/2039/SK/2010,01-07-2010,Lihat SK Operasional,2016-01-25 11,B,0,,2.,,,,,,-8.365900000000,114.254700000000,0,73,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Srono,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22474D52-737C-474E-947F-C107C48D4B95,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716024,MIS AL HIKMAH 1,60716024,DSN. SUKOPURO WETAN RT.02 RW.02,SUKONATAR,KEC. SRONO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-8.405100000000,114.281400000000,0,166,123,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Srono,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F38EAB42-7989-4F4B-84D6-489273296BDF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716025,MIS AL IKHLAS,60716025,DSN. KRAJAN RT.06 RW.06 BAGOREJO,BAGOREJO,KEC. SRONO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.402063000000,114.260483000000,0,80,71,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Srono,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A053F53-B324-413C-8453-E5F3D5C9FB87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716026,MIS AL KHOIRIYAH,60716026,JLN MAYOR SUPOMO NMR 89 MELIK,PARIJATAH KULON,KEC. SRONO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,L.m./3/3896/A/1978,20-03-1978,Kd.13.10/4/PP.00.4/2025/SK/2010,01-07-2010,Lihat SK Operasional,2016-02-01 06,B,0,,2.,,,,,,-8.374690000000,114.260798000000,0,73,63,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Srono,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1C3518B-B079-4431-88A1-C1D9EA5A7006,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716027,MIS AL MA`ARIF,60716027,SUMBERAGUNG RT/RW,REJOAGUNG,KEC. SRONO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,5711 TAHUN 216,28-10-2016,MIS/10.0036/2016,28-10-2016,Lihat SK Operasional,2020-08-28 10,B,0,,2.,,,,,,-8.390800000000,114.303100000000,0,172,159,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Srono,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2ECFC47-B6A0-4D4B-BE59-FE8DDCCFBBF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010626,MIS ASSUNNIYYAH,70010626,KRAJAN,BAGOREJO,KEC. SRONO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,NOMOR 401 TAHUN 2020,06-05-2020,MIS/10.0248/2020,06-05-2020,Lihat SK Operasional,2023-05-15 11,,500,,2.,,,,,,-8.400700000000,114.298900000000,0,20,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Srono,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8966FDF9-4D7C-47AC-9AE8-19279FB3D16D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716028,MIS MAMBA`UL ULUM,60716028,PARIJATAH WETAN,PARIJATAH WETAN,KEC. SRONO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,L.m./3/3906/A/1978,20-03-1978,Kd.13.10/4/PP.00.4/2027/SK/2010,01-07-2010,Lihat SK Operasional,2016-01-28 13,B,0,,2.,,,,,,-8.398917000000,114.236413000000,0,86,96,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Srono,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C1230B5-3134-4954-B147-ED0D730F3B61,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716029,MIS MAMBAUL ULUM,60716029,DUSUN RIMPIS DESA SUMBERSARI,SUMBERSARI,KEC. SRONO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,Wm.06.02/PP.03.2/005142/1992,15-10-1992,KD.13.10/4/PP.00.4/2028/SK/2010,01-07-2010,Lihat SK Operasional,2016-01-28 13,B,0,,2.,,,,,,-8.366501000000,114.216793000000,0,12,14,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Srono,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D3B52BD-94D8-48D8-A01C-E4D8BF2D57E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716031,MIS MIFTAHUL HUDA,60716031,JL. SUMBERAGUNG - KRAJAN BARU,WONOSOBO,KEC. SRONO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,W.m. 06 . 02/7291/A/ket./1991,01-04-1991,KD.13.10/4/PP.00.4/2030/SK/2010,01-07-2010,Silakan Upload SK,,B,0,,2.,,,,,,-8.382500000000,114.265700000000,0,45,39,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
