prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0DC013B-CC66-E211-AF83-BF1DB231FFF0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69728681,SMPS IT DARUL ISTIQAMAH,69728681,Jl. Poros Makassar Mandai Km. 25,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MANDIRI MAKASSAR,AF7481,49/XI/DPMPTSP/IOS/2020,01-01-1910,49/XI/DPMPTSP/IOS/2020,03-12-2012,Lihat SK Operasional,2021-01-11 15,A,0,1.,2.,PLN,,,,,-5.064800000000,119.591300000000,13,95,187,9,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,"55,000",12,3,2,1,0,0,15,0,13,0,0,0,0,13,0,6,7,4,4,1,2,1,1,0,0,13,3,3,3,9,0,3,0,1,0,1,0,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/078D0A81-0082-4C78-8D9F-A84E7D120656,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853480,Darul Istiqamah,69853480,Jl. Poros Makassar Maros Km.25,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-5.074282000000,119.547697000000,0,6,17,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/291E9EF2-8310-42F7-9D8E-9A591FA6D044,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69819724,MIS Darul Istiqamah,69819724,Jl. Poros Makassar Maros Km.25 Bontoa Mandai,HASANUDDIN,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,Lainnya,AW9494,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-5.045000000000,119.569900000000,0,164,115,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/117F5D60-A40A-468E-9C3B-0E93E0992852,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69819719,MIS DDI Hasanuddin,69819719,Jl. Poros Maros Makassar Km. 23,TENRIGANGKAE,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,Lainnya,,AHU-0035166.AH.01.04 TAHUN 2016,02-09-2016,B-2175.4/Kk.21.13/PP.00.4/08/2016,15-08-2016,Silakan Upload SK (link file tidak valid) => [679388-344331--],2022-08-16 08,B,0,,2.,,,,,,-5.106981000000,119.558188000000,0,57,43,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/442D9570-974F-4A8C-8568-39681011A27F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727152,MIS MAKKARAENG,60727152,JALAN POROS KARIANGO DUSUN TINGGITO DESA TENRIGANGKAE KEC.MANDAI KAB.MAROS,TENRIGANGKAE,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,018/SK-AIK/VI/2012,08-06-2012,NOMOR,22-12-2012,Lihat SK Operasional,2017-09-18 12,B,216,,2.,,,,,,-5.080100000000,119.572000000000,0,103,95,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF2A5479-E51D-48AE-BD5D-A91B0FCF041D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994614,MTs ILMUL YAQIN AMHA,69994614,DUSUN PANGEMBANG,TENRIGANGKAE,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,Lainnya,,531 TAHUN 2019,21-05-2019,531 TAHUN 2019,21-05-2019,Lihat SK Operasional,2020-12-28 07,C,0,,2.,,,,,,-5.133800000000,119.646000000000,0,83,11,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FDA191F6-A7BA-436D-9570-7D440574894E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69787319,MTsS DDI HASANUDDIN,69787319,JL. POROS MAROS - MAKASSAR KM 23,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,Lainnya,,AHU-0035166.AH.01.04 TAHUN 2016,02-09-2016,B-2177.8/KK.21.13/2/PP.00.14/08/2016,14-08-2016,Lihat SK Operasional,2022-08-15 00,B,0,,2.,,,,,,-5.053124000000,119.557664000000,0,123,57,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B286FAB0-49AA-444A-80CC-3E0598B8B2E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788483,MTsS MAKKARAENG,69788483,JALAN POROS KARIANGO DUSUN TINGGITO,TENRIGANGKAE,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,Lainnya,,020/SK-AIK/VI/2013,15-06-2013,80 TAHUN 2012,18-06-2012,Lihat SK Operasional,2017-09-18 13,C,216,,2.,,,,,,-5.053299000000,119.583019000000,0,73,59,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDFDBB3A-CA11-4785-9950-FD5CFA07F2C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032851,SD ALAM DARUL ISTIQAMAH,70032851,Jl. Poros Makassar Maros Km. 25  Kompleks Darul Istiqamah,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MANDIRI MAKASSAR,AF7481,800/04/KPTS/DP/2022,17-01-2022,55/XII/DPMPTSP/IOS/2021,27-12-2021,Lihat SK Operasional,2022-09-05 09,,0,1. Indosat IM3,2. Lainnya,PLN,,,,,.000000000000,.000000000000,6,19,16,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,"25,000",6,1,1,2,0,0,8,0,6,0,0,0,0,6,0,1,5,5,1,0,0,0,0,0,2,4,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A05BF5BE-0D26-E111-8D20-8BA068F43830,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40300314,SD ANGKASA 1,40300314,Jl. Dakota,HASANUDDIN,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ardhya Garini Cabang Lanud Sultan Hasanuddin,AM3913,BA/17/VIII/1984,01-08-1984,1318/KPTS/420/IV/2016,01-01-1910,Lihat SK Operasional,2016-09-01 07,A,"2,300",1. -,2. Lainnya,PLN,,0411553945,sd_angkasa_1@yahoo.com,http,-5.062500000000,119.532000000000,17,137,128,12,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"11,000",13,0,1,2,4,0,16,1,13,1,1,2,6,11,0,16,1,7,0,3,3,1,1,2,1,16,,,,5,4,4,0,1,0,0,0,2,2,2,2,2,2
