prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Banten,Kab. Serang,Cikeusal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C567A53-C4EA-4031-8F45-1693079D62FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994745,MI AN-NAZWA,69994745,KP. CIMAUNG JALAN,SUKARAJA,KEC. CIKEUSAL,KAB. SERANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Lainnya,,0185/Kw.28.02.05/PP.07/11/2018,17-12-2018,0185/Kw.28.02.05/PP.07/11/2018,17-12-2018,Lihat SK Operasional,2022-11-10 07,,0,,2.,,,,,,.000000000000,.000000000000,0,111,120,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Cikeusal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8516DDB2-E4BA-43E9-A669-C59923E2526B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69932030,MIS Firdausul Alami,69932030,Jl Cadasngampar,SUKAMENAK,KEC. CIKEUSAL,KAB. SERANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Lainnya,,AHU-48.AH.01.04-2010,12-08-2015,Kd.28.01/4/PP.00/6279/2015,12-08-2015,Lihat SK Operasional,2017-03-30 20,C,0,,2.,,,,,,-6.200000000000,105.950000000000,0,46,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Cikeusal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30D437D6-A815-4F01-BB2A-E4D762BAA2C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721367,MIS KATULISAN,60721367,KP. KATULISAN RT 01/01 DESA PANYABRANGAN,PANYABRANGAN,KEC. CIKEUSAL,KAB. SERANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,,,1.10.06.15.034,17-10-1981,Kd.28.01/4/PP.004/7632/2013,31-12-2013,Lihat SK Operasional,2017-02-02 10,Sertifikat Kedaluwarsa,0,,2.,,,,,,-6.250900000000,106.276800000000,0,122,133,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Cikeusal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DC40DB3-7B9C-4BC6-B6C7-A1131A2E6049,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70033789,MTs AL - MUHYIDDIN,70033789,KP. BAGOANG RT/RW. 06/02,GANDAYASA,KEC. CIKEUSAL,KAB. SERANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,,,,,251/B/ TAHUN 2022,16-08-2022,Silakan Upload SK (link file tidak valid) => [238697-911510-https,2022-09-27 19,,0,,2.,,,,,,.000000000000,.000000000000,0,14,8,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Cikeusal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CEA1EF0-760C-4C7B-831F-CB278103DCD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028211,MTs DARUL AMANAH CILAYANG,70028211,"Kp. Katupang, RT/RW. 002/001,",CILAYANG,KEC. CIKEUSAL,KAB. SERANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,,,,,265 TAHUN 2021,26-03-2021,Silakan Upload SK (link file tidak valid) => [200837-568683-https,2022-04-19 09,,805,,2.,,,,,,.000000000000,.000000000000,0,30,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Cikeusal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B54A8EF-255B-42C9-9E1C-4A63969EE71A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20622862,MTSN 3 SERANG,20622862,JALAN RAYA CIKEUSAL-PANOSOGAN KM.03,CIKEUSAL,KEC. CIKEUSAL,KAB. SERANG,PROV. BANTEN,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,445/M.PAN/12/2003,30-12-2003,371 Tahun 2015,18-11-2015,Lihat SK Operasional,2022-07-26 11,A,0,,2.,,,,,,-6.219500000000,106.252400000000,0,250,286,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Cikeusal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF9996A9-183F-433D-9483-AAC77DC3F331,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20622863,MTSS AL-HIDAYAH,20622863,JLN.RAYA PANOSOGAN KP.CIHUI RT 05/01,SUKARATU,KEC. CIKEUSAL,KAB. SERANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-6.220500000000,106.240900000000,0,36,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Cikeusal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CE67D4A-2772-45CC-817F-F39E1535C93D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729673,MTSS DARUL AMANAH,60729673,"KP.MONGPOK,RT.11,RW.03",MONGPOK,KEC. CIKEUSAL,KAB. SERANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.187700000000,106.252900000000,0,253,215,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Cikeusal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A80D6906-F3BB-46C6-98E8-AA9D370C6A55,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729671,MTSS DARUSSHOLIHIN,60729671,"KP.CIBOGO,RT.11,RW.03",CILAYANG,KEC. CIKEUSAL,KAB. SERANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,,,kw.28/J/PP.00/1940/2007,03-10-2007,kw.28/I/PP.05/012/2007,03-10-2007,Silakan Upload SK,,Tidak Terakreditasi,"1,465",,2.,,,,,,-6.304882000000,106.395114000000,0,34,13,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Cikeusal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D484AD72-2FF9-4956-93A0-CFB104F29603,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20622864,MTSS NURUL ALAMI,20622864,KP. PANYAWEUYAN DS. DAHU KEC. CIKEUSAL KAB. SERANG PROV. BANTEN,PANYABRANGAN,KEC. CIKEUSAL,KAB. SERANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-6.244000000000,106.251700000000,0,18,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
