prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Barat,Kab. Kayong Utara,Seponti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10CA3109-30F5-E011-8BE9-EDE2321B397C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109437,SD NEGERI 01 SEPONTI JAYA,30109437,Jl. Rahadi Usman No. 203,SEPONTI JAYA,KEC. SEPONTI,KAB. KAYONG UTARA,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420 / 604 / SET.PEND,18-04-2018,420 / 604 / SET.PEND,18-04-2018,Lihat SK Operasional,2018-05-30 08,A,"18,340",1. -,2. Telkomsel Flash,PLN,,,sdn01sepontijaya@gmail.com,,-.860500000000,109.832100000000,12,107,106,9,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",9,0,1,9,10,0,0,2,3,0,5,4,8,4,1,10,1,0,1,1,1,2,6,1,3,9,1,2,1,2,1,2,9,0,0,0,0,1,0,0,,,
Kalimantan Barat,Kab. Kayong Utara,Seponti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0D83109-30F5-E011-99E2-C7CAD7DB567E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109443,SD NEGERI 02 SEPONTI JAYA,30109443,Jln. Tanjung Pura No.101,SEPONTI JAYA,KEC. SEPONTI,KAB. KAYONG UTARA,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/604/SET.PEND,18-04-2018,420/604/SET.PEND,18-04-2018,Lihat SK Operasional,2018-06-01 10,B,"17,850",1. -,2. Indosat IM3,PLN,,,sdn02sepontijaya@yahoo.co.id,,-.869203300000,109.837053300000,9,46,47,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,7,0,0,2,2,0,4,3,7,2,2,7,0,0,0,1,2,3,1,2,5,4,1,1,1,1,1,1,4,2,0,0,0,0,1,0,,,
Kalimantan Barat,Kab. Kayong Utara,Seponti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0E73109-30F5-E011-9218-0DE84614A280,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109450,SD NEGERI 03 TELAGA ARUM,30109450,Jl. Ahmad Yani Desa Telaga Arum,TELAGA ARUM,KEC. SEPONTI,KAB. KAYONG UTARA,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420 / 604 / SET.PEND,18-04-2018,420 / 604 / SET.PEND,18-04-2018,Lihat SK Operasional,2018-06-04 12,B,"10,370",1. Lainnya,2. Telkomsel Flash,PLN,,,sdntelagaarum@gmail.com,,-.886180000000,109.853160000000,8,52,40,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,6,0,1,6,8,0,0,0,0,0,7,1,6,2,0,7,1,0,0,4,2,0,0,2,1,7,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Kalimantan Barat,Kab. Kayong Utara,Seponti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80F63109-30F5-E011-9594-E7DE98834578,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109454,SD NEGERI 04 TELAGA ARUM,30109454,Jl. Ahmad Yani,TELAGA ARUM,KEC. SEPONTI,KAB. KAYONG UTARA,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/604/SET.PEND,18-04-2018,420/604/SET.PEND,18-04-2018,Silakan Upload SK (link file tidak valid) => [214294-365683-73715-85851893-128932680.PDF],2018-06-04 06,B,"12,190",1. -,2. Telkomsel Flash,PLN,,,sdnempat_telagaarum@yahoo.co.id,,-.895871700000,109.861225000000,9,44,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,2,6,0,0,3,4,1,4,0,4,5,0,7,2,0,0,3,1,1,2,2,4,5,1,1,1,1,1,1,3,3,0,0,0,1,0,0,,,
Kalimantan Barat,Kab. Kayong Utara,Seponti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6060EBD1-31F5-E011-BDE9-AB6352E31739,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109461,SD NEGERI 05 PODORUKUN,30109461,Jl.Perintis No.03 Dusun Sukorejo RT.09,PODO RUKUN,KEC. SEPONTI,KAB. KAYONG UTARA,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/604/SET.PEND,18-04-2018,420/604/SET.PEND,18-04-2018,Lihat SK Operasional,2018-06-01 10,B,"20,000",1. -,2. -,PLN,,,sdnegerilimapodorukun@gmail.com,,-.906970000000,109.797876700000,9,76,55,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,10,0,1,1,5,2,0,2,4,0,5,0,8,1,0,9,0,0,1,3,2,2,1,0,3,6,1,1,1,1,1,1,0,0,10,0,1,0,0,0,,,
Kalimantan Barat,Kab. Kayong Utara,Seponti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/806FEBD1-31F5-E011-8F2B-A35F8D23DE98,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109466,SD NEGERI 06 WONOREJO,30109466,Jl. Makarti Mukti Tama No.4 RT 05 RW 03,WONOREJO,KEC. SEPONTI,KAB. KAYONG UTARA,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/604/SET.PEND,18-04-2018,420/604/SET.PEND,18-04-2018,Lihat SK Operasional,2022-11-08 09,B,"29,410",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnenamwonorejo@yahoo.co.id,http,-.886400000000,109.825000000000,10,75,65,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,2,8,0,0,2,2,0,4,4,8,2,2,6,2,1,0,2,0,2,2,3,4,6,1,1,1,1,1,2,0,4,3,0,1,0,0,0,,,
Kalimantan Barat,Kab. Kayong Utara,Seponti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90223209-30F5-E011-A267-83EBED45379D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30103825,SD NEGERI 07 SUNGAI SEPETI,30103825,Jl. Kelapa,SUNGAI SEPETI,KEC. SEPONTI,KAB. KAYONG UTARA,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/604/SET.PEND,05-06-2018,420/604/SET.PEND,05-06-2018,Lihat SK Operasional,2018-06-05 14,B,"20,000",1. Telkomsel Flash,2. -,PLN,,,sdn07sungaisepeti@yahoo.com,,-.865310000000,109.882245000000,12,80,74,8,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,9,0,0,4,9,1,0,2,3,0,7,2,7,5,1,9,2,0,3,5,2,0,0,2,6,6,2,2,1,1,1,1,9,0,0,0,0,0,0,1,,,
Kalimantan Barat,Kab. Kayong Utara,Seponti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0313209-30F5-E011-965E-E7965514FDD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109476,SD NEGERI 08 SUNGAI SEPETI,30109476,Jl. Jendral Sudirman Sungai Sepeti,SUNGAI SEPETI,KEC. SEPONTI,KAB. KAYONG UTARA,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/604/SET.PEND,18-04-2018,420/604/SET.PEND,18-04-2018,Lihat SK Operasional,2018-05-31 07,B,"30,000",1. -,2. -,PLN,,,sdnegeridelapanss@gmail.com,,-.883628300000,109.897566700000,7,31,37,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,6,0,0,1,1,0,6,0,6,1,0,7,0,1,1,3,1,0,0,1,3,4,1,1,1,1,1,1,0,2,4,0,0,0,1,0,,,
Kalimantan Barat,Kab. Kayong Utara,Seponti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80403209-30F5-E011-ADC9-23B9D06C0EF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109480,SD NEGERI 09 DURIAN SEBATANG,30109480,JL. Gusti Encong,DURIAN SEBATANG,KEC. SEPONTI,KAB. KAYONG UTARA,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,420/604/SET.PEND,18-04-2018,420/604/SET.PEND,18-04-2018,Silakan Upload SK (link file tidak valid) => [577366-384687--],2022-01-27 08,C,"5,400",1. Telkomsel Flash,2. Telkomsel Flash,Tenaga Surya,085349865033,,sdnegerisembilands@gmail.com,http,-.778391700000,109.934903300000,10,62,65,8,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,800,7,0,1,2,7,0,0,3,5,3,2,0,1,9,1,5,4,1,3,0,2,1,2,1,7,3,1,1,1,1,2,2,2,3,2,0,0,1,0,0,,,
Kalimantan Barat,Kab. Kayong Utara,Seponti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/604F3209-30F5-E011-8334-1F425B24CE6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109486,SD NEGERI 10 MENDAWA LIDAH,30109486,Dusun Wonodadi,DURIAN SEBATANG,KEC. SEPONTI,KAB. KAYONG UTARA,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/604/SET.PEND,18-04-2018,420/604/SET.PEND,18-04-2018,Silakan Upload SK (link file tidak valid) => [331729-40785237-1364408332.PDF],2018-08-07 15,C,"30,000",1. -,2. Telkomsel Flash,Tenaga Surya,,,sdnsepuluhseponti@yahoo.co.id,http,-.793581700000,109.937171700000,8,32,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,000",5,0,1,1,6,0,0,2,4,0,4,0,4,4,0,8,0,1,1,4,0,1,1,0,5,3,1,1,1,1,1,1,0,0,5,0,1,0,0,0,,,
