prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Magetan,Parang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF44FF24-5C38-4E08-BB2A-78455C9E6DC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717809,MIN 12 MAGETAN,60717809,DS.TAMANARUM KEC.PARANG KAB.MAGETAN,TAMANARUM,KEC. PARANG,KAB. MAGETAN,PROV. JAWA TIMUR,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,Nomor 107 Tahun 1997,17-03-1997,Kd.13.20/5/PP.03.2/ 1427,08-07-2010,Lihat SK Operasional,2016-01-21 10,A,0,,2.,,,,,,-7.741000000000,111.342600000000,0,171,176,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Magetan,Parang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2EF4FD9-7515-4B9B-AE0D-D659CF474A04,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717810,MIS AL HUDA NGUNUT,60717810,"DS. NGUNUT RT.12/06, KEC. PARANG",NGUNUT,KEC. PARANG,KAB. MAGETAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.15.14/2/PP.00/ 783 /SK/2016,20-03-1978,Kd.15.14/2/PP.00/ 783 /SK/2016,08-07-2010,Lihat SK Operasional,2020-08-28 10,B,440,,2.,,,,,,-7.751100000000,111.309500000000,0,28,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Magetan,Parang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9D7D3CD-7479-4381-8C65-29DE54FE1DDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717811,MIS AL IKHLAS MATEGAL,60717811,DS.MATEGAL RT.1/1 KEC. PARANG,MATEGAL,KEC. PARANG,KAB. MAGETAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,,01-01-1900,Kd.13.20/5/PP.03.2/ 1427,08-07-2010,Silakan Upload SK,,B,0,,2.,,,,,,-7.758700000000,111.353500000000,0,53,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Magetan,Parang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30BE5493-F2DA-48BF-ACB8-942960FB1686,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717812,MIS AL JARIYAH BUNGKUK,60717812,"JL. RAYA PARANG - SAMPUNG KM.2, KEC.PARANG, KAB. MAGETAN",BUNGKUK,KEC. PARANG,KAB. MAGETAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,1/m/3.95/A/1978,01-01-1900,Kd.15.14/2/PP.00/813/2016,13-04-2016,Lihat SK Operasional,2020-08-24 20,B,0,,2.,,,,,,-7.752500000000,111.337800000000,0,31,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Magetan,Parang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11384FC4-1B25-4A52-A53B-4DB9001EFE66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717813,MIS BAITURRAHMAN SUNDUL,60717813,DS. SUNDUL RT.3/2 KEC. PARANG,SUNDUL,KEC. PARANG,KAB. MAGETAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,D/Kd.13.20/MI/011/1968,01-01-1968,Kd.13.20/5/PP.03.2/ 1427 /SK/2020,08-07-2010,Lihat SK Operasional,2020-08-24 20,B,"1,170",,2.,,,,,,-7.712200000000,111.367500000000,0,105,101,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Magetan,Parang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AA3B0E6-35D1-4AE4-BD02-2C65E20A5CE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717814,MIS MIFTAHUL FATAH SAYUTAN,60717814,DK. JERUK RT.06 RW.02,SAYUTAN,KEC. PARANG,KAB. MAGETAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,D/Kd.13.20/mi/013/2008,30-12-2008,7795 Tahun 2016,02-12-2016,Lihat SK Operasional,2020-08-31 09,B,"1,427",,2.,,,,,,-7.780300000000,111.291700000000,0,44,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Magetan,Parang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/422CA2D7-0D38-4A13-B927-3953C4F80745,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717815,MIS NURUL IMAN TROSONO,60717815,"DS. TROSONO, KEC. PARANG, KAB. MAGETAN",TROSONO,KEC. PARANG,KAB. MAGETAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,Kd/13.20/5/PP.00.4/2429.g/SKP/2008,30-12-2008,MIS/20.0041/2016,02-12-2016,Lihat SK Operasional,2020-12-14 08,B,0,,2.,,,,,,-7.769200000000,111.314300000000,0,64,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Magetan,Parang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/207A0434-A89B-47B0-9FEB-D85B2E02F90C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727002,MIS TERPADU NURUL AMAL PARANG,60727002,Jl.Raya Parang-Ngunut Km1 Lingk.Wadung Kel.Parang Kec.Parang Kab.Magetan,PARANG,KEC. PARANG,KAB. MAGETAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.13.20/5/PP.03.2/4174 /2011,05-07-2010,Kd.13.20/5/PP.03.2/4174 /2011,27-11-2012,Lihat SK Operasional,2019-11-15 13,A,0,,2.,,,,,,-7.752254000000,111.302622000000,0,219,200,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Magetan,Parang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7E491B2-9F31-48FE-B463-92DAF9213A33,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582515,MTSS NURUSH SHOLIHIN,20582515,JL. RAYA PARANG-MAGETAN KM.1,TAMANARUM,KEC. PARANG,KAB. MAGETAN,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Lainnya,,Kd.15.14/2/PP.00/751/2016,13-04-2016,Kd.15.14/2/PP.00/751/2016,13-04-2016,Lihat SK Operasional,2022-06-30 10,C,"3,443",,2.,,,,,,-7.743100000000,111.339500000000,0,73,62,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Magetan,Parang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D154530B-0FA7-442F-A07D-3F30E04BF96D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582516,MTSS PSM SAYUTAN,20582516,"DS.SAYUTAN, KEC.PARANG",SAYUTAN,KEC. PARANG,KAB. MAGETAN,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Lainnya,,L.m/3/07/B/1978,08-07-1978,MTsS/20.0018/2016,02-12-2016,Lihat SK Operasional,2020-08-25 12,C,0,,2.,,,,,,-7.785400000000,111.298300000000,0,13,12,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
