prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F890422-8555-4ED0-9543-BF5B00234E1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976230,AL MUKARROMAH,69976230,Jl. Raya Ciledug-Losari Blok Anjun Desa. Kalibuntu Kec.Pabedilan Kab.Cirebon Pro,KALIBUNTU,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,783 TAHUN 2017,06-09-2017,783 TAHUN 2017,06-09-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-04 08,B,0,,2.,,,,,,.000000000000,.000000000000,0,13,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3045BBFA-F376-42F1-8C13-26296DF50B03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708672,MIS ANNAJAH KALIMUKTI,60708672,Jl. DI. panjaitan No. 30 Kalimukti,KALIMUKTI,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.870100000000,108.792100000000,0,70,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B59BF429-9903-4E3E-BDF1-300B22EA6FBB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708671,MIS ANNASHUHA KALIMUKTI,60708671,Kompleks PP Annashuha Kalimukti,KALIMUKTI,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.871636000000,108.750563000000,0,94,63,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F887A3B5-24E6-4D88-A4B6-5535EB5BBCF4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708669,MIS ASSALAM DUKUHWIDARA,60708669,Jl. Utama Desa Dukuhwidara,DUKUHWIDARA,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.861600000000,108.798700000000,0,124,132,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60E67578-F44A-466A-B5FE-D8D1B316585D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708670,MIS ASSYATHORIYAH DUKUHWIDARA,60708670,Gg. Masjid Blok Pon,DUKUHWIDARA,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.855865000000,108.750064000000,0,76,79,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/087C090C-B6BB-4AE9-AA32-AC0D92A9BE9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708673,MIS ISLAMIYAH BABAKANLOSARILOR,60708673,Jl. Letjend. DI Panjaitan Babakanlosarilor,BABAKAN LOSARI LOR,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.888800000000,108.768500000000,0,84,85,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/029F000B-D177-4423-94DF-600CB7225F42,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708674,MIS ISLAMIYAH KALIMUKTI,60708674,Jl. DI Panjaitan No. 4000,KALIMUKTI,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.868900000000,108.793000000000,0,166,150,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07A6F73B-7CD2-4C37-A4CE-55E4D60EEBAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70029194,MTs NURUL HAYAH II,70029194,Jl. Mayjend Sutoyo No 1,SILIHASIH,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,1193 TAHUN 2021,19-08-2021,Silakan Upload SK (link file tidak valid) => [207042-706406-https,2022-06-02 09,,0,,2.,,,,,,.000000000000,.000000000000,0,24,11,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/237157A3-DA13-4D5F-B701-7E3363D97E68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278839,MTSS AL HIDAYAH,20278839,Jl. Gatot Subroto,PASURUAN,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,Kw.4/4/PP.005/8930/2005,15-09-2005,Kw.4/4/PP.005/8930/2005,15-09-2005,Lihat SK Operasional,2015-11-18 15,B,0,,2.,,,,,,-6.860000000000,108.801400000000,0,66,54,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0DEFD4C-910F-4A4A-A3D7-A3A4A52893FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278842,MTSS AL-MUNAWAROH,20278842,Jl. Mayjen. Sutoyo No.158,PABEDILAN KULON,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,kw.10.4/4/PP.00.5/8640/2009,30-12-2009,kw.10.4/4/PP.00.5/8640/2009,30-12-2009,Silakan Upload SK,,B,528,,2.,,,,,,-6.837999000000,108.764836000000,0,66,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22AE9068-55F2-43B4-93D9-51AEFB2DC9AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278840,MTSS AN NAJAH,20278840,Jln. Di. Panjaitan No. 30 Rt. 002 Rw. 002,KALIMUKTI,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,09/YPWIAN/K/IX/1998,13-09-1998,M.i-21/5-a/PP.00.5/52/99,11-01-1998,Lihat SK Operasional,2017-09-06 15,A,0,,2.,,,,,,-6.853569000000,108.755553000000,0,93,110,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E27C077F-5B12-4C1D-B510-70460D65CC40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278841,MTSS AN NASHUHA,20278841,"Jln., Tarjid No.01 Dusun 03 Kompleks Ponpes An-Nashuha",KALIMUKTI,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.868800000000,108.793900000000,0,294,268,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0789911-2CF5-E011-97EF-9B8ABB7A5A64,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215227,SD NEGERI 1 BABAKAN LOSARI LOR,20215227,Jl.Let. Jend. DI. Panjaitan,BABAKAN LOSARI LOR,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,325241750306001,06-03-1975,325241750306002,06-03-1976,Silakan Upload SK,,B,"1,100",1. Smartfren,2. XL (GSM),PLN,,,sdn1babakanlosarilor@yahoo.com,,-6.891600000000,108.767000000000,8,61,49,6,Pagi/6 hari,,2022/2023-2,"1,500",6,0,0,2,1,3,0,4,8,0,0,0,1,7,0,8,0,4,2,2,0,0,0,0,2,6,0,6,0,0,0,0,0,0,SD 2013,Smartfren,1,1,1,1,1,1,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80519911-2CF5-E011-988C-8BAE643A55E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215226,SD NEGERI 1 BABAKANLOSARI,20215226,Jl Di Panjaitan km 7,BABAKAN LOSARI,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-07-1930,,01-01-1910,Silakan Upload SK,,B,0,1. -,2. Telkom Speedy,PLN,,,sdn1babakanlosari@gmail.com,,-6.874700000000,108.761400000000,7,98,99,6,Pagi/6 hari,,2022/2023-2,450,7,0,1,1,1,3,0,3,6,0,1,0,1,6,0,6,1,2,1,3,0,1,0,0,2,5,1,6,0,0,1,0,0,0,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Jawa Barat,Kab. Cirebon,Pabedilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30E99811-2CF5-E011-8045-C509B51A9304,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215367,SD NEGERI 1 DUKUHWIDARA,20215367,Jl. Utama Desa Blok Pahing,DUKUHWIDARA,KEC. PABEDILAN,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,195/PS.142/SK/1977,13-05-1977,620/PSD/1979 TANGGAL 15 O,01-09-1979,Silakan Upload SK,,A,714,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,,,-6.868800000000,108.793700000000,8,97,61,6,Pagi/6 hari,,2022/2023-2,"2,300",1,0,0,1,1,4,0,3,7,1,0,0,2,6,0,8,0,5,0,2,0,1,0,0,2,6,1,0,0,6,0,0,0,1,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
