prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Selatan,Kab. Ogan Ilir,Rantau Panjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7F7AD72-84CD-4A39-816B-AFBC2DB63934,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705131,MIS AL-HIJRAH,60705131,JLN. BUYUT JANGKO DESA SEJANGKO,SEJANGKO I,KEC. RANTAU PANJANG,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,Nomor 28 Tahun 2019,29-03-2019,NSM/MIS/1008/2019,29-03-2019,Lihat SK Operasional,2021-10-13 14,B,0,,2.,,,,,,-3.303381000000,104.768812000000,0,62,51,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Ilir,Rantau Panjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77762975-A247-4B01-AC84-58E54B018C61,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037454,SD ISLAM TERPADU ALIF RANTAU PANJANG,70037454,Jl. Raya Rantau Panjang - Jakabaring,RANTAU PANJANG ILIR,KEC. RANTAU PANJANG,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,28-12-2022,503/051/SD/DPMPTSP.III/2022,28-12-2022,Lihat SK Operasional,2023-02-15 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Ilir,Rantau Panjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00C2B695-2BF5-E011-97F0-E5C409325869,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10605621,SD MUHAMMADIYAH 27,10605621,Jl. Tembok Baru,KOTA DARO I,KEC. RANTAU PANJANG,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Ogan Ilir,AO5574,163/1.11.3/F4C/67,12-01-1967,501/L291,09-10-1958,Silakan Upload SK,,B,"3,849",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdm27kotadaro@yahoo.com,,-3.320200000000,104.791600000000,7,119,85,6,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,2,1,0,5,1,6,0,0,1,1,6,0,1,6,2,0,0,0,0,2,3,1,6,0,2,0,4,0,0,0,0,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Sumatera Selatan,Kab. Ogan Ilir,Rantau Panjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C08DFA89-FD3F-4235-8197-5F5897FF68FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10605620,SD MUHAMMADIYAH 29,10605620,JLN. MASJID AL-FALAH KETAPANG I,KETAPANG I,KEC. RANTAU PANJANG,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Ogan Ilir,AO5574,2025/L/1438/III-22,07-12-2013,158/I.11.3/F4e/1986,07-12-2013,Lihat SK Operasional,2022-02-07 10,B,"3,484",1. Axis,2. Smartfren,PLN,,,sdmuh29@gmail.com,,-3.355200000000,104.759500000000,7,61,69,6,Pagi/6 hari,,2022/2023-2,450,0,0,0,0,1,0,3,3,6,0,1,0,0,7,1,3,3,3,0,1,1,1,1,0,1,6,0,0,0,6,0,0,0,0,1,1,1,1,1,1,SD 2013,Axis,,,
Sumatera Selatan,Kab. Ogan Ilir,Rantau Panjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00706E95-2BF5-E011-8B9F-83E6369C3BC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10605843,SD NEGERI 01 RANTAU PANJANG,10605843,Jl. Raya Dusun II,RANTAU PANJANG ULU,KEC. RANTAU PANJANG,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"3,000",1. Smartfren,2. Telkomsel Flash,PLN,,,sdn01rantaupanjang@yahoo.co.id,,-3.297000000000,104.748400000000,8,107,89,8,Sehari Penuh/5 hari,,2022/2023-2,898,4,0,1,2,4,0,0,4,5,0,2,1,2,6,0,7,1,0,3,1,1,0,1,2,2,6,4,0,0,7,1,0,0,0,2,1,2,1,1,1,SD 2013,Smartfren,,,
Sumatera Selatan,Kab. Ogan Ilir,Rantau Panjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20566C95-2BF5-E011-BDEF-0F089ED28CF2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10605804,SD NEGERI 02 RANTAU PANJANG,10605804,Jl.Raya Desa Jagaraja,JAGARAJA,KEC. RANTAU PANJANG,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,01/ SDN-JAGARAJA/ 1962,01-01-1942,,01-01-1942,Silakan Upload SK,,C,"4,100",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,sdn02rtpi@gmail.com,,-3.275000000000,104.747000000000,8,76,63,7,Pagi/6 hari,,2022/2023-2,450,0,0,0,0,3,3,0,2,5,1,2,0,3,5,0,6,2,3,0,0,3,1,0,1,0,8,0,0,0,8,0,0,0,0,2,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Sumatera Selatan,Kab. Ogan Ilir,Rantau Panjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F08F6495-2BF5-E011-AEB2-53CE6CF5896F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10605654,SD NEGERI 03 RANTAU PANJANG,10605654,Desa Sejangko Dusun I,SEJANGKO I,KEC. RANTAU PANJANG,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri03rtp@gmail.com,,-3.261700000000,104.750600000000,11,47,48,6,Pagi/6 hari,,2022/2023-2,400,7,0,1,2,4,2,0,5,7,2,2,0,2,9,0,3,8,4,1,0,1,1,3,1,2,9,4,1,2,0,0,0,1,0,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Sumatera Selatan,Kab. Ogan Ilir,Rantau Panjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00B76395-2BF5-E011-BD50-996E11DC2319,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10605639,SD NEGERI 04 RANTAU PANJANG,10605639,Jl. Tembok Baru,KOTA DARO II,KEC. RANTAU PANJANG,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,Pemerintah Pusat,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"2,560",1. XL (GSM),2. Telkomsel Flash,PLN,,,sdnempatrtpsd@yahoo.co.id,,-3.287900000000,104.800200000000,10,94,77,6,Sehari Penuh/5 hari,,2022/2023-2,450,6,0,1,0,6,0,0,4,4,1,3,2,6,4,0,5,5,1,2,0,0,1,4,2,4,6,0,6,0,1,0,1,0,0,1,1,1,1,1,1,SD 2013,XL (GSM),,,
Sumatera Selatan,Kab. Ogan Ilir,Rantau Panjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60476C95-2BF5-E011-A7F1-69AF57459369,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10605803,SD NEGERI 05 RANTAU PANJANG,10605803,Jln.H.Imron Aman No.112,JAGALANA,KEC. RANTAU PANJANG,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [379530-117508--],2020-09-28 07,C,"3,792",1. Smartfren,2. Telkomsel Flash,PLN,,,sdn05rantaupanjang@ymail.com,,-3.302100000000,104.753600000000,9,58,31,6,Sehari Penuh/5 hari,,2022/2023-2,450,6,0,0,2,5,0,0,4,4,0,4,1,5,4,0,4,5,0,1,1,1,2,2,2,2,7,0,6,0,2,0,0,0,0,1,1,1,1,1,1,SD 2013,Smartfren,,,
Sumatera Selatan,Kab. Ogan Ilir,Rantau Panjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0A86395-2BF5-E011-A769-2F22EE8F122A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10605638,SD NEGERI 06 RANTAU PANJANG,10605638,Jalan Tembok Baru,KOTA DARO I,KEC. RANTAU PANJANG,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"314,640",1. Telkomsel Flash,2. XL (GSM),PLN,,,Sdn06rtp@gmail.com,,-3.309500000000,104.797000000000,8,63,73,6,Sehari Penuh/5 hari,,2022/2023-2,900,11,0,1,2,4,0,0,4,5,0,2,1,2,6,1,3,4,1,1,0,1,0,3,2,1,7,5,6,0,0,1,0,0,0,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
