prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Tengah,Kab. Sigi,Nokilalaki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0FE5558-013C-E111-A1C0-F56914CBE28C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200902,SD BALA KESELAMATAN KAMARORA,40200902,Kamarora A,KAMARORA A,KEC. NOKILALAKI,KAB. SIGI,PROV. SULAWESI TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pelayanan Bala Keselamatan,AK8222,1979/tahun 2012,31-12-1979,420.2/51/DPMPTSP.SG/III/2023,04-01-2010,Lihat SK Operasional,2023-05-21 22,B,"4,250",1. -,2. Telkomsel Flash,PLN,,,,,-1.187500000000,120.134100000000,8,148,135,12,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,29,0,2,4,2,0,0,6,6,1,1,0,2,6,0,2,6,3,0,0,4,0,0,1,3,5,2,2,2,2,2,2,16,1,12,5,1,1,0,0,,,
Sulawesi Tengah,Kab. Sigi,Nokilalaki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F01F5957-013C-E111-B04F-BF78B9F87558,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200761,SD INPRES 1 KAMARORA,40200761,Desa Kamarora,KAMARORA A,KEC. NOKILALAKI,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"11,780",1. -,2. Telkomsel Flash,PLN,,,alexander.leatemia08@gmail.com,http,-1.188521600000,120.134800000000,8,47,41,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,2,3,2,0,3,6,1,1,0,1,7,0,7,1,0,1,3,1,1,2,0,3,5,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Sulawesi Tengah,Kab. Sigi,Nokilalaki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30E95957-013C-E111-91CF-3183DF190D68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200831,SD INPRES 2 KAMARORA,40200831,Kamarora,KAMARORA B,KEC. NOKILALAKI,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1997,,01-01-1910,Silakan Upload SK,,B,"4,000",1. -,2. -,PLN,,,sdinpreskamarora423@gmail.com,http,-1.189800000000,120.144100000000,8,54,55,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,1,0,3,1,0,4,7,0,1,0,2,6,0,7,1,2,3,2,0,0,1,0,3,5,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Sulawesi Tengah,Kab. Sigi,Nokilalaki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0705957-013C-E111-A984-15F7464DA179,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40201048,SD INPRES KADIDIA,40201048,Desa Kadidia,KADIDIA,KEC. NOKILALAKI,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,07-01-1984,,01-01-1910,Silakan Upload SK,,C,"6,318",1. -,2. Telkomsel Flash,PLN,,,alexander.leatemia@gmail.com,http,-1.189300000000,120.124400000000,7,31,24,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,1,2,3,0,2,7,0,0,0,2,5,0,6,1,2,1,1,1,2,0,0,2,5,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Sulawesi Tengah,Kab. Sigi,Nokilalaki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50485957-013C-E111-A5A6-4B2BE3A920C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200941,SD INPRES SOPU,40200941,Desa Sopu,SOPU,KEC. NOKILALAKI,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1982,,01-01-1910,Silakan Upload SK,,C,"4,280",1. -,2. Telkomsel Flash,PLN,,,sdinpsopu@yahoo.com,,-1.185600000000,120.116200000000,8,50,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,2,4,0,2,8,0,0,0,1,7,0,5,3,0,3,3,0,2,0,0,3,5,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Sulawesi Tengah,Kab. Sigi,Nokilalaki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90AD5957-013C-E111-9B45-0B78405843EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40201015,SD INPRES WATUBOSE,40201015,Desa Bulili,BULILI,KEC. NOKILALAKI,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"2,400",1. -,2. -,PLN,,,alexander.leatemia08@gmail.com,,-1.187900000000,120.080100000000,5,41,35,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,1,2,0,2,5,0,0,0,1,4,1,3,1,1,1,1,1,1,0,0,0,5,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Sulawesi Tengah,Kab. Sigi,Nokilalaki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/304FCBA8-FCBC-4C8B-B169-CDD63BD0ADFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982483,SD NEGERI BULILI,69982483,Desa Bulili,BULILI,KEC. NOKILALAKI,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,2018-03-29,29-03-2018,821.29/271/dikbud,29-03-2018,Lihat SK Operasional,2018-11-29 10,Tidak Terakreditasi,"1,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,-1.186619000000,120.086908000000,7,28,28,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,0,1,3,0,3,6,0,1,0,2,5,0,5,2,1,1,0,0,2,3,0,2,5,1,1,1,1,1,1,3,3,0,0,1,0,0,0,,,
Sulawesi Tengah,Kab. Sigi,Nokilalaki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F01CDD58-013C-E111-8A81-6F5CD1AC3BED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40206190,SMP DDI WATUBOSE,40206190,Jl. Kebun Sari,BULILI,KEC. NOKILALAKI,KAB. SIGI,PROV. SULAWESI TENGAH,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DDI,AJ2379,,15-06-2006,537/421.I/PDP/DGL/2007,01-01-1910,Silakan Upload SK,,C,"3,000",1.,2.,PLN,,,,,-1.186653500000,120.086891100000,3,9,5,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,1,0,0,0,1,2,3,0,0,0,0,3,0,1,2,2,0,0,1,0,0,0,2,1,,,,,,,0,3,0,0,0,1,0,0,1,1,1
Sulawesi Tengah,Kab. Sigi,Nokilalaki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/303CB158-013C-E111-B60A-6FF83D369A8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200656,SMP NEGERI 17 SIGI,40200656,Desa Kamarora,KAMARORA A,KEC. NOKILALAKI,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-05-1999,,01-01-1910,Silakan Upload SK,,B,"11,760",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smpn17sigi99@gmail.com,,-1.188341600000,120.133548300000,17,117,117,8,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",9,0,1,0,6,4,0,7,12,0,4,1,5,12,0,14,3,5,2,2,3,1,2,2,6,11,,,,,,,9,0,0,0,0,1,0,0,3,3,2
Sulawesi Tengah,Kab. Sigi,Nokilalaki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9B7FC6D-F17E-4FB7-8987-7904D259F778,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40204587,SMP SATAP NEGERI 1 SIGI,40204587,Desa Sopu,SOPU,KEC. NOKILALAKI,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,145/DT/20/VII/2013,01-09-2012,163/420/24/KPPT-SG/2014,02-08-2014,Lihat SK Operasional,2014-10-31 19,C,"5,000",1. Telkomsel Flash,2. -,PLN,,,smsatapn1sigi99@gmail.com,,-1.209414000000,120.095381000000,9,20,26,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,0,0,5,0,0,4,8,0,1,0,2,7,0,6,3,3,3,2,0,0,0,1,4,5,,,,,,,1,2,0,0,0,0,0,0,1,1,1
