prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Barat,Kab. Landak,Sompak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40815409-30F5-E011-BC55-7FAFFB6EA48F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104527,SD NEGERI 01 SUNGAI PINANG,30104527,Jl. Sungai Pinang,LINGKONONG,KEC. SOMPAK,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,05-01-1962,,01-01-1910,Silakan Upload SK,,B,837,1. -,2. -,PLN,,,sdnsungaipinang95@gmail.com,,.531900000000,109.454700000000,7,44,31,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,7,0,1,2,3,0,0,4,4,0,2,1,2,5,1,5,1,1,3,1,1,0,0,1,5,2,1,1,1,1,1,1,0,7,0,0,0,0,1,0,,,
Kalimantan Barat,Kab. Landak,Sompak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F08F5409-30F5-E011-8EEC-796D56A9B050,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104531,SD NEGERI 02 BETUNG AMBAWANG,30104531,Jl. Betung Ambawang,AMBAWANG,KEC. SOMPAK,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/234/HK-2009,01-01-1910,420/234/HK-2009,01-01-1910,Lihat SK Operasional,2023-03-09 14,C,"2,115",1. -,2. -,PLN,,,sdnbetung429@gmail.com,,.586000000000,109.509400000000,6,51,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,550,6,0,1,2,4,0,0,2,2,0,3,1,2,4,0,4,2,1,1,1,0,0,0,3,4,2,1,1,1,1,1,1,0,2,4,0,1,0,0,0,,,
Kalimantan Barat,Kab. Landak,Sompak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/609E5409-30F5-E011-AFCE-E1D9EDC4C45F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104720,SD NEGERI 03 SOMPAK,30104720,Jl. Raya Sompak,SOMPAK,KEC. SOMPAK,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,420/164/HK-1984,01-07-1984,420/234/HK-2009,25-11-2009,Lihat SK Operasional,2023-02-20 13,C,"4,896",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,0,,sdnegeri03sompak@gmail.com,http,.517200000000,109.478300000000,15,129,139,11,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,12,0,1,0,3,2,0,10,12,0,2,1,2,13,0,9,6,0,5,4,1,2,0,3,8,7,2,1,2,2,2,2,3,9,0,0,0,1,0,0,,,
Kalimantan Barat,Kab. Landak,Sompak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00AD5409-30F5-E011-8F9A-3B19ABEE6C8B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104709,SD NEGERI 04 PAKUMBANG,30104709,Jl. Pak Kumbang,PAK KUMBANG,KEC. SOMPAK,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,420/262/HK-11,28-12-2011,420/262/HK-11,28-12-2011,Lihat SK Operasional,2020-08-30 09,C,"6,000",1. -,2. -,PLN,,,sdn4pakumbang@gmail.com,,.461200000000,109.503400000000,9,50,41,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,6,0,1,2,4,1,0,4,5,2,2,0,1,8,1,3,5,2,1,2,1,0,2,1,4,5,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
Kalimantan Barat,Kab. Landak,Sompak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60BB5409-30F5-E011-B159-9B4B80346C9E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104717,SD NEGERI 05 SEBA,30104717,Jl. Seba Kencok,P A U H,KEC. SOMPAK,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/234/HK-2009,25-11-2009,420/234/HK-2009,25-11-2009,Lihat SK Operasional,2022-10-02 23,B,"4,292",1. -,2. -,PLN,,,sdn05sebakencok@gmail.com,,.536800000000,109.473600000000,8,67,75,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,7,0,1,1,4,0,0,4,4,1,3,0,1,7,0,4,4,1,0,2,1,1,1,2,4,4,1,1,1,1,1,1,0,0,7,0,0,0,1,0,,,
Kalimantan Barat,Kab. Landak,Sompak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0C95409-30F5-E011-9ED2-07B29145EA46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104316,SD NEGERI 06 PAKUMBANG,30104316,Jl. Raya Pauh Bale No.54,PAK KUMBANG,KEC. SOMPAK,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/234/HK-1982,05-05-1982,420/262/HK-11,28-12-2011,Lihat SK Operasional,2020-08-26 14,C,"5,421",1. -,2. Telkomsel Flash,PLN,,,sdnegeri06pakumbang@gmail.com,,.462400000000,109.500000000000,10,87,80,7,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,7,0,1,2,3,2,0,5,7,0,2,1,1,9,1,7,2,4,0,2,1,0,1,2,3,7,2,1,1,1,1,1,1,6,0,0,1,0,0,0,,,
Kalimantan Barat,Kab. Landak,Sompak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20D85409-30F5-E011-80EA-C5C243E86C60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104357,SD NEGERI 07 LANGE,30104357,Lange,T A P A N G,KEC. SOMPAK,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,01/10/1982,01-04-2005,,01-01-1910,Silakan Upload SK,,C,"8,095",1. -,2. -,PLN,,,sdn07lange@yahoo.com,,.475100000000,109.526800000000,6,28,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,3,0,2,2,3,0,0,3,4,0,1,1,2,4,0,4,2,1,1,1,0,1,0,2,3,3,1,1,1,1,1,1,0,0,3,0,0,0,2,0,,,
Kalimantan Barat,Kab. Landak,Sompak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00E85409-30F5-E011-8AA2-4B69CD62EF29,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104362,SD NEGERI 08 BERINANG,30104362,Jl. Dusun Berinang,P A U H,KEC. SOMPAK,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,420/234/HK-2009,25-11-2009,420/234/HK-2009,25-11-2009,Lihat SK Operasional,2023-03-21 15,B,"3,850",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri08berinang@gmail.com,,.589900000000,109.628200000000,6,21,24,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,2,2,0,0,4,4,1,1,0,1,5,1,3,2,1,1,3,0,0,0,1,3,3,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
Kalimantan Barat,Kab. Landak,Sompak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0F65409-30F5-E011-BC4F-339210A3A10F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104341,SD NEGERI 09 GALAR,30104341,GALAR,GALAR,KEC. SOMPAK,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,15-09-1982,,15-09-1982,Silakan Upload SK,,C,"9,800",1. -,2. -,PLN,,,Sdn09galar@gmail.com,http,.568000000000,109.500100000000,11,158,136,12,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,11,0,2,2,5,0,0,6,6,3,2,0,0,11,1,5,5,0,3,2,0,1,2,3,5,6,2,2,2,2,2,2,11,0,0,0,2,0,0,0,,,
Kalimantan Barat,Kab. Landak,Sompak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0055509-30F5-E011-A6DC-8351EBD18404,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104265,SD NEGERI 10 SADOK,30104265,Jl. Sadok,AMBAWANG,KEC. SOMPAK,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,02-02-1985,,01-01-1910,Silakan Upload SK,,C,"5,000",1. -,2. -,Lainnya,,,sdn10sadok@gmail.com,,.602900000000,109.501800000000,7,42,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,1,2,5,0,0,2,2,3,2,0,1,6,3,4,0,0,3,0,1,0,1,2,3,4,1,1,1,1,1,1,0,0,3,0,0,0,1,0,,,
