prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C074FC01-BDAA-4311-AAAA-0431CB289D1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705175,MIS AL-AWWAL,60705175,Jl. Angkatan 66 Lr. Jambu No. 893 Rt. 11 Rw. 05,PIPA REJA,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,NSM/MIS/7185/2017,03-11-2017,Nomor 1359 Tahun 2017,03-11-2017,Lihat SK Operasional,2021-07-27 12,A,667,,2.,,,,,,-2.946300000000,104.753700000000,0,163,134,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3CC98BA7-35F9-4336-AA80-A7B1F4F08D97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941471,MTsS Aisyiyah 1 Palembang,69941471,"Jenderal Sudirman Km 4,5",ARIO KEMUNING,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,Lainnya,,B/Kw.06.4/5/PP.03.2/081/2016,28-03-2016,229 tahun 2016,28-03-2016,Silakan Upload SK,,A,0,,2.,,,,,,-2.980000000000,100.900000000000,0,99,110,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3D1B1E4-9386-4CB7-95F8-3A65473F65D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648793,MTSS ILHAM,10648793,JL. SUPERSEMAR NO. 1014 RT.13 RW.O1,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,INDONESIA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-2.943500000000,104.750100000000,0,45,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40814947-1526-E111-940A-0563C6A870D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10603942,SD BAPTIS PALEMBANG,10603942,Jl.Jenderal  Sudirman No.490,SEKIP JAYA,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perguruan Baptis Palembang,AH4479,95/I 11/F/1991,21-10-1991,055741,09-11-2011,Silakan Upload SK,,A,"3,196",1. Telkom Speedy,2. Telkomsel Flash,PLN & Diesel,,0711311238,sdbaptis2015@gmail.com,http,-2.970500000000,104.751000000000,46,379,339,28,Sehari Penuh/5 hari,,2022/2023-2,"15,000",32,1,1,6,0,0,28,23,40,0,6,0,10,36,0,40,6,12,9,3,7,4,5,6,11,35,32,0,0,0,1,0,0,0,SD 2013,Telkom Speedy,4,4,4,4,6,6,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0564947-1526-E111-B62F-8903E30EB8E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10603941,SD DHARMA JAYA PALEMBANG,10603941,Jl. Bay Salim No. 6,SEKIP JAYA,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,565/111.3/F4e/1963,15-07-1963,J.A.5/08/63,01-08-1963,Silakan Upload SK (link file tidak valid) => [675659-858251--],2022-08-09 15,A,"1,332",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0711359563,sd_dharmajaya@yahoo.com,,-2.971800000000,104.760000000000,7,45,43,6,Pagi/6 hari,,2022/2023-2,"3,300",7,0,0,2,0,0,6,1,7,0,0,0,3,4,0,6,1,0,0,2,1,2,2,0,0,7,0,7,0,0,0,0,0,1,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60775347-1526-E111-A537-1DE71353A354,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644164,SD ISLAM AL FURQON PALEMBANG,10644164,Jl. R Sukamto No 1332 Sekip Ujung,PIPA REJA,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Islam Terpadu Al Furqon Palembang,AJ0381,420/4483/SK/26.3/PN/2003,13-11-2003,420.1/427-SK/26.8/PN/2015,16-09-2015,Lihat SK Operasional,2016-04-27 14,A,"5,005",1. Telkom Speedy,2. Telkom Speedy,PLN,0711822631,0711824945,sditalfurqonpalembang03@gmail.com,http,-2.951700000000,104.757200000000,62,420,381,29,Sehari Penuh/5 hari,,2022/2023-2,"33,000",29,1,1,9,0,0,68,1,62,0,0,0,19,43,0,51,11,7,15,20,17,2,1,0,23,39,29,0,0,0,1,0,0,0,SD 2013,Telkom Speedy,5,5,5,5,5,4,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C60F5B6-3273-4B7A-AADC-F87CFCA91125,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69974761,SD ISLAM AL-AZHAR CAIRO PALEMBANG INDONESIA,69974761,"JL. JEN.SUDIRMAN KM 3,5",SEKIP JAYA,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN TEHNIK KIMIA,AH4480,421.2/030-SK/26.8/PN/2018,20-02-2018,421.2/030-SK/26.8/PN/2018,20-02-2018,Lihat SK Operasional,2018-03-29 15,A,"6,164",1. -,2. Telkom Speedy,PLN & Diesel,,316500,sdialazharcairo@gmail.com,,-2.963732000000,104.753449000000,81,408,378,30,Sehari Penuh/5 hari,,2022/2023-2,"66,000",30,1,1,6,0,0,55,34,81,0,0,0,6,75,0,61,20,41,33,5,2,0,0,0,20,61,30,0,0,0,1,0,0,0,SD 2013,Tidak Ada,5,5,5,5,5,5,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10704747-1526-E111-AE92-3F925FF6CAF2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10603916,SD IT NURUL IMAN PALEMBANG,10603916,Jl. Mayor Salim Batubara No. 358,SEKIP JAYA,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perguruan Yayasan Nurul Iman Palembang,AH4472,No.071/Kesra-IIa/80,01-01-1985,Nomor,30-08-2013,Lihat SK Operasional,2016-03-22 13,A,180,1. Telkomsel Flash,2. Telkom Speedy,PLN,,07115556956,dapodiksditnuruliman@gmail.com,,-2.966500000000,104.757800000000,17,124,110,12,Sehari Penuh/5 hari,,2022/2023-2,"10,450",12,0,1,2,0,0,9,11,17,0,0,0,2,15,0,9,8,9,3,2,1,2,0,0,2,15,8,4,0,0,1,0,0,0,SD 2013,Telkomsel Flash,2,2,2,2,2,2,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80E24D47-1526-E111-AF46-63B6EAD57E19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609443,SD KARTIKA II 02 PALEMBANG,10609443,Jl.basuki Rahmat Sekip Ujung,20 ILIR II,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kartika Jaya Cabang II Sriwijaya,AO2688,526/I/II.3/RYE/1987,01-01-1974,421.2/20/Disdik/2019,14-05-2019,Lihat SK Operasional,2021-12-03 10,A,"9,000",1. Lainnya,2. Lainnya,PLN,,07117443857,sdkartika2kemuning@gmail.com,,-2.954500000000,104.751200000000,26,230,183,17,Pagi/6 hari,,2022/2023-2,"7,700",18,1,1,2,1,0,24,4,25,0,0,1,8,18,1,24,1,2,9,4,5,1,4,1,1,25,9,6,3,0,1,0,0,0,SD 2013,Lainnya,3,3,2,3,3,3,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0964547-1526-E111-B12D-8BF7C31812B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10603902,SD METHODIST 01 PALEMBANG,10603902,Jl. Jendral Sudirman Km.3.5,PAHLAWAN,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Gereja Methodist Indonesia Wilayah II,AJ0392,No.018/C/Kep/1.1983,23-02-1983,NO.018/C/KEP/1.1983,23-02-1983,Lihat SK Operasional,2021-12-02 13,A,"2,128,920",1. Telkom Astinet,2. Telkom Astinet,PLN,0711379005,0711321699,sdmethodist01palembang@gmail.com,http,-2.963800000000,104.746200000000,17,204,226,16,Sehari Penuh/5 hari,,2022/2023-2,"13,200",16,0,1,2,0,0,12,7,17,0,0,0,8,9,0,13,4,4,4,1,1,0,2,5,3,14,16,0,0,0,1,0,0,0,SD 2013,Telkom Astinet,2,2,3,3,3,3,,,
