prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kab. Majalengka,Sukahaji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECE4F6E4-D9FF-4882-8CEF-FD8E37B0AEA2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956166,Cipancar,69956166,Blok pabuaran,CANDRAJAYA,KEC. SUKAHAJI,KAB. MAJALENGKA,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,Lainnya,,439 Tahun 2016,20-06-2016,439 Tahun 2016,20-06-2016,Lihat SK Operasional,2020-01-16 08,C,0,,2.,,,,,,-6.851500000000,108.285100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Majalengka,Sukahaji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/520F18A9-4DE8-46CC-A385-57270D893450,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708776,MIS KMI TANJUNGSARI,60708776,Jl. Raya Barat No. 110,TANJUNGSARI,KEC. SUKAHAJI,KAB. MAJALENGKA,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.800000000000,108.322400000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Majalengka,Sukahaji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/231AC641-23AA-4625-83ED-50CA690B4271,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708777,MIS PUI CIKALONG,60708777,Jl. Widara Blok Cikalong Girang Desa Cikalong,CIKALONG,KEC. SUKAHAJI,KAB. MAJALENGKA,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [445963-423457--],2021-05-21 08,B,0,,2.,,,,,,-6.831100000000,108.289900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Majalengka,Sukahaji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55295494-AE26-4951-8FEF-7539294F9FD8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708775,MIS PUI SUKAHAJI,60708775,Jl. Subur No. 61,KEC. SUKAHAJI,KAB. MAJALENGKA,PROV. JAWA BARAT,INDONESIA,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.815900000000,108.287700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Majalengka,Sukahaji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78029A26-CF3E-42FC-BA1F-522A0B9D21E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278941,MTsN 14 Majalengka,20278941,Jln.pangeran Muhammad No.63.a,PALABUAN,KEC. SUKAHAJI,KAB. MAJALENGKA,PROV. JAWA BARAT,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,,,Keputusan Menteri Agama No 212 Tahun 2015,27-07-2015,Lihat SK Operasional,2019-01-23 09,A,0,,2.,,,,,,-6.800100000000,108.291200000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Majalengka,Sukahaji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30EC675A-B7E0-40E5-B0A8-9C6862427BA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278942,MTSS AL IHSAN BABAKAN MANJETI,20278942,Jl. Utama No. 4 Desa Babakanmanjeti,BABAKAN MANJETI,KEC. SUKAHAJI,KAB. MAJALENGKA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,W.i/I/032.2/096/1988,05-12-1988,W.i/HK.008/41/1991,24-01-1991,Lihat SK Operasional,2020-12-20 18,A,0,,2.,,,,,,-6.813100000000,108.261900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Majalengka,Sukahaji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F736C8B-AA8C-46EB-BF55-22211DE5B16E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278944,MTSS AS-SA`ADAH PADAHANTEN,20278944,Jl. Raya Padahanten No. 06,PADAHANTEN,KEC. SUKAHAJI,KAB. MAJALENGKA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,Wi/I/HK008/06/1995,02-01-1995,Wi/I/HK008/06/1995,02-01-1995,Lihat SK Operasional,2021-06-19 01,A,0,,2.,,,,,,-6.842900000000,108.286000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Majalengka,Sukahaji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8EAF4A4-F932-48CB-9F31-98B7FD0CEDBA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278943,MTSS KMI TANJUNGSARI,20278943,Jln. Raya Barat No.110,CANDRAJAYA,KEC. SUKAHAJI,KAB. MAJALENGKA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.799600000000,108.322600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Majalengka,Sukahaji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0296B11-2CF5-E011-A9C2-BF1A8EED90CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20246153,SD NEGERI BABAKAN MANJETI III,20246153,Blok Sukamulya 2,BABAKAN MANJETI,KEC. SUKAHAJI,KAB. MAJALENGKA,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,648.120817/BPT/2008,20-10-1977,,01-01-1910,Silakan Upload SK,,B,"1,575",1. Indosat IM3,2. Telkom Speedy,PLN,,,sdn.babakanmanjeti3@gmail.com,,-6.810000000000,108.268100000000,5,0,0,6,Pagi/6 hari,,2022/2023-2,900,5,0,1,2,3,2,0,0,2,0,3,0,4,1,0,5,0,0,0,2,0,0,3,0,2,3,0,5,0,0,0,1,0,0,SD 2013,Indosat IM3,1,1,1,1,1,1,,,
Jawa Barat,Kab. Majalengka,Sukahaji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/801C6B11-2CF5-E011-A638-237BBA2D4942,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20246151,SD NEGERI BABAKANMANJETI I,20246151,Blok Pakuwon,BABAKAN MANJETI,KEC. SUKAHAJI,KAB. MAJALENGKA,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,181.1/356/DS/XII/2009,05-05-1957,777/PSD/1980,01-08-1980,Silakan Upload SK,,A,"3,968",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn.babakanmanjeti1@gmail.com,,-6.813600000000,108.262200000000,14,0,0,12,Pagi/6 hari,,2022/2023-2,"4,500",13,0,1,5,7,3,0,4,7,0,4,3,8,6,0,11,3,1,1,2,2,2,3,3,4,10,2,8,3,0,0,1,0,0,SD 2013,Telkomsel Flash,2,2,2,2,2,2,,,
