prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27DF84E2-BD95-4940-B68D-D1D74C01D1E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60722374,MIS AL-WARDAH BAL-KAR,60722374,JLN. PANGERAN PADUKA NO.3,BALAI KARANGAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,MI,Kementerian Agama,,,KEP.50/PP.03.2/1996,20-05-1996,KEP.50/PP.03.2/1996,20-05-1996,Lihat SK Operasional,2016-08-15 15,A,0,,2.,,,,,,.827200000000,110.438100000000,0,202,205,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F776BD1A-EB45-4D83-954A-B5A023EE781F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60722375,MIS AR-RAUDAH RUIS,60722375,JALAN LEBAH DUSUN RUIS,PENGADANG,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,MI,Kementerian Agama,,,D/Mn-v/MI/11/2000,01-07-2000,11 Tahun 2000,01-07-2000,Silakan Upload SK (link file tidak valid) => [443276-621667--],2021-05-03 14,C,0,,2.,,,,,,.834367000000,110.595879000000,0,27,30,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0B70D52-2C7A-4E31-A204-29F662E0DFBF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30112340,MTSN 1 SANGGAU,30112340,JL. PH SULAIMAN SANGGAU,PENGADANG,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,,01-01-1900,Keputusan Menteri Agama No 678 Tahun 2016,17-11-2016,Lihat SK Operasional,2019-01-22 09,A,0,,2.,,,,,,.127000000000,110.605100000000,0,179,189,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DD88E76-F741-40B2-BBAC-8462355B3BF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30112341,MTSN 2 SANGGAU,30112341,JL. PANGERAN PADUKA NO. 65 BALAI KARANGAN,BALAI KARANGAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,025/MD/PGM/1986,06-08-1986,Keputusan Menteri Agama No 678 Tahun 2016,17-11-2016,Lihat SK Operasional,2019-01-22 09,A,0,,2.,,,,,,.825500000000,110.435800000000,0,141,144,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29741F21-CF48-4517-B33C-E7E179AC9D03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30112342,MTSS AL-MIZAN BAL-KAR,30112342,JL. RAYA ENTIKONG KM. 04,ENGKAHAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,MTs,Kementerian Agama,,,7761/KW.14.2/PP.01.1/11/2018,19-11-2018,7761/KW.14.2/PP.01.1/11/2018,19-11-2018,Lihat SK Operasional,2021-01-11 06,B,0,,2.,,,,,,.853500000000,110.415900000000,0,33,29,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B5C5413-3B13-46A6-9E38-80B1EF7BAED2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70039206,SD AL - MUALLIMIN,70039206,JL. PADAT KARYA,BALAI KARANGAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NOMOR,12-07-2017,NOMOR,20-08-2017,Lihat SK Operasional,2023-05-04 15,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/803F8809-30F5-E011-9837-C553630307DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30107951,SD KRISTEN BUKIT PENGHARAPAN,30107951,"Jl. Lintas Sekayam, Balai Karangan III",BALAI KARANGAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,04/VI/SD/YBP/2002,06-10-2006,257 TAHUN 2002,06-10-2002,Lihat SK Operasional,2022-05-18 09,A,"2,250",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,056431148,sdkbp2002@gmail.com,http,.823200000000,110.425700000000,9,91,102,6,Pagi/6 hari,,2022/2023-2,"2,200",6,1,1,2,0,0,10,0,9,0,0,0,0,9,0,3,6,2,4,1,2,0,0,0,1,8,5,1,0,0,1,0,0,0,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8009E208-30F5-E011-AF9B-795C627B8376,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30102061,SD NEGERI 01 BALAI KARANGAN,30102061,Jl. Alex Karlim,BALAI KARANGAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,19-03-1976,,01-01-1910,Silakan Upload SK,,B,"9,900",1. -,2. Telkom Speedy,PLN,,,sdn01.balaikarangan@gmail.com,,.824000000000,110.440000000000,9,87,83,6,Pagi/6 hari,,2022/2023-2,"1,300",8,0,1,2,5,2,0,2,5,0,2,2,4,5,0,7,2,1,2,2,0,0,0,4,2,7,6,0,2,0,0,1,0,0,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B016E208-30F5-E011-81E0-6700720D2BC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30102115,SD NEGERI 02 BALAI KARANGAN,30102115,Balai Karangan I,BALAI KARANGAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1938,,01-01-1910,Silakan Upload SK,,B,"4,900",1. -,2. Telkom Speedy,PLN,,,sdn02.balaikarangan@Yahoo.com,,.826300000000,110.441200000000,16,160,161,12,Pagi/6 hari,,2022/2023-2,"2,200",12,0,1,4,2,4,0,10,15,0,0,1,2,14,0,13,3,9,2,2,1,1,0,1,5,11,11,0,1,0,0,1,0,0,2,2,2,2,2,2,SD 2013,Tidak Ada,,,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D023E208-30F5-E011-B2A1-AD4500191857,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30102090,SD NEGERI 03 BALAI KARANGAN,30102090,Dusun Balai Karangan IV,BALAI KARANGAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,19-09-1981,,01-01-1910,Silakan Upload SK,,B,"2,698",1. -,2. Telkom Speedy,PLN,,,sdn03_balaikarangan@yahoo.co.id,,.833200000000,110.437400000000,10,99,122,7,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,2,2,0,6,8,0,1,1,2,8,0,6,4,5,0,2,0,0,2,1,3,7,6,0,0,0,0,0,1,0,1,1,1,2,1,1,SD 2013,Tidak Ada,,,
