prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kepulauan Riau,Kab. Karimun,Kundur Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60F74CBD-31F5-E011-8CD9-33DE658EAC91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11001049,SD NEGERI 007 KUNDUR BARAT,11001049,Km.17 Jalan Besar Kelurahan Sawang,SAWANG,KEC. KUNDUR BARAT,KAB. KARIMUN,PROV. KEPULAUAN RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/SEKR/I/2017/023,01-01-1910,421.2/SEKR/I/2017/023,01-01-1910,Lihat SK Operasional,2022-10-06 08,A,"4,705",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn007kuba@gmail.com,,.735628000000,103.361413000000,17,150,128,12,SD 2013,Double Shift/6 hari,,2022/2023-2,Telkomsel Flash,"2,300",11,0,1,9,9,2,0,6,9,1,7,0,8,9,1,15,1,1,3,5,0,5,1,2,3,14,2,2,2,2,2,2,11,0,0,0,1,0,0,0,,,
Kepulauan Riau,Kab. Karimun,Kundur Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B473F6C4-22C6-498A-9539-09CC13D1E819,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40503201,MTSS UMMUL QURO,40503201,JL.PENDIDIKAN LAYANG DESA SAWANG LAUT,SAWANG LAUT,KEC. KUNDUR BARAT,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,MTs,Kementerian Agama,Yayasan ULIL ALBAB KARIMUN,AH9408,kd.32.02/3/PP.00/3089/2009,09-11-2009,-69 Tahun 2010,29-07-2010,Lihat SK Operasional,2021-11-03 10,B,0,,2.,,,,,,.759900000000,103.359000000000,0,102,68,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Kepulauan Riau,Kab. Karimun,Kundur Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AE49BD-31F5-E011-86BD-D343C84F345C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11000300,SD NEGERI 001 KUNDUR BARAT,11000300,Jl.Besar Sawang,SAWANG,KEC. KUNDUR BARAT,KAB. KARIMUN,PROV. KEPULAUAN RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1951,,01-01-1910,Silakan Upload SK,,A,"2,278",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn001kuba@gmail.com,http,.741072000000,103.354773000000,9,96,74,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",16,0,2,3,5,0,0,4,4,1,4,0,4,5,1,8,0,0,2,2,4,0,1,0,0,9,1,1,1,2,1,1,0,8,8,0,0,2,0,0,,,
Kepulauan Riau,Kab. Karimun,Kundur Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0C14CBD-31F5-E011-872F-F14C657E2E5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11000305,SD NEGERI 002 KUNDUR BARAT,11000305,Mata Air Kundur,KUNDUR,KEC. KUNDUR BARAT,KAB. KARIMUN,PROV. KEPULAUAN RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Surat Keterangan Dinas Pendidikan,03-01-1955,421.2/SEKR/I/2017/023,11-01-2017,Lihat SK Operasional,2023-02-17 13,A,566,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn002kuba@gmail.com,,.839950000000,103.355655000000,14,84,72,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,300",9,0,2,4,5,3,0,6,10,1,3,0,5,9,0,13,1,1,1,5,4,2,0,1,6,8,1,1,1,1,2,1,9,0,0,2,2,0,0,0,,,
Kepulauan Riau,Kab. Karimun,Kundur Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40CF4CBD-31F5-E011-B227-51CC405253C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11001017,SD NEGERI 003 KUNDUR BARAT,11001017,Jalan Besar Mengkuse Desa Sawang Selatan,SAWANG SELATAN,KEC. KUNDUR BARAT,KAB. KARIMUN,PROV. KEPULAUAN RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/SEKR/I2017/023,01-01-1910,421.2/SEKR/I/2017/023,11-01-2017,Lihat SK Operasional,2023-02-17 13,A,"3,588",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn003swgselatan@gmail.com,,.722153000000,103.384488000000,8,72,69,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,350",3,0,0,2,6,1,0,1,2,0,6,0,5,3,0,8,0,0,0,1,3,1,3,0,3,5,1,1,1,1,1,1,3,0,0,3,0,0,0,0,,,
Kepulauan Riau,Kab. Karimun,Kundur Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80DC4CBD-31F5-E011-BCC4-B39ACFA13F91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11000315,SD NEGERI 004 KUNDUR BARAT,11000315,Jalan Besar Kundur Km. 24,KUNDUR,KEC. KUNDUR BARAT,KAB. KARIMUN,PROV. KEPULAUAN RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/SEKR/2017/023,11-01-2017,Nomor 204 Tahun 2013,16-09-2013,Lihat SK Operasional,2023-02-17 09,B,"3,750",1. Indosat IM3,2. Telkomsel Flash,PLN,,,sdn004kuba@gmail.com,,.811943000000,103.353092000000,10,74,74,6,SD 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"2,200",6,0,1,1,6,2,0,2,5,0,5,0,6,4,1,8,1,1,1,3,2,0,2,1,3,7,1,1,1,1,1,1,6,0,0,0,1,0,0,0,,,
Kepulauan Riau,Kab. Karimun,Kundur Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0300EBD-31F5-E011-9E75-07C25670AEF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11001031,SD NEGERI 005 KUNDUR BARAT,11001031,Jl. Besar Gemuruh,GEMURUH,KEC. KUNDUR BARAT,KAB. KARIMUN,PROV. KEPULAUAN RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.2/SEKR/1/2017/023,02-07-1979,421.2/SEKR/1/2017/023,02-07-1979,Lihat SK Operasional,2023-02-17 13,A,"4,936",1. Lainnya,2. Telkomsel Flash,PLN,,,sdn005gemuruh@gmail.com,,.887085000000,103.373287000000,12,101,90,9,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"1,380",4,0,1,0,5,3,0,4,9,1,2,0,7,5,0,11,1,1,2,4,2,0,3,0,3,9,2,1,2,2,1,1,3,0,1,4,1,0,0,0,,,
Kepulauan Riau,Kab. Karimun,Kundur Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0E94CBD-31F5-E011-98C7-152A1663A1E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11001039,SD NEGERI 006 KUNDUR BARAT,11001039,JL.BESAR KOBEL DARAT,SAWANG LAUT,KEC. KUNDUR BARAT,KAB. KARIMUN,PROV. KEPULAUAN RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.2/SEKR/I/2017/023,02-03-1978,421.2/SEKR/I/2017/023,01-01-1910,Lihat SK Operasional,2023-02-17 13,B,"6,400",1. Telkomsel Flash,2. Lainnya,PLN,,,sdnegeri006kuba@gmail.com,,.781343000000,103.383383000000,10,73,63,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",0,0,1,0,6,0,0,4,4,0,6,0,7,3,0,8,2,0,3,2,3,1,1,0,3,7,1,1,1,1,1,1,0,0,0,6,1,0,0,0,,,
Kepulauan Riau,Kab. Karimun,Kundur Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0044DBD-31F5-E011-83A4-C97167747736,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11001055,SD NEGERI 008 KUNDUR BARAT,11001055,Jl.debit Sidomulyo,SAWANG SELATAN,KEC. KUNDUR BARAT,KAB. KARIMUN,PROV. KEPULAUAN RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/SEKR/I/2017/023,05-02-2001,421.2/SEKR/I/2017/023,01-01-1910,Lihat SK Operasional,2023-02-20 13,B,"3,941",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn008kundurbarat@gmail.com,,.709782000000,103.414352000000,8,40,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,0,1,4,1,0,3,4,0,4,0,3,5,0,6,2,0,0,3,3,1,1,0,3,5,1,1,1,1,1,1,0,0,6,2,0,0,0,0,,,
Kepulauan Riau,Kab. Karimun,Kundur Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00124DBD-31F5-E011-A07D-7537C96870EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11000282,SD NEGERI 009 KUNDUR BARAT,11000282,Jl.Besar Sawang Laut,SAWANG LAUT,KEC. KUNDUR BARAT,KAB. KARIMUN,PROV. KEPULAUAN RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,017/III/593/2006,01-01-1910,421.2/SEKR/I/2007/023,01-01-1910,Lihat SK Operasional,2023-01-05 12,B,"1,820",1. -,2. Telkom Speedy,PLN,,,sdn009sawanglaut@yahoo.co.id,,.787863000000,103.353020000000,11,80,75,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,700",8,0,1,2,7,1,0,3,4,0,6,1,7,4,0,6,5,1,1,2,4,0,2,1,3,8,1,1,1,1,1,1,8,0,0,0,1,0,0,0,,,
