prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kepulauan Bangka Belitung,Kab. Belitung Timur,Simpang Pesak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0BECBAD-31F5-E011-8CE0-F7C85480C7A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10901072,SD NEGERI 1 SIMPANG PESAK,10901072,Jl. Ka Djinal no 04,SIMPANG PESAK,KEC. SIMPANG PESAK,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"6,450",1. -,2. Lainnya,PLN,,,sdnegeri1spp@gmail.com,,-3.109195000000,107.971625000000,9,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",8,0,1,1,8,0,0,1,1,1,7,0,7,2,0,9,0,1,2,1,0,3,0,2,1,8,1,1,1,1,1,1,0,8,0,0,0,0,1,0,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Simpang Pesak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93898AC7-3347-4B84-9754-08F55C9A7072,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69953599,SD NEGERI 10 SIMPANG PESAK,69953599,Pulau Batu,TANJUNG KELUMPANG,KEC. SIMPANG PESAK,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,423.7/286/SK/DINDIK/III/2016,14-07-2016,423.7/ 278.a /SK/DINDIK/III/2016,14-07-2016,Lihat SK Operasional,2016-11-08 11,C,"1,428",1. -,2. -,Lainnya,,,sdn10sppesak@gmail.com,http,-3.184799100000,108.010235200000,6,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,100,3,0,0,0,1,1,0,4,5,0,1,0,2,4,0,2,4,1,0,4,1,0,0,0,3,3,1,1,1,1,1,1,0,0,3,4,0,0,0,0,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Simpang Pesak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20CDCBAD-31F5-E011-87B1-8FDA7E4520D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900969,SD NEGERI 2 SIMPANG PESAK,10900969,DUSUN AIK TANGGAK,SIMPANG PESAK,KEC. SIMPANG PESAK,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,422/1749/DINDIK/I/2021,27-12-2021,,01-01-1910,Lihat SK Operasional,2023-03-27 03,B,"11,632",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn2simpangpesak@gmail.com,,-3.091035000000,108.001111700000,10,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,640",8,1,2,6,8,0,0,2,3,0,6,1,8,2,0,9,1,1,0,2,3,0,3,1,3,7,1,1,1,1,1,1,0,1,7,0,2,0,0,0,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Simpang Pesak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0DBCBAD-31F5-E011-A699-4DA9301149D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900982,SD NEGERI 3 SIMPANG PESAK,10900982,Dusun Suge,SIMPANG PESAK,KEC. SIMPANG PESAK,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"11,118",1. Telkomsel Flash,2. XL (GSM),PLN,,,sdn3sugesp@gmail.com,,-3.156845000000,107.966923300000,7,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",8,0,1,2,6,0,0,1,1,2,4,0,5,2,0,5,2,1,0,1,0,1,1,3,3,4,1,1,1,1,1,1,3,3,2,0,0,1,0,0,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Simpang Pesak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10EACBAD-31F5-E011-B60C-D517D60F7E80,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900951,SD NEGERI 4 SIMPANG PESAK,10900951,Dsn. Tanjung Belantu,TANJUNG KELUMPANG,KEC. SIMPANG PESAK,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"3,206",1. XL (GSM),2. Telkomsel Flash,PLN,,,sdnegeri4simpangpesak@gmail.com,,-3.255376700000,107.978481700000,9,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),"4,400",8,0,1,2,7,1,0,1,3,0,6,0,7,2,0,9,0,0,3,0,0,2,3,1,3,6,1,1,1,1,1,1,2,3,3,0,0,1,0,0,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Simpang Pesak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0F8CBAD-31F5-E011-A855-A9E074BF20ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900959,SD NEGERI 5 SIMPANG PESAK,10900959,Dusun Air Kelumpang,TANJUNG KELUMPANG,KEC. SIMPANG PESAK,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,422/1710/DINDIK/I/2021,29-12-2021,DK.04.12/4/IZIN/DINDIK/2023,17-03-2023,Lihat SK Operasional,2023-03-24 11,B,"5,610",1. Axis,2. Telkomsel Flash,PLN,,,sdnegeri5simpangpesak5@gmail.com,,-3.237185000000,107.974470000000,9,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Axis,"5,500",6,0,1,2,6,1,0,2,4,0,5,0,6,3,0,9,0,3,0,1,1,1,1,2,3,6,1,1,1,1,1,1,5,0,1,0,1,0,0,0,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Simpang Pesak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/000BCCAD-31F5-E011-BDE8-95E1888B631F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10900963,SD NEGERI 6 SIMPANG PESAK,10900963,Dusun Air Nyuruk,DUKONG,KEC. SIMPANG PESAK,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,14-05-1996,421 / 593 / DINDIK / III / 2017,01-01-1910,Lihat SK Operasional,2019-05-23 07,B,"2,988",1. -,2. Telkomsel Flash,PLN,,,sdn6sp@gmail.com,,-3.210695000000,107.978823300000,9,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",7,0,1,0,8,0,0,1,1,0,7,1,8,1,0,9,0,1,1,0,0,1,3,3,4,5,1,1,1,1,1,1,7,0,0,0,1,0,0,0,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Simpang Pesak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C019CCAD-31F5-E011-96A2-C79969F1F141,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10901004,SD NEGERI 7 SIMPANG PESAK,10901004,Jl. Dusun Tanjung Batu Itam,TANJUNG BATU ITAM,KEC. SIMPANG PESAK,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"10,327",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn7simpangpesak@gmail.com,,-3.231386700000,108.062101700000,7,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,600",8,0,1,4,7,0,0,0,1,0,5,1,7,0,0,6,1,1,0,2,1,1,1,1,2,5,1,1,1,1,1,1,0,5,3,0,0,1,0,0,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Simpang Pesak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6028CCAD-31F5-E011-ADFD-AD406362CF90,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10901008,SD NEGERI 8 SIMPANG PESAK,10901008,Jl. Baru Dusun Tanjung Batu Air,TANJUNG BATU ITAM,KEC. SIMPANG PESAK,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-12-1983,503/1149/SD/DINDIK/III/2022,25-04-2022,Lihat SK Operasional,2022-05-31 08,B,"6,300",1. -,2. Telkomsel Flash,PLN,,,sdnegeri8spp@gmail.com,,-3.214961700000,108.066890000000,8,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",7,0,1,2,7,0,0,1,3,0,5,0,5,3,0,7,1,1,3,0,3,0,1,0,1,7,1,1,1,1,1,1,1,0,6,0,0,0,1,0,,,
Kepulauan Bangka Belitung,Kab. Belitung Timur,Simpang Pesak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40ACCCAD-31F5-E011-8F75-E1F6CB3F6131,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10901385,SD NEGERI 9 SIMPANG PESAK,10901385,Jl. Transmigrasi,SIMPANG PESAK,KEC. SIMPANG PESAK,KAB. BELITUNG TIMUR,PROV. KEPULAUAN BANGKA BELITUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,31 tahun 2006,25-06-2006,DK.04.12/2/IZIN/DINDIK/2023,16-03-2023,Lihat SK Operasional,2023-03-28 09,B,"4,564",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn9sp@yahoo.com,,-3.116196700000,108.006020000000,9,0,0,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,500",7,0,1,4,6,0,0,3,4,0,4,1,7,2,0,8,1,1,1,2,0,2,1,2,3,6,1,1,1,1,1,1,4,0,3,0,1,0,0,0,,,
