prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/605F2843-E7FE-E111-9EED-E52080DCCCE0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754010,SMP Negeri 3 SORKAM BARAT,69754010,Desa Pahieme 2,PAHIEME II,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,25 Tahun 2012,09-12-2011,25 TAHUN 2012,09-12-2012,Silakan Upload SK,,B,"9,046",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,mtd_derma@yahoo.com,,1.935300000000,98.557900000000,27,144,137,9,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",11,0,0,2,3,1,0,23,24,0,3,0,3,24,1,22,4,6,13,5,2,1,0,0,8,19,3,3,3,0,11,0,0,0,0,0,0,,,,,,
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64BF6AF0-2D08-44CC-B39C-64B957F3D4CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703563,MIN 2 TAPANULI TENGAH,60703563,JL. LUMBAN SONANG,AEK RASO,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.919164000000,98.565410000000,0,108,102,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/209F7A61-469F-4B65-8A95-C8B7E5C4F5D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703565,MIS NU PASAR SORKAM,60703565,PASAR SORKAM,PASAR SORKAM,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,YAYASAN PENDIDIKAN MA'ARIF NAHDATUL ULAMA KABUPATEN TAPANULI TENGAH,AW8362,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.921076000000,98.590477000000,0,92,60,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA4DEF05-4A3F-4B88-A25E-F61669085C35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703564,MIS NU SORKAM KANAN,60703564,JL. SUTAN M. HIDAYAT NO. 14,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,INDONESIA,SWASTA,MI,Kementerian Agama,YAYASAN PENDIDIKAN MA'ARIF NAHDATUL ULAMA KABUPATEN TAPANULI TENGAH,AW8362,,,,,Silakan Upload SK,,C,0,,2.,,,,,,1.894097000000,98.584742000000,0,25,25,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32746321-A4EF-42B2-AA7C-FB2807489DDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703566,MIS TARBIYATUL IKHWAN,60703566,Jl. Kh Abu Bakar Pasar Sorkam,PASAR SORKAM,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,1993,15-12-1993,1392 TAHUN 2015,15-09-2015,Lihat SK Operasional,2020-01-03 08,B,0,,2.,,,,,,1.898345000000,98.554576000000,0,98,80,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80C7E263-6773-4F87-AD8C-5295B1A91FF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10263952,MTSS NU. SORKAM,10263952,JALAN. ST. MHD. HIDAYAT NO.14,SORKAM KANAN,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,YAYASAN PENDIDIKAN MA'ARIF NAHDATUL ULAMA KABUPATEN TAPANULI TENGAH,AW8362,1996,16-10-1996,632 TAHUN 2019,11-06-2019,Lihat SK Operasional,2020-01-29 15,B,0,,2.,,,,,,1.940195000000,98.548415000000,0,75,69,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/804ACE10-F3AA-4F86-8D27-17B9EBA8B868,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10263953,MTSS QUDDUSUSSALAM,10263953,JALAN. CUT MUTIA,BINASI,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,675 Tahun 2019,21-06-2019,675 Tahun 2019,21-06-2019,Lihat SK Operasional,2020-01-13 09,B,0,,2.,,,,,,1.877952000000,98.567535000000,0,34,31,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/800FADD8-2EF5-E011-809F-5B19A7B52632,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206625,SD NEGERI 153008 SORKAM KANAN 1,10206625,Sorkam Kanan,SORKAM KANAN,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,13-09-1932,,01-01-1910,Silakan Upload SK,,B,"1,503",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,suryamaradona92@gmail.com,,1.906100000000,98.589900000000,8,48,35,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",6,0,1,0,5,0,0,3,4,2,2,0,4,4,0,3,5,0,1,1,1,1,1,3,2,6,,,,0,6,0,0,0,0,1,0,1,1,1,1,1,1
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A07FADD8-2EF5-E011-83B4-D96D07E90524,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206753,SD NEGERI 153017 PAHIEME 1,10206753,Pahieme,PAHIEME,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1955,08-02-1991,,26-02-1990,Silakan Upload SK,,B,"5,566",1. -,2. Lainnya,PLN,,,sdnpahiemesatu@yahoo.co.id,,1.901700000000,98.565800000000,18,117,122,12,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,12,0,1,2,7,2,0,9,11,2,1,4,7,11,1,14,3,3,2,5,1,2,2,3,3,15,,,,8,4,0,0,1,0,0,0,2,2,2,2,2,2
Sumatera Utara,Kab. Tapanuli Tengah,Sorkam Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/208EADD8-2EF5-E011-BE2F-2D4001DE7D38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10259740,SD NEGERI 153018 SIPEA PEA,10259740,Sipea Pea,SIPEA PEA,KEC. SORKAM BARAT,KAB. TAPANULI TENGAH,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-06-1956,,01-01-1910,Silakan Upload SK,,B,"4,742",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,sdn153018sipeapea1@yahoo.co.id,http,1.913700000000,98.633500000000,12,129,116,10,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",9,0,1,8,7,0,0,5,5,3,4,0,4,8,0,6,6,2,3,1,1,2,2,1,6,6,,,,0,6,3,1,0,0,1,1,2,2,1,2,1,2
