prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Papua Selatan,Kab. Mappi,Passue Bawah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D3BC40-31F5-E011-A4CF-BBDC1D96732F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60303108,SD INPRES BAHASI,60303108,Kampung Bahasi,BIFO,KEC. PASSUE BAWAH,KAB. MAPPI,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Lihat SK Operasional,2018-06-03 08,,"17,400",1. -,2. -,Tenaga Surya,,,bahasisdinpres@gmail.com,,-6.140200000000,139.430700000000,4,133,66,8,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,285",6,0,0,0,0,0,0,4,4,0,0,0,0,4,0,2,2,1,1,1,1,0,0,0,3,1,1,1,2,2,1,1,3,0,3,0,0,0,0,0,,,
Papua Selatan,Kab. Mappi,Passue Bawah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/208DBC40-31F5-E011-9182-1FDFA8A2062A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60303115,SD INPRES BUSIRI,60303115,Kampung Busiri,BIFO,KEC. PASSUE BAWAH,KAB. MAPPI,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Lihat SK Operasional,2018-06-03 08,,"8,400",1. Telkomsel Flash,2. Telkomsel Flash,Diesel,,,,,-6.092400000000,139.427000000000,8,70,61,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",6,0,0,0,2,1,0,5,6,2,0,0,0,8,1,1,6,1,1,3,1,1,1,0,5,3,1,1,1,1,1,1,6,0,0,0,0,0,0,0,,,
Papua Selatan,Kab. Mappi,Passue Bawah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10C5BC40-31F5-E011-94C2-37B0AC17436E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60303121,SD INPRES HONYA,60303121,Kampung Honya,HONYA,KEC. PASSUE BAWAH,KAB. MAPPI,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [807618-534062--],2023-03-27 03,,"5,000",1. -,2. -,Tidak Ada,,,,,-5.814200000000,139.566600000000,3,39,49,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,0,1,0,0,2,3,0,0,0,0,3,1,2,0,1,1,0,0,0,0,1,2,1,1,1,1,1,1,1,0,0,3,0,0,0,0,0,,,
Papua Selatan,Kab. Mappi,Passue Bawah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6038BC40-31F5-E011-BA4D-439C94E37E77,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60303132,SD INPRES KETA,60303132,Kampung Wonggi,WONGGI,KEC. PASSUE BAWAH,KAB. MAPPI,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,No. 1212 Tahun 2022,09-08-2022,Silakan Upload SK (link file tidak valid) => [723446-671449--],2023-04-04 14,B,"10,000",1. -,2. Telkomsel Flash,Diesel,,,ketainpres@gmail.com,http,-6.132700000000,139.494300000000,5,94,75,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,200,6,0,0,0,1,1,0,3,4,0,1,0,1,4,0,3,2,3,1,0,0,0,0,1,4,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,,,
Papua Selatan,Kab. Mappi,Passue Bawah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A09B1484-550C-E211-9563-DF56425D135A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60304469,SD NEGERI BIVO,60304469,Kampung Bivo,BIFO,KEC. PASSUE BAWAH,KAB. MAPPI,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,02-05-1990,Silakan Upload SK (link file tidak valid) => [317034-908582--],2020-08-24 17,,0,1. Telkomsel Flash,2. Lainnya,Tidak Ada,,,marpaungbivo@gmail.com,http,-7.168100000000,139.579700000000,6,43,55,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,900,4,0,0,1,0,0,0,6,6,0,0,0,1,5,0,6,0,1,3,0,1,1,0,0,5,1,1,1,1,1,1,1,0,3,1,2,0,0,0,0,,,
Papua Selatan,Kab. Mappi,Passue Bawah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50641484-550C-E211-A386-7F3C918173E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60304876,SD YPPGI HAKU,60304876,Kampung Haku,BIFO,KEC. PASSUE BAWAH,KAB. MAPPI,PROV. PAPUA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ4272,YPPGI,12-05-1992,SK Ijin Operasional Sekolah,19-08-2020,Silakan Upload SK (link file tidak valid) => [361134-372028--],2020-08-31 13,,"15,000",1. -,2. -,Tidak Ada,,,hakuyppgisd@gmail.com,http,-5.844500000000,139.493500000000,3,32,30,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,2,2,0,0,1,1,2,0,0,0,3,2,0,1,0,0,0,2,0,1,0,3,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,,,
Papua Selatan,Kab. Mappi,Passue Bawah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F910B3F9-C65D-4277-B69A-7ADAF0CCE661,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69893308,SD YPPGI SAHABINAM,69893308,Kampung Sahabinam,BIFO,KEC. PASSUE BAWAH,KAB. MAPPI,PROV. PAPUA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN GEREJA-GEREJA INJILI DI TANAH PAPUA,AJ4272,31/psw.yppgi/bs/v/km/2009,14-04-2015,SK 107 TAHUN 2020,19-08-2020,Lihat SK Operasional,2020-11-10 21,,"5,000",1. -,2. -,Tidak Ada,,,sdsahabinam@yahoo.com,http,-5.847400000000,139.519500000000,2,47,36,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,0,6,0,0,0,0,0,1,1,2,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,1,0,0,0,0,0,0,,,
Papua Selatan,Kab. Mappi,Passue Bawah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0C21184-550C-E211-807D-11C4172392A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60304472,SD YPPGI VETA,60304472,Kampung Veta,BIFO,KEC. PASSUE BAWAH,KAB. MAPPI,PROV. PAPUA SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ4272,SK 106 TAHUN 2020,19-08-2020,SK 106 TAHUN 2020,19-08-2020,Lihat SK Operasional,2023-02-08 15,,"10,000",1. -,2. -,Tidak Ada,,,,,-6.037700000000,139.602700000000,2,81,89,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,1,0,0,0,2,1,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,2,0,1,2,0,1,1,1,3,0,0,0,0,0,0,0,,,
Papua Selatan,Kab. Mappi,Passue Bawah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96827626-386E-4466-918B-B97137859168,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69987829,SDN SAMRUKIA,69987829,KAMPUNG SAMRUKIA,SAMURUKIE,KEC. PASSUE BAWAH,KAB. MAPPI,PROV. PAPUA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,47 TAHUN 2019,15-05-2019,46 TAHUN 2019,15-05-2019,Lihat SK Operasional,2019-05-27 09,,"20,000",1. Telkom Speedy,2. Telkom Astinet,Diesel,,,,,-6.057300000000,139.512000000000,4,55,63,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"15,000",3,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,4,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,,,
Papua Selatan,Kab. Mappi,Passue Bawah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFA57F72-3C19-42B1-9186-0FB733744D33,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032209,SMP NEGERI 1 PASSUE BAWAH,70032209,KAMPUNG WONGGI,WONGGI,KEC. PASSUE BAWAH,KAB. MAPPI,PROV. PAPUA SELATAN,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,NO. 14 TAHUN 2021,16-06-2021,Nomor 18 Tahun 2021,17-06-2021,Silakan Upload SK (link file tidak valid) => [826800-974866--],2023-05-29 10,,"5,950",1. -,2. -,Tidak Ada,,,,,-4.546800000000,136.883700000000,5,65,63,4,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,0,0,1,0,4,5,0,0,0,0,5,0,5,0,3,2,0,0,0,0,0,3,2,,,,,,,3,0,0,0,0,0,0,0,4,0,0
