prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Malang,Tirto Yudo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BF8A57E-673B-4C02-930D-35EBD4B59044,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69928990,MI FATHUL HUDA,69928990,JL RAYA ARJOSARI NO 987 AMPELGADING,AMPELGADING,KEC. TIRTO YUDO,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,13.07/4/pp.00.4/1983,01-01-1983,-kd.13.07/4/pp.00.4/255/2010,01-07-2010,Lihat SK Operasional,2016-06-24 08,B,0,,2.,,,,,,-8.202087000000,112.829562000000,0,37,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Tirto Yudo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19F9DBA6-22BB-4108-B10E-3A495B18466B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715242,MIS DARUL HIDAYAH,60715242,JL.SAMUDRA NO 01 DESA TIRTOYUDO,TIRTOYUDO,KEC. TIRTO YUDO,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,kd.13.07/4/PP.00.4/256/SK/1974,01-01-1974,kd.13.07/4/PP.00.4/256/SK/2010,01-07-2010,Lihat SK Operasional,2016-06-21 07,C,450,,2.,,,,,,-8.242712000000,112.814494000000,0,57,54,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Tirto Yudo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25FE249A-D171-4C85-B601-BF44E10FD4DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715243,MIS FATHUL ULUM,60715243,JLN. APUS KIDUL NO 26,GADUNGSARI,KEC. TIRTO YUDO,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,-kd.13.07/4/pp.00.4/1959,01-01-1959,-kd.13.07/4/pp.00.4/257/2010,01-07-2010,Lihat SK Operasional,2016-06-24 11,C,0,,2.,,,,,,-8.224900000000,112.834600000000,0,103,101,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Tirto Yudo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2A06F231-305E-4783-933A-E4AF3B394FB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715241,MIS NURUL HIDAYAH,60715241,JL. SUMBER MANGGIS 102 TLOGOSARI TIRTOYUDO,TLOGOSARI,KEC. TIRTO YUDO,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,-kd.13.07/4/pp.00.4/254/1983,01-01-1983,-kd.13.07/4/pp.00.4/254/2010,01-07-2010,Lihat SK Operasional,2016-06-23 07,B,0,,2.,,,,,,-8.213700000000,112.831200000000,0,18,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Tirto Yudo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4C80F50-3E84-4338-A3F7-1B3F7A956328,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853214,MTs Raden Fatah,69853214,Jl. Arjosari No.987,AMPELGADING,KEC. TIRTO YUDO,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Lainnya,AX6654,W.m06.021394B.KT.89,17-05-1987,MTsS / 07.0138 / 2016,05-04-2016,Silakan Upload SK (link file tidak valid) => [390942-5103--],2020-10-20 15,B,0,,2.,,,,,,-8.202200000000,112.829600000000,0,77,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Tirto Yudo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B09D163-2203-4627-8F74-73D0602602A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20581339,MTSS AN-NUURU,20581339,JL. PESANTREN 21 TIRTOYUDO,TIRTOYUDO,KEC. TIRTO YUDO,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,YAYASAN PONDOK PESANTREN NURUL MUHAASABAH WAL MAHABBAH BITAHARIL IMAM,AO0845,Wm./6-d/PP.03.2/3353/SKP/2003,15-12-2003,MTsS/07.0140/2016,05-04-2016,Lihat SK Operasional,2016-06-28 10,A,0,,2.,,,,,,-8.234400000000,112.815100000000,0,64,65,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Tirto Yudo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3FE0176-A5F1-4A4C-87A7-033D2159D991,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20581337,MTSS FATHUL ULUM,20581337,JL. APUS KIDUL NO.26,GADUNGSARI,KEC. TIRTO YUDO,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Malang,AX6654,,01-07-1982,MTsS/07.0136/2016,05-04-2016,Lihat SK Operasional,2016-06-21 13,C,0,,2.,,,,,,-8.227700000000,112.801700000000,0,46,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Tirto Yudo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78D063C9-9106-4BD2-A9E8-AC3D9DC67823,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20581338,MTSS NU DARUL HIDAYAH,20581338,JALAN SAMUDRA 01 TIRTOYUDO,TIRTOYUDO,KEC. TIRTO YUDO,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,Kw.13.4/MTs/089/2001,09-07-2001,MTsS/07.0139/2016,05-04-2016,Lihat SK Operasional,2016-08-08 07,B,0,,2.,,,,,,-8.250600000000,112.815300000000,0,36,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Tirto Yudo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B98FAEAB-FC2A-4C30-97CA-B7C676308666,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853165,Nurul Hidayah,69853165,Jl Tugu Pahlawan 127 tlogosari,TLOGOSARI,KEC. TIRTO YUDO,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-8.182300000000,112.812100000000,0,75,94,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Tirto Yudo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0AE7DB5-8C18-E111-AEB0-4D1310F524B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20555013,SD ISLAM AN-NUURU TIRTOYUDO,20555013,Jalan Pesantren 21 Tirtoyudo,TIRTOYUDO,KEC. TIRTO YUDO,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN NURUL MUHAASABAH WAL MAHABBAH BITAHARIL IMAM,AO0845,,07-01-2002,420/3320/35.07.101/2020,14-07-2020,Lihat SK Operasional,2020-08-24 20,C,"4,667",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,sdislamannuuru@gmail.com,,-8.234400000000,112.815000000000,8,48,38,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,0,0,9,0,6,0,2,0,5,3,0,8,0,3,1,3,0,1,0,0,3,5,0,1,5,0,1,0,0,0,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
