prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kab. Tasikmalaya,Mangunreja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC6D0C32-3FA4-40D2-A12E-097D4147B12E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708158,MIS NURUL IHSAN,60708158,Kp. Cicangkudu Desa/Kec. Mangunreja Kab. Tasikmalaya,MANGUNREJA,KEC. MANGUNREJA,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,Mi-18/I/Va/PP.00.4/1264/2002,22-10-2002,Mi-18/I/Va/PP.00.4/1264/2002,22-10-2002,Lihat SK Operasional,2021-10-14 10,A,0,,2.,,,,,,-7.372100000000,108.111800000000,0,167,105,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Mangunreja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2251DBF-756F-4074-B4B7-8640D1A54B46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708159,MIS NURUL MUTTAQIN,60708159,Ciawitali Sukaluyu,SUKALUYU,KEC. MANGUNREJA,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.384300000000,108.060600000000,0,80,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Mangunreja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6AD8A65-EB00-42AF-B223-57748F1AABFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278495,MTSS AL HIDAYAH SALEBU,20278495,Kp. Bojong Rt/Rw 019/003,SALEBU,KEC. MANGUNREJA,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,32-06/MTs/099/2010,15-06-2010,WI/I/PP.00.5/2855/2001,16-08-2001,Lihat SK Operasional,2021-08-16 09,,0,,2.,,,,,,-7.366600000000,108.079200000000,0,38,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Mangunreja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A32FC6F-9EE4-4FD7-9FE6-4F77AA3D1994,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278496,MTSS PSA. NURUL IHSAN,20278496,Kp. Cicangkudu Rt/rw 06/07,MARGAJAYA,KEC. MANGUNREJA,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-7.373000000000,108.110400000000,0,123,107,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Mangunreja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD12D6A8-7225-429F-A1ED-560126E7FB35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788324,MTsS SABILUL HUDA,69788324,"Jln Garut-Singaparna Km.7,5 Kp.baru Sindangsari Rt.01/rw.01",PASIRSALAM,KEC. MANGUNREJA,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,Lainnya,,D/Kw.10/MTs/0158/2012,01-08-2012,Kw.10.4/4/PP.07/5326/2012,01-08-2012,Lihat SK Operasional,2019-12-27 12,B,0,,2.,,,,,,-7.354680000000,108.096870000000,0,68,51,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Mangunreja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A21CCEC6-764B-4790-9957-116D6AD1E22C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278497,MTSS YAPPENA,20278497,Kp. Babakanmuncang Rt.023 Rw. 005,PASIRSALAM,KEC. MANGUNREJA,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,Wi/HK008/264/1994,19-09-1994,D/WI/MTS/358/1994,19-09-1994,Silakan Upload SK (link file tidak valid) => [416392-624047--],2021-02-03 06,B,"2,130",,2.,,,,,,-7.400000000000,108.084500000000,0,38,29,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Mangunreja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0877C1AE-D3B7-4B72-ABFD-C56ACC4209DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034559,SD IT INSAN CENDEKIA,70034559,Kp. Pasirgaru RT 011 RW 004,SUKALUYU,KEC. MANGUNREJA,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,PM.05.02/12/SPF/DPMPTSPTK/2022,06-10-2022,PM.05.02/12/SPF/DPMPTSPTK/2022,06-10-2022,Lihat SK Operasional,2022-10-18 10,,0,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Tasikmalaya,Mangunreja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A42712D5-295B-4881-82FB-57DCD25B2128,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70005917,SDIT AL HIKMAH,70005917,Jl. Kalapasewu RT 001 RW 003,MANGUNREJA,KEC. MANGUNREJA,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Istiqomah Mangunreja,AA3128,503/1378/11/SPF/DPMPTSP/2020,25-11-2020,503/1378/11/SPF/DPMPTSP/2020,25-11-2020,Lihat SK Operasional,2022-12-26 13,,775,1. Lainnya,2. Telkom Speedy,PLN,,,sditalhikmahmgrj@gmail.com,,-.000100000000,-.000100000000,3,48,39,4,Sehari Penuh/5 hari,,2022/2023-2,900,4,0,0,2,0,0,4,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,1,1,1,1,0,0,SD Merdeka,Lainnya,,,
Jawa Barat,Kab. Tasikmalaya,Mangunreja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0E1CA10-2CF5-E011-9E83-EFFFAA5E7FFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20210437,SDN 1 BEBEDAHAN,20210437,Kp. Bebedahan,SUKASUKUR,KEC. MANGUNREJA,KAB. TASIKMALAYA,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,800/3807/Disdik/2016,02-01-1952,800/3807/Disdik/2016,02-01-1952,Lihat SK Operasional,2022-11-25 14,B,"1,285",1. Indosat IM3,2. Telkom Speedy,PLN,,,sdnbebedahan1@gmail.com,,-7.385506700000,108.092356700000,6,68,79,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,1,3,1,0,2,4,0,0,2,4,2,0,6,0,0,1,1,0,1,1,2,2,4,3,0,3,0,0,0,0,0,1,1,1,1,1,1,SD 2013,Indosat IM3,,,
Jawa Barat,Kab. Tasikmalaya,Mangunreja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0093CA10-2CF5-E011-85AD-FB006A75091A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20209977,SDN 1 MANGUNREJA,20209977,Jl. Sukapura,MANGUNREJA,KEC. MANGUNREJA,KAB. TASIKMALAYA,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1953,01-01-1953,-1953,01-01-1953,Lihat SK Operasional,2023-01-13 08,B,0,1. -,2. Telkom Speedy,PLN,,,sdnsatumangunreja@yahoo.com,,-7.364856700000,108.102183300000,7,87,79,6,Pagi/6 hari,,2022/2023-2,"9,000",6,0,0,2,5,1,0,1,2,0,2,3,7,0,0,4,3,1,1,0,0,1,1,3,3,4,5,1,0,0,0,0,0,0,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
