prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Toba,Borbor,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/809A9BD8-2EF5-E011-A330-05C7B4F30AC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10212669,SD N 173604 PANGURURAN,10212669,Pangururan,PANGURURAN,KEC. BORBOR,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1928,,01-01-1910,Silakan Upload SK,,C,"1,000",1. -,2. Telkomsel Flash,PLN,,,sdn173604pangururan@yahoo.com,,2.245100000000,99.331700000000,7,48,48,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",4,0,3,1,5,0,0,2,2,0,5,0,3,4,0,4,3,1,1,1,0,0,1,3,1,6,1,1,1,1,1,1,0,1,3,2,0,3,0,0,,,
Sumatera Utara,Kab. Toba,Borbor,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/606399D8-2EF5-E011-A7E9-5FAF51AFD22C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10212677,SD NEGERI 173596 NATUMINGKA,10212677,Natumingka,NATUMINGKA,KEC. BORBOR,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,ST.NO.AB.932779,21-02-1987,ST.NO.AB.932779,21-02-1987,Lihat SK Operasional,2021-11-26 05,C,"4,750",1. Telkomsel Flash,2. -,PLN,,,natumingka.sdn@gmail.com,,2.277100000000,99.275800000000,6,48,38,6,SD 2013,Siang/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,1,3,3,0,0,3,1,1,1,3,3,0,6,0,0,0,2,1,2,0,1,1,5,1,1,1,1,1,1,0,4,2,0,0,1,0,0,,,
Sumatera Utara,Kab. Toba,Borbor,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/008A99D8-2EF5-E011-8397-CF86481DC8DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10214717,SD NEGERI 173600 PURBA TUA,10214717,Purbatua,PURBA TUA,KEC. BORBOR,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"10,000",1. -,2. Telkomsel Flash,PLN,,,sdnegeri173600purbatuaborbor88@yahoo.com,,2.292400000000,99.441100000000,6,53,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,1,2,4,2,0,0,2,3,1,0,4,2,0,5,1,0,0,1,0,2,1,2,2,4,1,1,1,1,1,1,0,1,2,3,0,1,0,0,,,
Sumatera Utara,Kab. Toba,Borbor,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C09699D8-2EF5-E011-9DAD-935FF4C1CC9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208543,SD NEGERI 173601 ONAN BORBOR,10208543,Lintong,LINTONG,KEC. BORBOR,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1946,,01-01-1946,Silakan Upload SK,,B,"10,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn173601_onanborbor@yahoo.com,,2.276200000000,99.272200000000,10,112,74,8,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,800",6,0,1,0,3,2,0,5,7,0,2,1,4,6,1,8,1,2,3,0,2,0,1,2,1,9,1,2,1,1,1,2,0,1,5,2,0,0,1,0,,,
Sumatera Utara,Kab. Toba,Borbor,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0A399D8-2EF5-E011-90FA-E9B357BA25D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208544,SD NEGERI 173602 HUTAGURGUR,10208544,Hutagurgur,HUTA GURGUR,KEC. BORBOR,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1964,01-01-1964,,01-01-1910,Silakan Upload SK,,B,"3,850",1. -,2. -,PLN,,,sdn173602hutagurgur@gmail.com,,2.301800000000,99.237900000000,9,62,41,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,2,4,1,0,4,5,1,2,1,2,7,0,7,2,2,2,0,2,0,1,2,3,6,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
Sumatera Utara,Kab. Toba,Borbor,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80B099D8-2EF5-E011-9B3F-27C00B849E83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10212679,SD NEGERI 173603 LINTONG,10212679,Lintong,LINTONG,KEC. BORBOR,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1920,,01-01-1910,Silakan Upload SK,,B,"10,000",1. -,2. Telkomsel Flash,PLN,,,sd173603_Lintong@yahoo.com,,2.266000000000,99.225200000000,6,30,31,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",4,0,1,2,4,1,0,1,2,1,3,0,4,2,0,4,2,0,1,1,1,1,0,2,4,2,1,1,1,1,1,1,0,0,4,2,0,0,1,0,,,
Sumatera Utara,Kab. Toba,Borbor,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0D799D8-2EF5-E011-8433-07D3F7AAAC72,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10214718,SD NEGERI 173606 PANGURURAN,10214718,Pardomuan Nauli,PARDOMUAN NAULI,KEC. BORBOR,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1971,,01-01-1910,Silakan Upload SK,,B,"2,800",1. -,2. Telkomsel Flash,PLN,,,sdn_173606pangururan1@yahoo.com,,2.298600000000,99.299700000000,7,67,56,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",0,0,0,0,3,3,0,1,4,0,0,3,5,2,0,7,0,1,0,0,1,2,1,2,2,5,1,1,1,1,1,1,0,0,0,6,0,0,0,1,,,
Sumatera Utara,Kab. Toba,Borbor,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2012CBD7-2EF5-E011-A152-835EDD4DBED6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10212670,SD NEGERI 173624 SIMARE,10212670,Simare,LINTONG,KEC. BORBOR,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1970,,01-01-1910,Silakan Upload SK,,C,"10,000",1. -,2. Telkomsel Flash,PLN,,,sdn_173624simare@yahoo.com,,2.263000000000,99.269100000000,7,61,56,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",6,0,1,0,2,2,0,3,5,1,1,0,2,5,0,6,1,1,0,1,1,1,2,1,2,5,1,1,1,2,1,1,0,3,3,0,0,1,0,0,,,
Sumatera Utara,Kab. Toba,Borbor,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0938AD8-2EF5-E011-8C06-C31948A0E5D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208610,SD NEGERI 173625 AEK UNSIM,10208610,Aek Unsim,AEK UNSIN,KEC. BORBOR,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1971,,01-01-1910,Silakan Upload SK,,B,"4,800",1. -,2. Telkomsel Flash,PLN,,,sd173625aekunsim@yahoo.com,,2.198700000000,99.275900000000,7,44,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",4,0,1,0,4,2,0,1,3,3,1,0,4,3,0,1,6,1,1,1,3,0,0,1,1,6,1,1,1,1,1,1,0,1,3,2,0,1,0,0,,,
Sumatera Utara,Kab. Toba,Borbor,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0F99AD8-2EF5-E011-A0B8-C7B8D1BB181F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10212701,SD NEGERI 174563 LUMBAN SEWA,10212701,Lumban Sewa,LUMBAN SEWA,KEC. BORBOR,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1975,,01-01-1910,Silakan Upload SK,,B,"10,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnegeri174563lumbansewa@yahoo.com,,2.273900000000,99.335900000000,7,36,41,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",4,0,1,0,4,2,0,1,4,1,2,0,3,4,0,7,0,1,0,2,2,0,0,2,2,5,1,1,1,1,1,1,0,0,4,2,0,1,0,0,,,
