prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Papua,Kab. Biak Numfor,Biak Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/902A8340-31F5-E011-9875-BB2C66E648C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300401,SD INPRES KABABUR BIAK BARAT,60300401,Kababur,KABABUR,KEC. BIAK BARAT,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"10,000",1. -,2. -,PLN,,,sd.inpreskababur@yahoo.com,,-1.070700000000,135.873900000000,3,56,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,1,0,1,0,0,2,2,1,0,0,1,2,1,0,2,1,0,0,1,0,1,0,0,3,1,1,1,1,1,1,0,3,3,0,0,0,1,0,,,
Papua,Kab. Biak Numfor,Biak Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/701D8340-31F5-E011-954E-5FD0319CDF27,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300398,SD INPRES SOSMAI,60300398,Jalan Biak Wardo,SOSMAY,KEC. BIAK BARAT,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"4,200",1. -,2. -,PLN,,,sdinpressosmai@yahoo.com,,-1.030900000000,135.911900000000,5,62,39,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,0,2,3,1,0,1,2,1,2,0,0,5,0,3,2,1,1,0,0,0,2,1,2,3,1,1,1,1,1,1,6,0,0,0,0,0,0,0,,,
Papua,Kab. Biak Numfor,Biak Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80388340-31F5-E011-A088-29AE1820890B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300393,SD INPRES WARBERIK,60300393,Warberik,WARBERIK,KEC. BIAK BARAT,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"22,500",1. -,2. -,PLN,,,sdinpreswarberik@gmail.com,,-1.044900000000,135.910100000000,7,22,16,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",6,1,1,0,2,0,0,5,6,1,0,0,0,7,1,2,4,0,2,3,1,0,1,0,3,4,1,1,1,1,1,1,0,0,6,0,0,0,1,0,,,
Papua,Kab. Biak Numfor,Biak Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30F38240-31F5-E011-A3F3-21BF6D442880,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300355,SD INPRES YOMDORI,60300355,"Jln. Wardo Raya, Kampung Yomdori, Distrik Biak Barat",YOMDORI,KEC. BIAK BARAT,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,35/kpts/bup/tc/1977,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [428064-601352--],2021-03-06 08,C,"10,920",1. -,2. -,PLN,,,,,-1.057700000000,135.862200000000,6,67,66,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",9,0,1,2,5,0,0,1,2,0,3,1,2,4,2,0,4,1,0,0,0,1,0,4,4,2,1,1,1,1,1,1,0,0,9,0,0,0,1,0,,,
Papua,Kab. Biak Numfor,Biak Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0E58240-31F5-E011-8778-299CC4F78BD0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300290,SD NEGERI DEDIFU,60300290,Jln. Wardo-Wombrisauw,ASARYENDI,KEC. BIAK BARAT,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeridedifu@gmail.com,,-1.026000000000,135.829600000000,6,57,56,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,1,1,2,3,0,0,3,3,1,2,0,2,4,1,3,2,0,1,2,0,0,0,3,3,3,1,1,1,1,1,1,0,3,3,0,0,0,1,0,,,
Papua,Kab. Biak Numfor,Biak Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50CA8240-31F5-E011-B602-61F0BE5E33FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300357,SD NEGERI SOPEN,60300357,Kampung Sopen,SOPENDO,KEC. BIAK BARAT,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0000000000000000000000000,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"2,500",1. -,2. -,PLN,,,sdnsopenbiakbarat@gmail.com,,-.999900000000,135.807500000000,8,82,64,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,7,0,0,0,4,0,0,4,4,2,2,0,2,6,2,2,4,0,0,2,1,1,1,3,4,4,1,1,1,1,1,1,0,0,7,0,0,0,0,0,,,
Papua,Kab. Biak Numfor,Biak Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60E8EC40-31F5-E011-BA87-6D06B96ACEC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300428,SD YPK KARNINDI,60300428,Desa Karnindi,KARNINDI,KEC. BIAK BARAT,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PSW YPK BIAK,AH8201,35/KPTS/BUP/TC/1977,15-09-1962,35/KPTS/BUP/TC/1977,01-01-1910,Lihat SK Operasional,2022-11-17 07,C,"10,000",1. -,2. -,PLN,,,sdypkkarnindi@yahoo.com,,-1.075200000000,135.864000000000,8,43,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,4,0,0,4,4,2,1,1,1,7,3,2,3,0,1,1,0,1,1,4,4,4,1,1,1,1,1,1,0,3,3,0,0,1,0,0,,,
Papua,Kab. Biak Numfor,Biak Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/800FED40-31F5-E011-80B9-21926E863D42,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300426,SD YPK MAMORIBO,60300426,Kampung Mamoribo,MAMORIBO,KEC. BIAK BARAT,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,35/KPST/SUP/TC/1977,04-06-1977,35/KPST/SUP/TC/1977,04-06-1977,Lihat SK Operasional,2022-11-17 07,C,"9,600",1. -,2. -,PLN,,,yosebmiosido40@gmail.com,,-.985600000000,135.800300000000,5,54,41,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,2,0,0,0,5,5,0,0,0,1,4,1,3,1,0,2,1,0,0,1,1,3,2,1,1,1,1,1,1,0,2,4,0,0,0,1,0,,,
Papua,Kab. Biak Numfor,Biak Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7002ED40-31F5-E011-9807-F13A825D7908,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300425,SD YPK OPURI,60300425,Desa Opuri - Sup Karkir,SOPENDO SUP KARKIR,KEC. BIAK BARAT,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KEMALA BHAYANGKARI,AH8212,35/KPTS/BUP/TC/1977,01-01-1958,35/KPTS/BUP/TC/1977,06-04-1977,Lihat SK Operasional,2022-11-17 07,B,100,1. -,2. -,PLN,,,ferimelkiasandarek@gmai.com,,-1.019400000000,135.824400000000,6,69,77,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,17,0,1,0,2,0,0,4,4,2,0,0,0,6,2,1,3,0,2,2,0,0,1,1,5,1,1,1,1,1,1,1,0,4,13,1,0,1,0,0,,,
Papua,Kab. Biak Numfor,Biak Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60F5EC40-31F5-E011-81D0-BFBC1918D10C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300300,SD YPK WARDO,60300300,Kampung Wardo,BANASRARES,KEC. BIAK BARAT,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PSW YPK BIAK,AH8201,35/KPPS/BUP/TC/1977,15-03-1911,35/KPPS/BUP/TC/1977,01-01-1910,Lihat SK Operasional,2022-11-17 07,,"10,000",,2.,,,,sdypkwardo@yahoo.com,,-1.037200000000,135.832800000000,3,0,0,0,SD 2013,,,2022/2023-2,,,0,0,0,0,2,0,0,1,2,1,0,0,1,2,0,2,1,0,0,1,0,0,1,1,1,2,,,,,,,0,0,0,0,0,0,0,0,,,
