prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Selatan,Kab. Barito Kuala,Kuripan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0CEEA52-30F5-E011-A94B-6B025B87DF70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30301413,SD NEGERI ASIA BARU,30301413,Jl. Asia Baru Rt.2,ASIA BARU,KEC. KURIPAN,KAB. BARITO KUALA,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,"23,01/01/1960",01-01-1960,12/01/01/1960,01-01-1960,Silakan Upload SK,,C,0,1. -,2. Telkomsel Flash,PLN,,,sdn.asiabaru02@gmail.com,,-2.676500000000,114.792700000000,6,54,57,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,4,0,0,2,5,0,1,0,3,3,0,6,0,0,3,1,1,0,1,0,4,2,1,1,1,1,1,1,4,2,0,0,0,1,0,0,,,
Kalimantan Selatan,Kab. Barito Kuala,Kuripan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80EBEA52-30F5-E011-9DFA-8D500DD9DCD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30311604,SD NEGERI JAMBU,30311604,Jambu,JAMBU,KEC. KURIPAN,KAB. BARITO KUALA,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,07-04-1976,,01-01-1910,Silakan Upload SK,,C,"3,570",1. -,2. Telkomsel Flash,PLN,,,sdnjambu00@gmail.com,,-2.711300000000,114.767400000000,4,30,19,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,450,3,0,0,1,2,0,0,2,2,0,2,0,2,2,0,4,0,1,1,1,0,0,1,0,2,2,1,1,1,1,1,1,0,0,3,3,0,0,0,1,,,
Kalimantan Selatan,Kab. Barito Kuala,Kuripan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20C0EA52-30F5-E011-B5F6-27CBC0575CC9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30301365,SD NEGERI JAMBU BARU 1,30301365,Jl. Jambu Baru Rt. 1,JAMBU BARU,KEC. KURIPAN,KAB. BARITO KUALA,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,02-01-1973,,30-06-1973,Silakan Upload SK (link file tidak valid) => [775432-970534--],2023-02-11 21,C,"2,080",1. -,2. Telkomsel Flash,PLN,,,sdnjb001@gmail.com,,-2.735300000000,114.753400000000,6,16,22,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,0,4,2,0,0,5,0,1,0,3,3,0,6,0,3,1,2,0,0,0,0,4,2,1,1,1,1,1,1,0,5,1,0,0,1,0,0,,,
Kalimantan Selatan,Kab. Barito Kuala,Kuripan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E017EB52-30F5-E011-BDBF-31140261ACE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30301366,SD NEGERI JAMBU BARU 2,30301366,Jl. Jambu Baru Rt. 4,JAMBU BARU,KEC. KURIPAN,KAB. BARITO KUALA,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1984,,01-01-1910,Silakan Upload SK,,C,"1,440",1. -,2. Telkomsel Flash,PLN,0,,sdnjambubaru2@yahoo.com,http,-2.754300000000,114.745200000000,6,10,6,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,1,1,2,0,3,6,0,0,0,1,5,0,4,2,0,2,2,2,0,0,0,2,4,1,1,1,1,1,1,0,6,0,0,0,0,0,0,,,
Kalimantan Selatan,Kab. Barito Kuala,Kuripan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0F9EA52-30F5-E011-B816-D3CD20AF2B50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30301367,SD NEGERI JARENANG,30301367,Jl. Nasrum Hr,JARENANG,KEC. KURIPAN,KAB. BARITO KUALA,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1970,01-01-1970,421.2/004/SD-07/2022,01-06-1970,Lihat SK Operasional,2022-06-20 08,C,"4,000",1. -,2. Telkomsel Flash,PLN,0,,sdnjarenang47@gmail.com,,-2.667000000000,114.795300000000,5,29,22,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,1,1,1,0,3,5,0,0,0,2,3,0,4,1,2,1,2,0,0,0,0,2,3,1,1,1,1,1,1,0,0,6,0,0,1,0,0,,,
Kalimantan Selatan,Kab. Barito Kuala,Kuripan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30A3EA52-30F5-E011-9E7E-0FC9E4DFCD02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30300951,SD NEGERI KURIPAN,30300951,Jl. Kuripan,KURIPAN,KEC. KURIPAN,KAB. BARITO KUALA,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0,03-10-1943,,01-01-1910,Silakan Upload SK (link file tidak valid) => [807666-618983--],2023-03-27 03,B,"1,690",1. -,2. Telkomsel Flash,PLN,0,0,sdnkuripan72@gmail.com,,-2.614600000000,114.794800000000,5,38,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,2,2,1,0,2,4,0,0,1,2,3,0,5,0,2,1,0,0,0,1,1,1,4,1,1,1,1,1,1,0,3,3,0,0,0,1,0,,,
Kalimantan Selatan,Kab. Barito Kuala,Kuripan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40DDEA52-30F5-E011-88FB-A5648D9A6219,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30300982,SD NEGERI RIMBUN TULANG,30300982,Jl. Rimbun Tulang,RIMBUN TULANG,KEC. KURIPAN,KAB. BARITO KUALA,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,12-01-1976,,01-01-1910,Silakan Upload SK,,B,"3,600",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnrimbuntulang01@gmail.com,,-2.609400000000,114.795500000000,8,42,23,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,8,0,1,2,7,0,0,1,1,1,5,1,5,3,0,6,2,0,0,3,2,0,2,1,4,4,1,1,1,1,1,1,0,6,2,0,0,0,1,0,,,
Kalimantan Selatan,Kab. Barito Kuala,Kuripan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0B1EA52-30F5-E011-84B7-A12C69565949,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30301041,SD NEGERI TABATAN,30301041,Jl. Tabatan,TABATAN,KEC. KURIPAN,KAB. BARITO KUALA,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1957,,01-01-1910,Silakan Upload SK,,B,"3,950",1. -,2. Telkomsel Flash,PLN,,,sdn.tabatan@gmail.com,,-2.580700000000,114.811600000000,8,44,40,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,0,4,0,0,4,8,0,0,0,1,7,1,4,3,2,3,2,0,1,0,0,3,5,1,1,1,1,1,1,0,4,2,0,0,1,0,0,,,
Kalimantan Selatan,Kab. Barito Kuala,Kuripan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4009EB52-30F5-E011-83E3-FF30ED09C123,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30301055,SD NEGERI TABATAN BARU,30301055,Jl. Tabatan Baru,TABATAN BARU,KEC. KURIPAN,KAB. BARITO KUALA,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1981,,01-01-1910,Silakan Upload SK,,B,"17,400",1. -,2. Telkomsel Flash,PLN,,,sdntabatanbaru@gmail.com,,-2.570300000000,114.827000000000,7,42,41,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,1,2,1,0,4,6,0,1,0,2,5,0,5,2,2,1,2,1,0,0,1,3,4,1,1,1,1,1,1,0,6,0,0,0,1,0,0,,,
Kalimantan Selatan,Kab. Barito Kuala,Kuripan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0689853-30F5-E011-AD5C-3B854E3DA42A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30300986,SMP NEGERI 1 KURIPAN,30300986,Jl. Rimbun Tulang,RIMBUN TULANG,KEC. KURIPAN,KAB. BARITO KUALA,PROV. KALIMANTAN SELATAN,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0557/0/1984,20-11-1984,0557/0/1984,20-11-1984,Silakan Upload SK,,C,"20,000",1. Telkomsel Flash,2. Telkom Astinet,PLN,,,smpn.1krp@gmail.com,,-2.606800000000,114.796000000000,8,57,47,5,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,500",7,1,1,2,6,1,0,1,3,0,3,2,6,2,0,8,0,0,2,1,2,1,1,1,3,5,,,,,,,1,5,1,0,0,1,0,0,1,2,2
