prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Tenggara,Kab. Muna,Pasir Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA62723B-AD7D-4A67-9AB6-0A5A4DA62459,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010256,MIS LAKADINDIMA,70010256,DESA KAMOSOPE,KAMOSOPE,KEC. PASIR PUTIH,KAB. MUNA,PROV. SULAWESI TENGGARA,SWASTA,MI,Kementerian Agama,,,672/KW.24.4/PP.03.2/12/2019,06-12-2019,351 Tahun 2019,06-12-2019,Lihat SK Operasional,2021-05-20 16,,0,,2.,,,,,,.000000000000,.000000000000,0,2,2,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kab. Muna,Pasir Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17F8BC9D-F30D-42D9-8643-2B78C733E2ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037998,SD SWASTA STUDY ILMIAH,70037998,DESA POLA,KOHOLIFANO,KEC. PASIR PUTIH,KAB. MUNA,PROV. SULAWESI TENGGARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pelita Study Ilmiyah,AX4475,01 TAHUN 2022,02-07-2022,503/421.9/001/DPM-PTSP/II/2022,28-02-2023,Lihat SK Operasional,2023-03-09 15,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kab. Muna,Pasir Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C05AB8C9-30F5-E011-84E8-FF9178DB7BAC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402899,UPTD SD NEGERI 1 PASIR PUTIH,40402899,DESA OENGGUMORA,KOHOLIFANO,KEC. PASIR PUTIH,KAB. MUNA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-12-1948,503/421.9/18/DPM-PTSP/V/2021,19-05-2021,Lihat SK Operasional,2022-06-28 09,B,"1,890",1. -,2. Telkomsel Flash,Lainnya,,,sdn01pasirputih@gmail.com,,-4.952800000000,122.856800000000,10,50,44,7,Pagi/6 hari,,2022/2023-2,"1,300",6,0,0,1,5,2,0,3,7,0,0,3,7,3,1,8,1,0,2,4,1,1,1,1,6,4,6,0,0,0,0,0,0,1,2,1,1,1,1,1,SD 2013,Tidak Ada,,,
Sulawesi Tenggara,Kab. Muna,Pasir Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1052ADC9-30F5-E011-BB06-519322B4E070,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400637,UPTD SD NEGERI 2 PASIR PUTIH,40400637,Desa Bumbu,BUMBU,KEC. PASIR PUTIH,KAB. MUNA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,39 tahun 2002,01-01-2007,,01-01-1910,Lihat SK Operasional,2022-06-28 09,Tidak Terakreditasi,"7,380",1. -,2. XL (GSM),PLN,,,sdn2ppbumbu@gmail.com,,-5.055800000000,122.824300000000,5,49,47,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,2,4,0,0,1,3,1,0,1,3,2,1,4,0,1,0,3,0,0,0,1,2,3,1,2,3,0,0,0,0,1,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Sulawesi Tenggara,Kab. Muna,Pasir Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E06DADC9-30F5-E011-9BD9-C9A0A4E25110,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400554,UPTD SD NEGERI 3 PASIR PUTIH,40400554,Desa Liwumetingki,LIWUMETINGKI,KEC. PASIR PUTIH,KAB. MUNA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,76,01-01-1910,,01-01-1910,Lihat SK Operasional,2022-06-28 09,C,"6,080",1. -,2. -,PLN,,,sdn3.pasirputih@yahoo.co.id,,-5.043100000000,122.814400000000,12,62,68,8,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,4,4,0,4,10,0,2,0,3,9,0,11,1,4,2,3,2,1,0,0,5,7,0,6,0,0,0,1,0,0,1,1,2,2,1,1,SD 2013,Tidak Ada,,,
Sulawesi Tenggara,Kab. Muna,Pasir Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/509DB8C9-30F5-E011-B6D0-67367DA8F140,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400588,UPTD SD NEGERI 4 PASIR PUTIH,40400588,Desa Koholifano,KOHOLIFANO,KEC. PASIR PUTIH,KAB. MUNA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-08-1963,NO. 39 TAHUN 2001,16-01-2002,Lihat SK Operasional,2022-06-28 09,B,"4,500",1. -,2. Telkomsel Flash,PLN,,,sdn4pppola@gmail.com,,-4.990700000000,122.866100000000,15,84,81,9,Pagi/6 hari,,2022/2023-2,"1,300",6,0,0,7,4,6,0,5,12,1,1,1,5,10,0,14,1,2,2,5,3,1,1,1,4,11,3,3,0,3,0,0,0,1,1,2,1,1,2,2,SD 2013,Tidak Ada,,,
Sulawesi Tenggara,Kab. Muna,Pasir Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0DFB8C9-30F5-E011-9F7C-CFB66860E351,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400807,UPTD SD NEGERI 5 PASIR PUTIH,40400807,Desa Koholifano,KOHOLIFANO,KEC. PASIR PUTIH,KAB. MUNA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,12,22-07-1980,503/421.9/007/DPM-PTSP/lv/2022,22-07-1980,Lihat SK Operasional,2022-06-28 09,B,"13,250",1. -,2. -,PLN,,,sdnlimapasirputih@gmail.com,,-4.987700000000,122.831900000000,11,55,28,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,3,5,2,0,4,7,3,1,0,2,9,1,9,1,1,2,4,0,1,0,3,5,6,0,0,6,0,1,0,0,0,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Sulawesi Tenggara,Kab. Muna,Pasir Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E08A98C9-30F5-E011-9B97-B746C72BBE0D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400905,UPTD SD NEGERI 6 PASIR PUTIH,40400905,Desa Kogholifano,KOHOLIFANO,KEC. PASIR PUTIH,KAB. MUNA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-12-1983,,01-01-1910,Lihat SK Operasional,2022-06-28 09,C,"1,500",1. -,2. Telkomsel Flash,PLN,,,,,-4.990300000000,122.809000000000,10,11,10,5,Pagi/6 hari,,2022/2023-2,900,0,0,0,0,2,0,0,8,9,0,0,1,3,7,0,9,1,0,4,3,0,1,1,1,5,5,0,0,0,2,0,0,0,0,1,1,1,1,1,0,SD 2013,Tidak Ada,,,
Sulawesi Tenggara,Kab. Muna,Pasir Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2028AEC9-30F5-E011-BF3A-F57E53A5892E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400913,UPTD SD NEGERI 7 PASIR PUTIH,40400913,Desa Labulawa,LABULAWA,KEC. PASIR PUTIH,KAB. MUNA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,74,31-12-1983,,01-01-1910,Lihat SK Operasional,2022-06-28 09,C,"7,500",1. -,2. -,Tenaga Surya,0,0,sdn_7pasirputih@yahoo.com,,-5.061497000000,122.817863300000,10,25,22,6,Pagi/6 hari,,2022/2023-2,0,6,0,0,0,2,3,0,5,8,0,1,1,6,4,1,7,2,0,1,5,1,1,1,1,3,7,0,0,6,0,0,0,0,1,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Sulawesi Tenggara,Kab. Muna,Pasir Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4035AEC9-30F5-E011-AE32-7DDD8795D98C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400938,UPTD SD NEGERI 8 PASIR PUTIH,40400938,Desa Liwumetingki,LIWUMETINGKI,KEC. PASIR PUTIH,KAB. MUNA,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,31-12-1997,,01-01-1910,Lihat SK Operasional,2022-06-28 09,B,"6,720",1. -,2. -,PLN,,,sdn8pasir.putih08@gmail.com,,-5.054663800000,122.834361300000,9,16,15,6,Pagi/6 hari,,2022/2023-2,898,6,0,1,0,3,4,0,2,7,0,2,0,4,5,0,5,4,1,0,2,2,2,1,1,5,4,6,0,0,0,1,0,0,0,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
