prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Jawa Timur,Kab. Gresik,Sangkapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/508A3FF4-8B18-E111-B538-53BB13B0BDD8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500486,UPT SMP NEGERI 7 GRESIK,20500486,Jalan Wiyatamandala No.2,SAWAHMULYA,KEC. SANGKAPURA,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1980,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-03 13,A,"11,450",1. Telkomsel Flash,2. Telkom Speedy,PLN,0325421006,0325421006,smpn1skp@yahoo.co.id,http,-5.847500000000,112.663500000000,28,253,279,18,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"21,200",16,3,1,0,14,6,0,8,14,0,10,4,17,11,0,25,3,7,3,1,2,7,4,4,16,12,6,6,6,10,0,6,0,0,0,1,0,,,,,,
Jawa Timur,Kab. Gresik,Sangkapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90297AF4-8B18-E111-BB49-9F64B52090A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20553256,UPT SMP NEGERI SATU ATAP,20553256,Bangsal,DEKATAGUNG,KEC. SANGKAPURA,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,10-10-2019,400/4059/437.53/ 2019,10-10-2019,Lihat SK Operasional,2020-01-10 13,B,901,1. Telkomsel Flash,2. Telkom Speedy,PLN,0325422506,,satapsmpn227@gmail.com,http,-5.807600000000,112.582800000000,9,27,23,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",2,0,1,2,0,3,0,6,9,0,0,0,1,8,0,6,3,2,3,1,2,0,1,0,4,5,1,1,1,0,2,0,1,0,1,0,0,,,,,,
Jawa Timur,Kab. Gresik,Sangkapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15E045B9-315C-49B9-8325-06BB4AB9BA6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983035,MIS AL-ISTI`MAL,69983035,DUSUN GUNUNG MALANG RT001/RW001 DESA PATARSELAMAT KECAMATAN SANGKAPURA KABUPATEN,KEC. SANGKAPURA,KAB. GRESIK,PROV. JAWA TIMUR,INDONESIA,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,3878 TAHUN 2018,17-05-2018,3878 TAHUN 2018,17-05-2018,Silakan Upload SK (link file tidak valid) => [-],2018-12-07 14,,0,,2.,,,,,,-5.821200000000,112.643900000000,0,7,11,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Sangkapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3526B77-912D-4287-95C7-1735DE681D3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60719172,MIS DARUT TAUHID,60719172,DSN. RABA,LEBAK,KEC. SANGKAPURA,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,MIS/25.0360/2017,11-08-2017,MIS/25.0360/2017,11-08-2017,Lihat SK Operasional,2017-12-11 07,B,0,,2.,,,,,,-6.402563000000,112.882814000000,0,15,17,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Sangkapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8E7E94A-F364-4FF2-B9C6-0A38776065D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60719156,MIS MINU 01 SAWAHMULYA,60719156,"JL. KAWEDANAN, NO. 03 SAWAHMULYA",SAWAHMULYA,KEC. SANGKAPURA,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan SYECH MAULANA UMAR MAS'UD,AK0881,MIS/25.0215/2017,11-08-2017,5082/2017,11-08-2017,Lihat SK Operasional,2017-11-28 14,B,0,,2.,,,,,,-6.477800000000,112.829800000000,0,33,18,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Sangkapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF082309-A82D-4EAF-B88C-1B74D9666096,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60719147,MIS MINU 02 SUNGAI RUJING,60719147,DUSUN TAUBAT DESA SUNGAIRUJING,SUNGAIRUJING,KEC. SANGKAPURA,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.482700000000,112.849100000000,0,21,26,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Sangkapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/021D751A-70CC-4CD2-9573-1C41B73AC07E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60719148,MIS MINU 03 DAUN 1,60719148,JL. RAYA PASAR DAUN DUSUN DAUN BARAT,DAUN,KEC. SANGKAPURA,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,MIS/25.0130/2017,11-08-2017,4998/2017,11-08-2017,Lihat SK Operasional,2020-02-04 15,A,0,,2.,,,,,,-6.463500000000,112.879100000000,0,51,50,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Sangkapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB017388-33D6-4FF0-B451-92E2C3F8E7D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60719164,MIS MINU 04 DAUN 2,60719164,JL. RAYA PASAR DAUN DUSUN DAUN BARAT,DAUN,KEC. SANGKAPURA,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.463500000000,112.883700000000,0,54,50,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Sangkapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A460A069-4211-487C-9244-FD6F889B301B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60719154,MIS MINU 05 DAUN III,60719154,ALAS MAKMUR,KUMALASA,KEC. SANGKAPURA,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.462900000000,112.892800000000,0,62,53,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Sangkapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8601E7D4-B47F-4FD1-9637-8DA11DF63AD3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60719159,MIS MINU 06 BALIK TERUS I,60719159,"BALIKBAK HILIR, DS. BALIKTERUS KEC. SANGKAPURA KAB. GRESIK",BALIKTERUS,KEC. SANGKAPURA,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,5110 Tahun 2017,11-08-2017,-5110 Tahun 2017,11-08-2017,Lihat SK Operasional,2021-03-19 15,B,0,,2.,,,,,,-6.445600000000,112.877500000000,0,15,20,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
