prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E4D91E5-1D7E-4AF5-A4DC-AD2021886D83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897996,EL RAHMA,69897996,JL. SIMPANG MATARAM RT 08 RW 04,DAMPIT,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Lainnya,AX8774,04/SK/Y/EEC/III/2013,09-03-2013,kd.15.35/2/PP.00.4/343/SK/2014,10-12-2014,Lihat SK Operasional,2016-06-27 08,,0 m2,1.,2.,,,,,,-8.217500000000,112.743300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D3CD316-0FA5-4B45-930C-2B8982CF8863,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69946833,KB   KENCANA,69946833,JL. TUNGGORONO NO.27 RT 02 RW 10,DAMPIT,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PENYELENGGARA PENDIDIKAN KENCANA MALANG,AO0804,4250/586/KB.IP/421.101/20,28-09-2015,420/89/PAUD/35.07.101/201,19-05-2016,Lihat SK Operasional,2016-08-01 14,,150,,2.,,,,paudkencanadampit@gmail.com,,-8.218751000000,112.759517000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F67856E2-109B-4BBA-97D3-B92FDECB3BEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69959744,KB  AL - HIKMAH PGRI,69959744,Jl. Raya Genteng No.166 RT.04 RW.11 Dusun Purwodadi,BUMIREJO,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Kabupaten Malang,AN1515,420/351/PAUD/35.07.101/2016,10-01-2016,421.1/1395/35.07.101/2022,01-07-2022,Lihat SK Operasional,2022-08-03 13,,0,1. Telkom Speedy,2. Lainnya (Wavelan),PLN,,,kbalhikmahpgri@gmail.com,,-8.241600000000,112.774800000000,1,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,450,1,0,0,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Telkom Speedy
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B453DC7B-80C3-47A7-AD75-28DFCDC1D5CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20575410,KB  AL AZHAR,20575410,JL. SUROPATI NO. 80  RT. 08 RW. 01. Dusun Sawur,SUKODONO,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PENDIDIKAN,AL7738,300,31-12-2010,420/383/PAUD/421.101/2015,03-02-2015,Silakan Upload SK,,C,"1,400",1. Axis,2. Linknet,PLN & Diesel,,,paudalazzar2021@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,1,1,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,Axis
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30BB81D2-69C4-4D74-9B34-89C43FB8BA6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69961387,KB  AL-BAROKAH,69961387,Rt.43 Rw.6 Dsn. Lambangsari,MAJANGTENGAH,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-BAROKAH,AO0799,420/31/35.07.101/2016,30-05-2016,420/264/PAUD/35.07.101/2016,02-12-2016,Lihat SK Operasional,2017-03-31 14,,314,1. Lainnya,2. Lainnya,PLN,,,mahmudim927@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,3,0,3,0,0,0,0,3,0,1,2,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,Lainnya
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F859FF8E-4831-4969-8F7F-E6375C353AA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69929065,KB  AN - NUR,69929065,Jl. Bondowoso No.8 RT.02 RW. 16 Dsn.Ubalan,PAMOTAN,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPI AN NUR,AL7751,420/015/KB.IP/421.101/2014,06-01-2014,421.1/028/35.07.101/2021,23-07-2021,Lihat SK Operasional,2022-01-24 00,,96,1. Smartfren,2. Linknet,PLN,,,paudannurubalan@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Smartfren
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E96D00D7-C472-4A29-8E9E-C5818DFF6987,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69929070,KB  ANANDA,69929070,Jl. Raya Ngelak  RT 02 RW 11,DAMPIT,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD ANANDA,AL7755,420/046/KB.IP/421.101/2014,13-02-2014,420/575/PAUD/421.101/2015,06-08-2019,Lihat SK Operasional,2021-06-06 10,,0,1. Lainnya,2. Lainnya (Serat Optik),PLN,,,paudananda14@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,0,4,0,3,0,0,0,0,3,0,0,3,2,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,Lainnya
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69E4127F-BCE5-46ED-ACA8-6F7DB381775F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69962281,KB  BABUL ULUM,69962281,Jl. Sunan Muria RT 047 RW 007 Lambangsari,MAJANGTENGAH,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Darul Mumtazah,AL7736,420/40/PAUD/35.07.101/2016,05-10-2016,421.1/1005/35.07.101/2020,03-04-2020,Lihat SK Operasional,2022-04-20 11,,480,1. -,2. -,PLN,,,babululum47@gmail.com,,-8.235756000000,112.723594000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Tidak Ada
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33DBD9B4-2CD0-4B34-AA09-A1824D049AB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948868,KB  BOUGENVIL,69948868,JL. Perwira  RT. 10 RW. 03 .Dsn. Sentong,REMBUN,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AL7740,420/366/KB.IP/421.101/201,22-01-2015,420/140/PAUD/35.07.101/20,31-08-2016,Lihat SK Operasional,2016-09-08 09,,0,1. Telkom Speedy,2. -,PLN,,,Kbbugenvilpaud@gmail.com,,-8.201000000000,112.709400000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,Telkom Speedy
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5292C8B-6A67-406F-80B1-E28C4F0AE2DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69929069,KB  INDRIA,69929069,Jl. Pajajaran No.15 rt 05 rw 02,DAMPIT,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persatuan Perguruan Tamansiswa Cabang Dampit,AO0808,420/232/KB.IP/421.101/2014,08-09-2014,421.1/1374/35.07.101/2022,18-05-2022,Lihat SK Operasional,2023-02-14 09,,0,1. Telkomsel Flash,2. Linknet,PLN,,0341896503,paudindria@gmail.com,,-8.212200000000,112.748700000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,Telkomsel Flash
