prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Sumatera Barat,Kab. Pasaman,II Koto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4A01ED7-A4E5-4420-83D9-72839A08B3CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69910916,ANNISA,69910916,Jorong Sentosas,NAGARI CUBADAK,KEC. II KOTO,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB8140,,01-10-2015,422/345/DIS-PENDD/2015,12-10-2015,Lihat SK Operasional,2015-10-19 11,B,150,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,3,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0
Sumatera Barat,Kab. Pasaman,II Koto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C97DE3D1-8722-4BDC-8A7B-8C6413DB7EE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69859864,KB AISYAH,69859864,KOTO PANJANG PAGARAN,NAGARI CUBADAK,KEC. II KOTO,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB AISYAH,AB8139,,,422/317/DIS-PENDD/2013,,Silakan Upload SK,,,100,1. -,2. Telkomsel Flash,PLN,,,paudaaisyiyah265@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,1,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0
Sumatera Barat,Kab. Pasaman,II Koto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3267A8A-17B2-4904-A2E8-135675965D45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824614,KB AL-HIDAYAH,69824614,SERASAH JR. AIR MANCUR,KEC. II KOTO,KAB. PASAMAN,PROV. SUMATERA BARAT,INDONESIA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AN3317,,,422/241/DIS-PENDD,,Silakan Upload SK,,,225,1. -,2. Telkomsel Flash,Menumpang,,,kbalhidayah@mail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0
Sumatera Barat,Kab. Pasaman,II Koto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3FC09F40-389E-47A9-81BC-DD7A6C85AECE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824624,KB AL-HILAL,69824624,LANAI,NAGARI CUBADAK,KEC. II KOTO,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB8143,,,422/211/DIS-PENDD,,Silakan Upload SK,,,100,1. -,2. Telkomsel Flash,Lainnya,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sumatera Barat,Kab. Pasaman,II Koto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05C1EECB-BEED-4602-A7C8-E05B2657D197,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824633,KB AL-IKHLAS,69824633,SIMPANG DIPUH,NAGARI SIMPANG TONANG,KEC. II KOTO,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,422/167/DIS-PENDD,,Silakan Upload SK,,,130,1. -,2. Telkomsel Flash,PLN,,,alikhlas@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
Sumatera Barat,Kab. Pasaman,II Koto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62FAAADA-38BD-4ADF-9324-7C5ABE763476,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824640,KB AL-MUNAWARAH,69824640,PASAR CUBADAK,NAGARI CUBADAK,KEC. II KOTO,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,422/287/DIS-PENDD,,Silakan Upload SK,,,0,,2.,,,,deslita01@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
Sumatera Barat,Kab. Pasaman,II Koto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DAF1C75-C4F7-4557-9128-8CD48D95A577,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70001515,KB AN NUR,70001515,"Pasar Cubadak, Jorong Tanah Putih",NAGARI CUBADAK,KEC. II KOTO,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,15/DPMPTSP/PAU-PNF/2020,24-02-2008,15/DPMPTSP/PAU-PNF/2020,24-02-2020,Lihat SK Operasional,2020-04-20 17,,0,1. -,2. Telkomsel Flash,Menumpang,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,1,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0
Sumatera Barat,Kab. Pasaman,II Koto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/311DC5A5-CB3D-48F9-8808-5114E59F2BD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69970527,KB ANAK NABURJU,69970527,Jorong Sungai Jernih,NAGARI CUBADAK,KEC. II KOTO,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB8136,05/DPMPTSP/PAUD-PNF/2017,24-10-2017,05/DPMPTSP/PAUD-PNF/2017,24-10-2017,Lihat SK Operasional,2017-12-05 16,,80,1. -,2. Lainnya,Diesel,,,anaknaburju13@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Sumatera Barat,Kab. Pasaman,II Koto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7484CAA7-A543-413F-A226-F7D5FF959E5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70000984,KB AR-RAHMAN,70000984,Kampung Baru Jorong Pembangunan,NAGARI CUBADAK,KEC. II KOTO,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,06/DPMPTSP/PAUD-PNF/2019,15-07-2019,06/DPMPTSP/PAUD-PNF/2019,15-07-2019,Lihat SK Operasional,2020-03-16 09,,80,1. -,2. Telkomsel Flash,PLN,,,kbarrahman73@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0
Sumatera Barat,Kab. Pasaman,II Koto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FCE65A6E-99CD-4F40-93C9-C7084FE73A10,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69859865,KB FITRI,69859865,TELUK EMBUN,NAGARI CUBADAK,KEC. II KOTO,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,422/357/DIS-PENDD-2013,,Silakan Upload SK,,,50,1. -,2. Telkomsel Flash,Menumpang,,,,,.000000000000,.000000000000,2,0,0,0,2013,Siang/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0
