prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jambi,Kota Jambi,Alam Barajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E953B0E7-BAE5-41D9-98F2-ED7CCAB0C207,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957900,Depati Setio,69957900,Depati Setio Rt. 16,KENALI BESAR,KEC. ALAM BARAJO,KOTA JAMBI,PROV. JAMBI,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jambi,Kota Jambi,Alam Barajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B74C584D-CC46-4CA2-8673-AAE27096B594,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845615,KB AL MOESTAFA,69845615,Jl. Bougenville Rt. 46,KENALI BESAR,KEC. ALAM BARAJO,KOTA JAMBI,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/21/BPMPPT/2015,07-05-2015,420/21/BPMPPT/2015,07-05-2015,Silakan Upload SK (link file tidak valid) => [752705-560447--],2023-01-10 10,B,484,1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,,,kbalmoestafa5@gmail.com,,.000000000000,.000000000000,1,0,0,0,Sehari Penuh/3 hari,,2022/2023-2,"1,300",2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jambi,Kota Jambi,Alam Barajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/867C40AC-4C97-46F9-AC5D-0AC438F36A64,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845638,KB AL-AMIN,69845638,Lingkar Barat II Rt. 06 /02,BAGAN PETE,KEC. ALAM BARAJO,KOTA JAMBI,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,54 Tahun 2009,20-03-2009,54 Tahun 2009,20-03-2009,Lihat SK Operasional,2015-10-01 11,C,200,1. -,2. -,PLN,,,,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jambi,Kota Jambi,Alam Barajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0786794-3A62-4980-A081-C30A227FCDAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845641,KB AL-HIJRAH,69845641,Jl. Asparagus IV No. 165 Rt. 05,BELIUNG,KEC. ALAM BARAJO,KOTA JAMBI,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Hijrah,AF1771,420/10048/DPMPTSP/2017,23-03-2017,420/10048/DPMPTSP/2017,23-03-2017,Lihat SK Operasional,2022-08-23 16,B,345,1. Indosat IM3,2. Telkom Speedy,PLN,,,ratnaazha80@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"2,200",2,0,1,1,0,0,3,0,2,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,2013,Indosat IM3
Jambi,Kota Jambi,Alam Barajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72482F87-7EEF-498C-B447-F27B4FE1B296,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845640,KB AL-MUJAIDAH,69845640,Jl. Lingkar Barat Komp. Permata Biru Blok D2 No. 61 Rt. 18,BAGAN PETE,KEC. ALAM BARAJO,KOTA JAMBI,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Lembaga Pendidikan Al - Mujaidah,AF1748,2010,01-06-2010,420/17/DPMPTSP/2022,19-05-2022,Lihat SK Operasional,2022-12-30 07,C,400,1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,2,0,0,5,0,4,0,0,0,0,4,0,0,4,3,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jambi,Kota Jambi,Alam Barajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DE5272C-BBFB-4AB6-9B83-B1938609A13F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845645,KB ALDHA NOVITA,69845645,Komp. Villa Kenali Permai,MAYANG MANGURAI,KEC. ALAM BARAJO,KOTA JAMBI,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/268/BPMPPT/2017,08-12-2016,420/268/BPMPPT/2017,08-12-2016,Lihat SK Operasional,2016-02-15 11,C,200,1. -,2. Telkom Speedy,PLN,,,kb.aldhanovita@gmail.com,,.000000000000,.000000000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"13,000",3,0,0,2,0,0,4,0,2,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,2013,Tidak Ada
Jambi,Kota Jambi,Alam Barajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C029576-536C-4088-B3EF-967C21D300E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845635,KB AR-RAHIMAH,69845635,Komp. Pinang Merah,BAGAN PETE,KEC. ALAM BARAJO,KOTA JAMBI,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Ar-Rahimah Jambi,AF1762,420/16/DPMPTSP/2020,25-11-2020,420/16/DPMPTSP/2020,25-11-2020,Lihat SK Operasional,2021-06-22 11,B,200,1. Lainnya,2. Telkom Speedy,PLN,,0741581682,arrahimah.paud@gmail.com,http,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Lainnya
Jambi,Kota Jambi,Alam Barajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF7B63BA-C201-488E-ADEF-1EEDE14C256B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845646,KB AS-SALAM,69845646,Jl. SK. Syahbuddin RT. 04,MAYANG MANGURAI,KEC. ALAM BARAJO,KOTA JAMBI,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Dahniar Muluk As-Salam,AM1564,420/334/BPMPPT/2016,29-12-2016,420/334/BPMPPT/2016,29-12-2016,Lihat SK Operasional,2015-10-06 13,C,200,1. -,2. Telkom Speedy,PLN,,,kbassalam20@gmail.com,,.000000000000,.000000000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2013,Tidak Ada
Jambi,Kota Jambi,Alam Barajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/826757F1-0443-490B-B296-9B431E06250F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943852,KB AS-SHOFA,69943852,Jl. Sari Bakti III Rt. 09,BAGAN PETE,KEC. ALAM BARAJO,KOTA JAMBI,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MAULANA AMIN,AF1767,420/76/BPMPPT/2016,12-05-2016,420/76/BPMPPT/2016,12-05-2016,Lihat SK Operasional,2016-05-16 08,B,48,1. Smartfren,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Smartfren
Jambi,Kota Jambi,Alam Barajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0124D30-1390-4043-AC23-5529388D9117,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845618,KB BAITURRAHMAN,69845618,Jl. Lingkar Barat Bougenvil FG.06,BAGAN PETE,KEC. ALAM BARAJO,KOTA JAMBI,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF1748,420/33/BPMPPT/2015,15-08-2015,420/33/BPMPPT/2015,15-08-2015,Silakan Upload SK,,C,120,1. -,2. -,PLN,,,,,-5.443757000000,114.421127000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
