prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Sumatera Utara,Kab. Nias Utara,Afulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CEFC644-08A6-43FE-A689-6508B7E00072,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70023432,KB FULOLO BOTOLALA,70023432,Desa Lauru Fadoro,LAURU FADORO,KEC. AFULU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,28,16-11-2021,421.1/5243/PAUD-PNF/Disdik/2021,30-11-2021,Lihat SK Operasional,2021-12-23 16,,200,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Nias Utara,Afulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/091CC5FD-F55E-4FF1-B900-571B1DDC6F6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963988,KB HARAPAN BARU,69963988,Sektor III Lingkungan III Desa Lauru I,LAURU I AFULU,KEC. AFULU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD HARAPAN BARU,AB7609,420/02/SK-P.HB/2017,10-05-2017,422.1/2036PAUD-PNF/DISDIK/2017,09-06-2017,Lihat SK Operasional,2017-07-03 10,,100,,2.,,,,waruwuetik18@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Nias Utara,Afulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2BC7AE1-95DA-4437-B312-EC56058F5965,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963932,KB KASIH,69963932,Desa  Sifaoroasi,SIFAOROASI,KEC. AFULU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD KB KASIH,AB7608,140/03/DS-SIF/2017,03-05-2017,422.1/1759-PNFI/DISDIK/2017,22-05-2017,Silakan Upload SK (link file tidak valid) => [810698-127330--],2023-04-04 13,,64,1. Lainnya,2. Telkomsel Flash,PLN,,,kasihpaud9@gmail.com,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,500,2,0,0,0,0,0,0,5,5,0,0,0,0,5,0,1,4,1,3,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,Lainnya
Sumatera Utara,Kab. Nias Utara,Afulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A21631FD-1225-413B-BF6B-9B0E5206DB91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70030742,KB KASIH IBU,70030742,Lauru Fadoro,LAURU FADORO,KEC. AFULU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421/02/KB-KI/2021,15-01-2021,421.1/5819/PAUD-PNF/Disdik/2022,13-06-2022,Lihat SK Operasional,2023-04-14 14,,504,1. Telkomsel Flash,2. Telkomsel Flash,PLN & Diesel,,,,,.000000000000,.000000000000,6,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,"2,200",2,0,0,2,0,0,0,6,6,0,0,0,0,6,1,0,5,2,2,2,0,0,0,0,0,6,0,2,0,0,0,0,0,0,Telkomsel Flash
Sumatera Utara,Kab. Nias Utara,Afulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3300586E-2AEE-47F2-B282-54B2FE991FE1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70031958,KB MATAHARI,70031958,Desa Sisobahili,SISOBAHILI,KEC. AFULU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,02/KB-M/XII/2018,03-01-2018,421.1/5266/PAUD-PNF/Disdik/2021,02-12-2021,Lihat SK Operasional,2022-08-10 13,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,900,2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,3,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,Telkomsel Flash
Sumatera Utara,Kab. Nias Utara,Afulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/788C26E6-9621-483B-A6E5-5477228C894B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964350,KB TUNAS HARAPAN,69964350,Desa Afulu,AFULU,KEC. AFULU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB TUNAS HARAPAN,AB7610,420/03/PAUD-TH/2017,10-03-2017,422.1/1483/PAUD-PNFI/DISDIK/2017,04-05-2017,Lihat SK Operasional,2017-07-19 10,,100,1. Telkomsel Flash,2. Telkomsel Flash,PLN,082369951799,,marianiaceh2021@gmail.com,http,-5.443757000000,114.421127000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,2,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,Telkomsel Flash
Sumatera Utara,Kab. Nias Utara,Afulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53A89065-97E3-4039-ABB0-6C4C3B13BF7E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902302,PAUD MELATI,69902302,Lauru II (dusun I),LAURU FADORO,KEC. AFULU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD MELATI,AB7605,422.1/719-POP/Disdik 2012,16-10-2012,422.1/719-POP/Disdik 2012,16-10-2012,Lihat SK Operasional,2015-09-14 01,,400,1. -,2. Telkomsel Flash,Tidak Ada,,,,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,1,0,0,4,4,0,1,0,0,5,0,2,3,4,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,Tidak Ada
Sumatera Utara,Kab. Nias Utara,Afulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E0F08F5-A057-4038-945C-11D21C4704CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902300,PAUD TAFAERI,69902300,Desa Lauru Fadoro,LAURU FADORO,KEC. AFULU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD TAFAERI,AB7606,422.1/718-POP/Disdik 2012,16-10-2012,422.1/718-POP/Disdik 2012,16-10-2012,Lihat SK Operasional,2015-09-14 01,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Nias Utara,Afulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42863E0E-E7CA-4550-8277-56AACF6D5F1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69926695,PAUD TUREDAWOLA,69926695,DESA AFULU,AFULU,KEC. AFULU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,422.1/695-POP/DISDIK/2015,18-02-2015,422.1/695-POP/DISDIK/2015,18-02-2015,Lihat SK Operasional,2015-12-28 10,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Nias Utara,Afulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FDD32AEE-1AF3-4BCF-9D85-9C692CCA7C24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69952415,TK KRISTEN RAHMANI NIAS,69952415,DESA LAURU FADORO,LAURU FADORO,KEC. AFULU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK Kristen Rahmani,AB7607,422.1/2695-POP/Disdik/2016,27-06-2016,422.1/2695-POP/Disdik/2016,27-06-2016,Lihat SK Operasional,2016-10-18 03,,150,,2.,,,,,,1.266929000000,97.301273000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
