prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Riau,Kab. Rokan Hulu,Kepenuhan Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70A84C27-2267-481E-A769-E2725851D3FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69926711,it al husain,69926711,muara jaya,MUARA JAYA,KEC. KEPENUHAN HULU,KAB. ROKAN HULU,PROV. RIAU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,sk-dppo-paud-nf/784/2015,30-11-2015,sk-dppo-paud-nf/784/2015,30-11-2015,Lihat SK Operasional,2015-12-28 10,,"1,250",,2.,,,,yayasanalhusain01@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Riau,Kab. Rokan Hulu,Kepenuhan Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0D6E483-A293-42B0-8E82-AE086A82C787,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982276,KB KASIH BUNDA,69982276,RT 01 RW 03 SUKA DAMAI DESA KEPAYANG,KEPAYANG,KEC. KEPENUHAN HULU,KAB. ROKAN HULU,PROV. RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KASIH BUNDA,AO2405,SK/DPPO-PAUD-DIKMAS/319/2018,07-11-2018,SK/DPPO-PAUD-DIKMAS/319/2018,07-11-2018,Lihat SK Operasional,2018-11-22 14,,600,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Riau,Kab. Rokan Hulu,Kepenuhan Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D8985E5-B934-4E9B-B06E-53E1E7304919,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69882898,KB KASIH IBU,69882898,JEND.SUDIRMAN,KEPENUHAN HULU,KEC. KEPENUHAN HULU,KAB. ROKAN HULU,PROV. RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KASIH IBU,AO2411,,,420.1/DPPO-PRADIKDAS/3895,,Silakan Upload SK,,C,375,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbkasihibukephulu@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,Telkomsel Flash
Riau,Kab. Rokan Hulu,Kepenuhan Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/027B00F9-CDC0-4E0A-BA77-C0F46B7FC778,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982281,KB MUTIARA BUNDA,69982281,RT 01 RW 02 DUSUN I DESA KEPAYANG,KEPAYANG,KEC. KEPENUHAN HULU,KAB. ROKAN HULU,PROV. RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB MUTIARA BUNDA,AO2408,SK/DPPO-PAUD-DIKMAS/321/2018,07-11-2018,SK/DPPO-PAUD-DIKMAS/321/2018,07-11-2018,Lihat SK Operasional,2018-11-22 14,C,350,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Riau,Kab. Rokan Hulu,Kepenuhan Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDB8CA79-7BBD-4BAB-9134-4D5C8858A9B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69882899,KB PERSADA BUNDA,69882899,PEMBANDARAN,KEPENUHAN HULU,KEC. KEPENUHAN HULU,KAB. ROKAN HULU,PROV. RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PERSADA BUNDA,AO2404,,,420.1/DPO-PRA,,Silakan Upload SK,,,625,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,Tidak Ada
Riau,Kab. Rokan Hulu,Kepenuhan Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46B2863D-7DFB-4BD7-AB8B-6D98CBB4A16E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69783548,PELITA HATI,69783548,Div II PT. Eluan Mahkota,PEKAN TEBIH,KEC. KEPENUHAN HULU,KAB. ROKAN HULU,PROV. RIAU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK PELITA HATI,AO2409,1110/42.1/2006,27-04-2006,1110/421.1,21-02-2006,Lihat SK Operasional,2022-06-13 12,,0,1. Telkomsel Flash,2. Telkomsel Flash,Menumpang,,,pelitahatiema@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,Telkomsel Flash
Riau,Kab. Rokan Hulu,Kepenuhan Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B589DE2D-093A-4B97-9272-01589EFD75F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776388,PERMATA BUNDA,69776388,PELAJAR,PEKAN TEBIH,KEC. KEPENUHAN HULU,KAB. ROKAN HULU,PROV. RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO2412,,,420.1/DPPO-PRADIKDAS/3939,,Silakan Upload SK,,C,600,,2.,,,,,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Riau,Kab. Rokan Hulu,Kepenuhan Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74224DF9-70AE-45FD-B42E-04349C0A6D12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69936318,pertiwi,69936318,Desa Muara Jaya,MUARA JAYA,KEC. KEPENUHAN HULU,KAB. ROKAN HULU,PROV. RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD PERTIWI,AO2417,sk-dppo-paud-nf/722/2015,30-11-2015,sk-dppo-paud-nf/722/2015,30-11-2015,Lihat SK Operasional,2016-02-26 14,C,"1,200",,2.,,,,,,.000000000000,.000000000000,4,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,
Riau,Kab. Rokan Hulu,Kepenuhan Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6185DEA8-D6B1-4639-A873-9A785980B6C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69893785,TAMAN KANAK-KANAK (TK) BUNDA KARTINI,69893785,JLN PELAJAR DESA PEKAN TABIH,PEKAN TEBIH,KEC. KEPENUHAN HULU,KAB. ROKAN HULU,PROV. RIAU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KARTINI BUNDA,AO2416,421.1/DPPO-PAUD-NF/0462/2,19-01-2015,421.1/DPPO-PAUD-NF/0462/2,19-01-2015,Lihat SK Operasional,2015-04-22 16,C,"1,550",1. -,2. Telkomsel Flash,PLN,,,tkyayasanbundakartini@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,2,3,0,0,0,0,3,0,0,3,1,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,Tidak Ada
Riau,Kab. Rokan Hulu,Kepenuhan Hulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E284A9B0-4150-4B3A-B8FD-D05D8ABE3F28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10496006,TK BERSEMI,10496006,KEPENUHAN JAYA,KEPENUHAN JAYA,KEC. KEPENUHAN HULU,KAB. ROKAN HULU,PROV. RIAU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,B,"2,700",1. Telkomsel Flash,2. Centrin (Wavelan),PLN,,,yulisugiono20@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",5,0,0,2,0,0,4,1,4,0,0,0,0,4,0,2,2,1,1,1,0,0,1,0,0,4,5,0,0,0,0,0,0,0,Telkomsel Flash
