prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sumatera Utara,Kab. Simalungun,Tanah Jawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B50CCB60-EF84-41C6-92FB-91AD2CFCB8A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897395,Al Furqon,69897395,Afd. IV Bah Jambi,PAGAR JAMBI,KEC. TANAH JAWA,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,2.899629300000,99.181250400000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Utara,Kab. Simalungun,Tanah Jawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15108E2F-1AE5-4A4C-B68A-82BAD61B0432,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811631,ANNUR RAHMAD,69811631,Huta II,TOTAP MAJAWA,KEC. TANAH JAWA,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AI8111,,,188.40/1096/PNF/Disdik.20,,Silakan Upload SK,,,210,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Sumatera Utara,Kab. Simalungun,Tanah Jawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55C2F1C8-79BE-4218-9027-65FB053B5845,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897394,Bina Insani,69897394,Pagar Jambi,PAGAR JAMBI,KEC. TANAH JAWA,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,2.960160000000,99.137597500000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Utara,Kab. Simalungun,Tanah Jawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80EDA800-917E-45D2-A641-AB7C5BA40FB5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982714,KB KARUNIA,69982714,HKI Sampe Raja,BOSAR GALUGUR,KEC. TANAH JAWA,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,45,09-08-2018,503.35/2188/17.4/2018,18-09-2018,Lihat SK Operasional,2018-12-06 12,,0,1. -,2. -,PLN,,,hkikarunia@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"3,500",2,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Utara,Kab. Simalungun,Tanah Jawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/402D5CE1-845D-4D08-982D-890530B1E5DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036803,KB SOLA GRACIA,70036803,HUTA MARUBUN,MARUBUN JAYA,KEC. TANAH JAWA,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,28,15-07-2022,420/78/4.4.2/2022,22-09-2022,Lihat SK Operasional,2023-01-19 15,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Utara,Kab. Simalungun,Tanah Jawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0C40009-DA83-4ED6-B256-3A6BFEBC0607,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981813,KB TOTAP SATRIA,69981813,Totap Majawa,TOTAP MAJAWA,KEC. TANAH JAWA,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,59,24-09-2018,503.35/2264/17.4/2018,01-10-2018,Lihat SK Operasional,2018-11-05 09,,240,1. Telkomsel Flash,2. -,PLN,,,iradamanik2017@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Utara,Kab. Simalungun,Tanah Jawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EEA0A745-C06F-4693-90B3-D8C6BFBE690D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811613,KELOMPOK BERMAIN ANNUR RAHMAT,69811613,HUTA II,TOTAP MAJAWA,KEC. TANAH JAWA,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,188.40/1096/PNF/DISDIK 20,,Silakan Upload SK,,,210,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Utara,Kab. Simalungun,Tanah Jawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6259C764-C02A-4848-9D5A-46F75300A48C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811582,MANISE,69811582,HUTA I JALAN BARU,TANJUNG PASIR,KEC. TANAH JAWA,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,450/01/PAUD-PNF/2011,,Silakan Upload SK,,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Utara,Kab. Simalungun,Tanah Jawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/294A4E6D-54F3-4924-8899-8AF1BFE0F5A6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69917266,PAUD AL - AMIN,69917266,Nagori Tanjung Pasir,TANJUNG PASIR,KEC. TANAH JAWA,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AI8131,188.40/3837/PNF/DISDIK.20,26-10-2015,188.40/3837/PNF/DISDIK.2015,26-10-2015,Lihat SK Operasional,2015-11-05 14,,400,1. -,2. Telkomsel Flash,PLN,,,paud_alamin01@yahoo.com,,2.875882000000,99.182856000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,2,2,0,0,1,1,2,0,0,3,0,1,1,0,0,0,1,0,3,1,1,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Utara,Kab. Simalungun,Tanah Jawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E50527EF-3004-4542-844C-9EDA23B3E027,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69944739,PAUD AMALIA,69944739,Huta III Sidoarjo Nagori Maligas Tongah,MALIGAS TONGAH,KEC. TANAH JAWA,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD AMALIA,AI8105,C-718.HT.03.01-Th.2002,10-06-2011,188.40/669/PNF/DISDIK.2016,18-04-2016,Lihat SK Operasional,2016-06-07 09,,100,1. Telkomsel Flash,2. -,PLN,,,paudamaliatanahjawa@yahoo.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2013,Telkomsel Flash
