prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1127CF0-8324-4C36-A7EB-98CE77B7835F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69911835,KB BUKIT SION,69911835,"Dk. SEPADAN, Ds. SELO, Kec. SELO, Kab. BOYOLALI",SELO,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DESA,AG7210,893.2/4055/B/14/2013,14-08-2013,893.2/4055/B/14/2013,14-08-2013,Lihat SK Operasional,2015-10-21 11,,0,,2.,,,,kbbukitsion.selo@gmail.com,,-7.500363000000,110.493292000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA229F60-4ABB-4D4E-8F16-A28F48111B79,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877467,KB CAHAYAKU,69877467,CANGKOL NGISOR,LENCOH,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,893.3/0779/20/2007,,Silakan Upload SK,,,108,,2.,,,,kbcahayaku.selo@gmail.com,,-7.505235000000,110.448027000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,1,2,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26A93338-DE17-4928-A5C4-A5B481DB153F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877471,KB CERIA,69877471,SURODADI,TARUBATANG,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,893.322/67/20/2005,01-06-2005,893.322/67/20/2005,01-06-2006,Lihat SK Operasional,2021-06-20 00,,49,1. -,2. Lainnya,PLN,,,paudceriaselo@gmail.com,,-7.489159000000,110.473360000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,Tidak Ada
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90FB205C-AA10-415B-9B94-38A6ECAC3140,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877470,KB DARUL HIDAYAH,69877470,POJOK,SAMIRAN,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONPES DARUL HIDAYAH,AG7209,,,8932.256/12/2011,,Silakan Upload SK,,,42,,2.,,,,darulhidayah@gmail.com,,-7.507663000000,110.463426000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAA831E0-090E-4B11-93D1-C94EB386F4FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69919520,KB INSAN ROBBANI,69919520,Samiran,SAMIRAN,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AG7213,893.2/5802/B/14/2012,31-10-2012,893.2/5802/B/14/2012,31-10-2012,Lihat SK Operasional,2019-11-18 11,,0,1. -,2. Telkom Speedy,PLN,,,insanrobbani@gmail.com,,-7.501633000000,110.466453000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,3,0,0,1,0,0,3,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,Tidak Ada
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C8DE763-E1F7-47A6-826C-2E687197DB54,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877466,KB KARTINI,69877466,JLN.BOYOLALI-MAGELANG KM 27 / TOSARI,JRAKAH,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,893.3/2266/20/2005,,Silakan Upload SK,,,49,,2.,,,,kb.kartiniselo@gmail.com,,-7.497998000000,110.430665000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B23A035A-5244-4A30-A212-FC6C1342F19D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69911824,KB MUTIARA,69911824,"Dk. Sepi, Ds. Jrakah, Kec. Selo, Kab. Boyolali",JRAKAH,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,893.2/4647/14/2014,30-12-2014,893.2/4647/14/2014,30-12-2014,Lihat SK Operasional,2015-10-21 10,,150,,2.,,,,kbmutiara.selo@gmail.com,,-7.504911000000,110.437912000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6EB31ED6-3811-4029-A56C-FB4B76C6F11F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69911840,KB NURUL ILMI,69911840,"GEBYOK, SELO, SELO, BOYOLALI",SELO,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,893.2/993/14/2014,12-03-2014,893.2/993/14/2014,12-03-2014,Lihat SK Operasional,2015-10-21 11,,0,,2.,,,,kb.nurulilmi@gmail.com,,-7.499055000000,110.469879000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A4FDAC0-56FE-4087-920B-DE429C2CF041,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69929186,KB PAMARDI SIWI,69929186,"BULUREJO, SUROTELENG, SELO, BOYOLALI",SUROTELENG,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PERTIWI DESA SUROTELENG,AG7216,893.2/4648/14/2014,30-12-2014,893.2/4648/14/2014,30-12-2014,Lihat SK Operasional,2016-01-06 13,,90,1. Smartfren,2. -,Tidak Ada,,,paudkbpamardisiwi@gmail.com,,-7.512588000000,110.476411000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Smartfren
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DB43D94-9DC0-43F2-ACB5-5E48E019949E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69911807,KB PAMARDI SIWI 2,69911807,"DESA SUROTELENG, SELO, BOYOLALI",SUROTELENG,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,893.2/1984/14/2015,18-06-2015,893.2/1984/14/2015,18-06-2015,Lihat SK Operasional,2015-10-21 10,,156,1. Indosat Mentari,2. -,Menumpang,,,pamardisiwi.selo@gmail.com,,-7.507716000000,110.475294000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Indosat Mentari
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F45DE075-2A9A-4024-B6E7-3C3439275980,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877469,KB PELANGI,69877469,PLALANGAN,LENCOH,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,093.3/779/20/2007,,Silakan Upload SK,,,0,,2.,,,,kbpelangi.selo@gmail.com,,-7.505761000000,110.455296000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/715713EC-BA6B-4A37-AE82-DAB7E6773432,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877468,KB PERMATA,69877468,KAJOR,LENCOH,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,893.3/0779/20/2007,,Silakan Upload SK,,,0,,2.,,,,kbpermata.selo@gmail.com,,-7.497257000000,110.449303000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A243975-A478-4D25-B0B7-B1B26BB09C03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69911827,KB YAA BUNNAYA MUSLIMAT,69911827,"TARUSARI, TARUBATANG, SELO, BOYOLALI",TARUBATANG,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BINA BHAKTI WANITA,AJ9214,893.2/430/14/2015,12-02-2015,893.2/430/14/2015,12-02-2015,Lihat SK Operasional,2015-10-21 11,,0,,2.,,,,yaabunayya.selo@gmail.com,,-7.495462000000,110.486428000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/405888AC-DC6F-41AD-B3C8-136E2EEA2825,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877472,POS PAUD MIFTAHUL HUDA,69877472,GLAGAH OMBO,SENDEN,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,893.2/5821/14/2012,,Silakan Upload SK,,,0,,2.,,,,miftahulhuda2011@gmail.com,,-7.491165000000,110.503120000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EFD98BF-F491-409E-84B6-C288598C56DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754802,RA 03 SUMBER SELO,69754802,"SUMBER, KLAKAH, SELO, BOYOLALI",SELO,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,,,Kd.11.09/4/PP.003/282/2009,21-05-2009,Kd.11.09/4/PP.01.1/027/2009,13-10-2009,Lihat SK Operasional,2016-06-20 10,,0,,2.,,,,,,-7.508646900000,110.790020000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF93DFBE-2559-43CA-B2FB-DD50C3893882,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754801,RA PERWANIDA,69754801,"TAKERAN, TLOGOLELE, SELO, BOYOLALI",SELO,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,,,01/TKRA/05/2008,04-02-2009,-kd.11.09/4/KP.003/85/2009,21-05-2009,Lihat SK Operasional,2016-06-17 07,,0,,2.,,,,,,-7.512200000000,110.409300000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C373AB4A-14B7-4181-A4FE-1F9A8DBC3E09,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754803,RA PERWANIDA I,69754803,GESIKAN JRAKAH,SELO,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,,,01/pan/RA/XII/2004,20-12-2004,-kd.11.09/I/PP.01.1/254/2005,13-07-2005,Lihat SK Operasional,2016-06-17 07,,0,,2.,,,,,,-7.488819400000,110.790030000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B812CCD6-070E-4C4E-AC64-B4C00F6814D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754804,RA PERWANIDA IV SENET SELO,69754804,"SENET, SELO",SELO,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,,,D/WK/RA/03/2010,21-07-2010,D/WK/RA/03/2010,21-07-2010,Lihat SK Operasional,2016-12-15 07,,0,,2.,,,,,,-7.495919700000,110.790040000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8EF7B9C4-2BBE-4D53-A751-A170E92E9B19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20352054,TK AL MAARIF SELO,20352054,SEPANDAN KULON,SELO,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL-MA'ARIF,AG7215,AHU-0011207.AH.01.07.TAHUN 2016,29-01-2016,421/3816/20/2005,25-10-2005,Lihat SK Operasional,2016-02-01 07,C,0,,2.,,,,maarifselo54@gmail.com,,-7.499800000000,110.480600000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6915C5DB-ADE0-4D6A-868F-04B93FFF17E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20352086,TK LENTERA KASIH TERPADU,20352086,Tumut,JRAKAH,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PELAYANAN DESA TERPADU,AL5655,421/3819/20/2005,25-10-2005,421/3819/20/2005,25-10-2005,Lihat SK Operasional,2021-04-23 09,C,0,1. Telkomsel Flash,2. -,Menumpang,,,tklenterakasih.jrakah@gmail.com,,-7.482772000000,110.421358000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Telkomsel Flash
Jawa Tengah,Kab. Boyolali,Selo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/907BE06D-25FD-40EE-A4A7-A2F6F3545134,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20352059,TK MUSLIMAT PANCASILA,20352059,Tarusari,TARUBATANG,KEC. SELO,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MUSLIMAT,AJ9225,421/3825/20/2005,25-10-2005,421/3825/20/2005,25-10-2005,Lihat SK Operasional,2018-01-15 12,C,900,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,tkmuslimatpancasila142@gmail.com,,-7.495400000000,110.486500000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Telkomsel Flash
