prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Garut,Garut Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0E8565D-6FD0-457F-BD09-38F063F25953,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976053,AT-TOYIB,69976053,Jl. Ciledug Cibelik RT 02/10,REGOL,KEC. GARUT KOTA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,,,804 TAHUN 2017,06-09-2017,804 TAHUN 2017,06-09-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-04 08,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Garut Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/478CDF3E-F02B-4087-BE9A-7447A8D0F7B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69867603,HARAPAN MULYA,69867603,JALAN CILEDUG NO. 227,KOTAKULON,KEC. GARUT KOTA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKBM Harapan Mulya,AG4894,421.1/128-Disdik,12-01-2012,800/179-DISDIK,16-07-2019,Lihat SK Operasional,2019-08-01 07,C,0,1. -,2. Telkomsel Flash,PLN,,,paudharapanmulyagarut@gmail.com,,-7.223828000000,107.906803000000,3,0,0,0,Sehari Penuh/3 hari,,2022/2023-2,"15,000",3,0,0,0,0,0,2,2,3,0,0,0,1,2,0,1,2,0,0,0,0,1,2,0,0,3,3,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Garut,Garut Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C21B61B-0E7B-4EE5-92ED-C8F11D4C9E8B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70008289,KB AHMAD AL-BAROKAH,70008289,Jl. Margawati Kp. Cihandeuleum RT 02 RW 07,CIMUNCANG,KEC. GARUT KOTA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,800/165-Disdik,05-02-2021,800/165-Disdik,05-02-2021,Lihat SK Operasional,2021-02-25 15,,"1,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,ahmadalbarokah1000@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Garut,Garut Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DD994C8-A012-4DED-9EC4-DC0596487D35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69988573,KB AL ISTIQOMATUMMAJAH,69988573,Kp. Jangkurang RT 05 RW 18,SUKAMENTRI,KEC. GARUT KOTA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Zahratul Jannah Akbar,AM8133,421.1/54-Disdik,10-01-2019,421.1/54-Disdik,10-01-2019,Lihat SK Operasional,2019-07-09 16,,0,,2.,,,,ahmadkurniagarut@gmail.com,,-7.273427800000,107.924973800000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Garut,Garut Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1B336B5-A2B7-4DEB-AD2A-ADCE3813709E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032324,KB Al-Barokah,70032324,Kp. Babakan Loa,MARGAWATI,KEC. GARUT KOTA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,DK.01.01/2251-Disdik,16-08-2022,DK.01.01/2251-Disdik,16-08-2022,Lihat SK Operasional,2022-08-22 10,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Garut Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC8F7190-A377-467C-9C72-76990E53D066,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982003,KB AL-FAUZIAH,69982003,KP. BALARIUK RT. 02 RW. 11,CIMUNCANG,KEC. GARUT KOTA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-FAUZIAH BALARIUK,AD4334,421.1/2436-DISDIK,30-10-2018,421.1/2436-DISDIK,30-10-2018,Lihat SK Operasional,2018-11-12 09,C,150,1. Telkomsel Flash,2. -,PLN,,,al_fauziah@gmail.com,,-7.262350900000,107.919392700000,1,0,0,0,Sehari Penuh/6 hari,,2022/2023-2,450,2,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Garut,Garut Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58DB2F72-923F-4ED5-B738-15A0CEBC6F63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69867401,KB AL-ISTIQOMAH,69867401,JENDRAL SUDIRMAN,SUKAMENTRI,KEC. GARUT KOTA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PC Persistri Garut Kota,AD4305,,,503/4420-17-PAUD/BPMPT/20,,Silakan Upload SK,,Belum Terakreditasi,0,1. 3 (Tri),2. 3 (Tri),PLN,,,kbalistiqomahgarut@gmail.com,,.000244600000,.000107300000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2013,3 (Tri)
Jawa Barat,Kab. Garut,Garut Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9209ABE0-D263-4154-8DD4-2575D82BCF77,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913094,KB AL-WASILAH,69913094,Kp. Sumbersari Timur RT 02 / RW 18,REGOL,KEC. GARUT KOTA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Wasilah,AD4339,421.1/1993-Disdik,22-06-2015,045/1034-Disdik,30-09-2021,Lihat SK Operasional,2023-02-23 09,,122,1. 3 (Tri),2. Telkom Speedy,PLN,,,kb.alwasilah@gmail.com,,-7.216200000000,107.911400000000,4,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,4,0,0,0,0,0,5,1,4,0,0,0,0,4,0,0,4,1,0,1,0,1,1,0,0,4,4,0,0,0,0,0,0,0,2013,3 (Tri)
Jawa Barat,Kab. Garut,Garut Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD6EA663-B84A-4044-90FE-D20331D9BAD0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70000579,KB AN NASIPAH AL-HIDAYAH,70000579,KP. CIMERANG RT. 01 RW. 08,SUKANEGLA,KEC. GARUT KOTA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,045/934-DISDIK,31-08-2021,045/934-DISDIK,31-08-2021,Lihat SK Operasional,2021-09-23 05,,320,1. -,2. -,PLN,,,annasipah123@gmail.com,,-7.240700000000,107.915000000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Garut,Garut Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2891DF99-498B-4B6E-9022-C0A068ACB07F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69953639,KB AN-NAFAISY,69953639,Kp. Babakan Kawung RT.02/ RW.13,MARGAWATI,KEC. GARUT KOTA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Anafaisy,AL2706,421.1/520-DISDIK 2013,03-12-2013,421.1/520-DISDIK 2013,03-12-2013,Lihat SK Operasional,2021-12-17 09,,300,1. -,2. -,PLN,,,pkbmannafaisy@yahoo.com,,-7.446368500000,107.548402500000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"4,400",2,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Tidak Ada
